lgcode,n_firms,rev_total,exp_total,wage_bill_total,value_added_total,profit_proxy_total,cap_total,cap_fixed_total,emp_total,log_rev_total,log_exp_total,log_value_added_total,log_profit_proxy_total,log_cap_total,log_emp_total,mean_rev_per_worker,median_rev_per_worker,p90_rev_per_worker,mean_value_added_per_worker,median_value_added_per_worker,mean_profit_per_worker,median_profit_per_worker,mean_capital_per_worker,median_capital_per_worker,mean_revenue_per_capital,median_revenue_per_capital,mean_profit_margin,median_profit_margin,wage_share_of_revenue,value_added_share_of_revenue,capital_intensity_aggregate,share_positive_revenue,share_positive_capital
10308,189,164740368,78965796,18187680,85774572,85774572,448727750,188933263,2760,18.919881271368034,18.18452536731457,18.26723316855591,18.26723316855591,19.921926916593346,7.923348211930154,249754.03050789534,180000,414000.00000000035,112027.64789608619,60000,112027.64789608619,60000,438731.2624494095,233333.33333333334,1.5636329699464786,0.72,0.47588970042819967,0.5555555555555556,0.11040208432701813,0.5206651717568095,162582.51811594202,0.9682539682539683,0.9682539682539683
10401,327,6395669196,927072540,180989052,5468596656,5468596656,646780682,123236537,4163,22.578886910286645,20.647542373974417,22.422287867814216,22.422287867814216,20.28751781972959,8.33423142973486,1295918.8884559819,54000,384738.25000000023,1011040.7420665622,7650,1011040.7420665622,7650,315924.9561418345,65833.33333333334,4.865844256417547,0.8154024,0.2343318362107491,0.3370915317197748,0.02829868876163807,0.8550468275345116,155364.0840739851,0.9418960244648318,0.9418960244648318
10402,1442,36084032280,10802926764,607067940,25281105516,25281105516,10561906932,1505424148,5622,24.309116285347432,23.103082931122856,23.953323136162886,23.953323136162886,23.080519679698295,8.634620608292202,2085250.4043700604,216000,1440000,932628.5572854303,60000,932628.5572854303,60000,652444.3369927346,100000,14.602545207722855,2.4,0.17066135982282338,0.3333333333333333,0.016823727882997006,0.7006175285463413,1878674.303094984,0.934119278779473,0.9216366158113731
10403,557,332275056,272897724,89989884,59377332,59377332,390808657,243677162,2914,19.62147366881631,19.424607649256863,17.899423112178724,17.899423112178724,19.78372863244225,7.977625098784593,223162.20694346158,120000,480000,57306.58114351157,30000,57306.58114351157,30000,176477.7966831437,50000,9.427042197092298,2.264352469959946,0.25285936979210166,0.3,0.2708294901318142,0.17869933637149096,134114.15820178448,0.9748653500897666,0.9730700179533214
10404,479,277030212,264858192,43558512,12172020,12172020,768129436,210478356,4470,19.43963713040584,19.39470511996757,16.314650515268625,16.314650515268625,20.45946881467147,8.405367376233981,130255.7285725032,48000,300000,14657.998403956777,4644.2307692307695,14657.998403956777,4644.2307692307695,393478.854896679,75000,1.7978688997285055,0.6,-0.07093431499981936,0.2403846153846154,0.15723379657955863,0.04393751826605829,171841.0371364653,0.9728601252609603,0.9728601252609603
10405,328,171962664,134837640,66226080,37125024,37125024,252784921,155783594,1154,18.96278794726245,18.719581953368436,17.429801828487584,17.429801828487584,19.34804957447086,7.051855622955894,176455.2685638442,90000,388800.0000000004,46136.918512124415,20000,46136.918512124415,20000,266500.26554814377,125000,1.327830115987513,0.7428571428571429,0.2721978610476616,0.25,0.3851189465173673,0.215890025988432,219051.05805892547,0.8932926829268293,0.8932926829268293
10406,269,265111752,369290232,63901320,-104178480,-104178480,273189984,226536174,734,19.395662004490028,19.72709343214026,0,0,19.425678026863068,6.5998704992128365,488233.8405329046,202920,900000,-185932.421875,60000,-185932.421875,60000,274918.8653064167,150000,2.706856811267028,1.542857142857143,0.26356581227501935,0.26666666666666666,0.24103541060676933,-0.39296062590239306,372193.4386920981,0.9516728624535316,0.9516728624535316
10407,422,226400112,198799044,85093776,27601068,27601068,759417762,592682769,1340,19.237814403409786,19.107805048352272,17.133365061821376,17.133365061821376,20.448062596323286,7.201170883281678,209818.97343115348,90000,438000,38721.83319787577,18000,38721.83319787577,18000,330450.32437034673,142500,1.2270374799047847,0.576,0.3276861756140453,0.3,0.3758557151243812,0.12191278421275693,566729.6731343283,0.9620853080568721,0.9620853080568721
10408,522,237586020,172519944,100494444,65066076,65066076,578784099,305334908,1634,19.28604030954688,18.96602341094025,17.99091388073409,17.99091388073409,20.17644008171539,7.399398083331354,161901.69657198703,90000,336750,61537.19000350317,18000,61537.19000350317,18000,350257.6914501752,150000,1.0542217953603572,0.48,0.35609143840561897,0.34248120300751883,0.42298130167759873,0.27386323488225445,354213.0348837209,0.9501915708812261,0.9501915708812261
10501,214,349689480,382638816,61156428,-32949336,-32949336,841257396,785273070,669,19.67255612151256,19.762602065652672,0,0,20.55040823175231,6.507277712385012,660756.3159364205,208566,1218000.0000000007,-109057.3404040404,32800,-109057.3404040404,32800,992750.1766671039,400000,2.847527378150689,0.5354486740261388,0.2294944745655192,0.16666666666666666,0.17488781189528493,-0.09422455602610637,1257484.8968609865,0.9252336448598131,0.9252336448598131
10502,304,241742844,224290392,68345700,17452452,17452452,309520888,190111208,990,19.303385095168892,19.228452167543292,16.674990769799145,16.674990769799145,19.550536140541602,6.898714534329988,292012.5745989094,180000,600000,29705.08923875384,30000,29705.08923875384,30000,361845.0245236053,200000,1.7248752827011256,1.05,0.2009948628620976,0.25,0.2827206748672155,0.0721942859247573,312647.3616161616,0.9177631578947368,0.9407894736842105
10503,237,249814824,199724544,68609592,50090280,50090280,141582351,68107171,588,19.336230501372743,19.112449700197352,17.72933755522024,17.72933755522024,18.768392098688224,6.3784261836515865,549749.470002109,249000,1200000,142220.13126968432,72000,142220.13126968432,72000,328794.8443648477,180416.66666666666,2.7172538098788928,1.8,0.34825711580407864,0.32857142857142857,0.2746417962770696,0.20050963829112078,240786.3112244898,0.8987341772151899,0.9071729957805907
10504,612,493797240,413776368,76057296,80020872,80020872,657756357,421334326,1514,20.017635547577445,19.840836214346822,18.19779807110641,18.19779807110641,20.30434514412454,7.323170717943469,340581.574094915,180000,530229.0692307693,61456.88211938489,36000,61456.88211938489,36000,427030.4554238861,160000,2.1064374177557057,0.9981713468974087,0.25357796886429756,0.25,0.1540253566423336,0.1620520843737401,434449.3771466314,0.9428104575163399,0.9395424836601307
10505,1355,2059562904,1651006764,414635796,408556140,408556140,3845217977,1619211441,3714,21.44575961519527,21.224651099392663,19.828139894889954,19.828139894889954,22.070096129584513,8.220133957151859,535736.6651080283,186000,1200000,101657.3847772151,42000,101657.3847772151,42000,468334.36620120687,150000,3.1284772778641106,1.4048780487804877,0.22746549537222766,0.2,0.20132222968024482,0.19837031401493915,1035330.6346257405,0.9490774907749078,0.9535055350553505
10506,214,149205120,126695772,58595904,22509348,22509348,149990861,103733519,565,18.82083256820121,18.65729928246175,16.929441291984922,16.929441291984922,18.826084930204832,6.338594078203183,222807.00581219635,108000,441133.65,52153.47301194961,24000,52153.47301194961,24000,208816.08413931643,109000,1.9251468356029795,1.1982404692082111,0.3418463849354586,0.3,0.39272046428433555,0.15086176667395865,265470.55044247786,0.9532710280373832,0.9579439252336449
10507,459,274558884,219604200,94901988,54954684,54954684,263520205,177292151,1074,19.4306763132125,19.207337397653465,17.822019494506197,17.822019494506197,19.389640606117645,6.980075940561763,207580.35638825878,120000,444000,56021.668531706164,28620,56021.668531706164,28620,193268.72078454678,110000,1.9898852740947757,1.0140845070422535,0.3851862785183418,0.2857142857142857,0.34565258503891644,0.20015627685899248,245363.3193668529,0.9760348583877996,0.9738562091503268
10508,449,505555680,378462924,67403028,127092756,127092756,393207516,258963030,1056,20.041168740704887,19.751628673600266,18.66042774791118,18.66042774791118,19.789848063552004,6.963189985870238,394158.2449041038,163992,757575.0400000019,138306.43129727978,37998,138306.43129727978,37998,349733.9957028492,200000,3.167197083650312,0.84,0.3458143936684973,0.33333466666666667,0.13332463795085836,0.251392202734227,372355.6022727273,0.9354120267260579,0.9420935412026726
10509,249,165394704,115445616,40327344,49949088,49949088,146302599,92982300,613,18.92384532674034,18.564310128557317,17.72651482465428,17.72651482465428,18.80118763753442,6.419994928147142,267654.1077794546,120000,540000,118439.37130699088,24000,118439.37130699088,24000,211380.89608079864,100000,2.725520240427458,1.44,0.3711538151239389,0.3333333333333333,0.2438248808740575,0.30199931915595074,238666.55628058728,0.9437751004016064,0.9437751004016064
10510,215,99098088,86175864,45439692,12922224,12922224,243175600,178345900,531,18.411620715562318,18.27190070803078,16.37445925511396,16.37445925511396,19.309294378187886,6.2766434893416445,184947.10768286439,108000,318000,36238.16260406261,20400,36238.16260406261,20400,466389.2386634924,320500,0.5372877854783907,0.35064935064935066,0.23247196225942648,0.2857142857142857,0.4585324794561122,0.1303983180785486,457957.81544256123,0.9348837209302325,0.9348837209302325
10601,579,544466652,415856148,106242420,128610504,128610504,338554795,220877644,1405,20.115317255119322,19.845849962751352,18.672299053834358,18.672299053834358,19.64019651609303,7.2485040723706105,384447.7845444028,180000,713372.7272727275,120913.8560015797,30000,120913.8560015797,30000,205731.65023105434,111111.11111111111,3.2542966888452307,1.5483870967741935,0.17287182048758679,0.25,0.1951311794941667,0.23621373968005666,240964.2669039146,0.9671848013816926,0.9723661485319517
10602,195,131207532,110622672,65782896,20584860,20584860,159945000,77487030,530,18.692290848984555,18.52163562604288,16.84006646067367,16.84006646067367,18.890340570354677,6.274762021241939,173601.90215148262,90000,360000,38271.064660207514,20000,38271.064660207514,20000,230629.28003028253,137500,1.7964325099261358,0.72,0.2325431354543255,0.3333333333333333,0.5013652417454205,0.15688779208193626,301783.0188679245,0.9692307692307692,0.9692307692307692
10603,439,220141644,185101512,80765556,35040132,35040132,1251482393,152734415,870,19.209781738049088,19.03641495147034,17.372004619687363,17.372004619687363,20.94759460081865,6.769641976852503,218659.3191816912,72000,428675.4285714286,73223.3493421611,12000,73223.3493421611,12000,573466.3648822642,187500,3.065633246898353,0.442,-0.15853048312954607,0.25,0.3668799529815449,0.1591708472932091,1438485.5091954023,0.9248291571753986,0.9271070615034168
10604,1215,1724350932,1567693764,248962920,156657168,156657168,1344995147,667290637,3638,21.268116545897506,21.172871436866853,18.86957033875834,18.86957033875834,21.019656242558764,8.19946419761216,482133.43110969645,150000,1080000,50681.25665094527,24000,50681.25665094527,24000,431360.77363698767,115000,3.9988082463569676,1.238709677419355,-0.1649127070217759,0.2222222222222222,0.14438065673281406,0.09084993378830383,369707.2971412864,0.9135802469135802,0.9176954732510288
10605,289,334460736,325923960,68168064,8536776,8536776,247067857,150554405,826,19.628030052466816,19.60217466365807,15.95989409406289,15.95989409406289,19.32517358560616,6.717804695023691,420613.43568892643,180000,720000,50771.30709658383,27276,50771.30709658383,27276,279892.0815520696,100000,3.8181569555209505,1.7213455582762238,-0.033590006788851275,0.2,0.20381484779128153,0.025524000521245042,299113.6283292978,0.986159169550173,0.9688581314878892
10606,412,204242532,185850408,59307888,18392124,18392124,2172491407,2094835284,857,19.134818732896587,19.040452655404604,16.72743314183529,16.72743314183529,21.49914046020532,6.754604099487962,218767.50033285946,90000,540000,43214.679013357214,21600,43214.679013357214,21600,528825.0517006809,131065,1.7204247422709198,0.6,-0.04288035835563209,0.25,0.2903797138590115,0.09005041124343288,2534995.8074679114,0.8907766990291263,0.883495145631068
10607,299,169902192,144073680,57425196,25828512,25828512,265744784,192909359,732,18.95073349415156,18.78583540029108,17.066989594696338,17.066989594696338,19.39804695128729,6.597145701886651,173495.5413964716,72000,320978.4,41187.216281154746,19422,41187.216281154746,19422,229649.0931007027,80000,2.0028670285964383,0.9964867454487384,0.2985646077384828,0.4,0.33798972999712684,0.15201988682994744,363039.3224043716,0.9464882943143813,0.9565217391304348
10608,281,324041484,376137324,77490924,-52095840,-52095840,299207374,166967847,777,19.596382105683624,19.745464860739194,0,0,19.516647452824984,6.656726524178391,268431.2076041234,108000,720000,42318.467935956985,19870,42318.467935956985,19870,292561.6002448915,138461.53846153847,3.172451135010713,0.7674984705541423,0.25782636007313997,0.3333333333333333,0.23913889988233727,-0.16076904523743016,385080.27541827544,0.9750889679715302,0.9715302491103203
10609,365,289647108,258921480,84743928,30725628,30725628,429602121,298670075,727,19.48417387444553,19.37203541153871,17.240607685135224,17.240607685135224,19.878370040625313,6.590301048196686,307149.900002932,120000,480000,62691.93104549082,24000,62691.93104549082,24000,527862.4763807865,250000,1.6473475828984303,0.4,0.3785079673089539,0.25,0.29257646860399517,0.10607952626269619,590924.5130674003,0.9780821917808219,0.9808219178082191
10701,748,574638564,550001256,121598112,24637308,24637308,605791107,396974146,1561,20.169251818512056,20.125431121642723,17.01977247800312,17.01977247800312,20.2220457783381,7.3537223303996315,385176.93074360973,147000,600000,-18541.21971319236,36000,-18541.21971319236,36000,312006.51291617664,150000,25.85422273332541,1.15332,0.3082441716130894,0.3,0.21160799086223528,0.04287444237731319,388078.86418962205,0.9759358288770054,0.9719251336898396
10702,576,684669852,577125456,132194664,107544396,107544396,347705378,178150753,1736,20.34444731361999,20.173570230647297,18.493414315621724,18.493414315621724,19.666866067091387,7.459914766241105,457282.3256114924,216000,960000,90663.1687197552,60000,90663.1687197552,60000,222069.43657395386,78250,18381.194667880998,3.0286624203821657,0.25807568185141894,0.25,0.19307796832859525,0.15707482326825162,200291.116359447,0.9670138888888888,0.9652777777777778
10703,552,957226176,823126356,78056352,134099820,134099820,645929690,261426356,1549,20.67955026109635,20.528620279055755,18.71409501342626,18.71409501342626,20.28620121836235,7.346010209913293,795777.3094625423,300000,1440000,128983.0028343374,90000,128983.0028343374,90000,394230.5893762758,150000,4.098910876698433,2.4,0.24609366731877236,0.26875,0.08154431414127981,0.14009209459813185,416997.86313750804,0.9637681159420289,0.9619565217391305
10704,2430,7467802416,5813350896,1056856728,1654451520,1654451520,11874005323,2089304998,7103,22.733866604991473,22.483422988027506,21.226735383597163,21.226735383597163,23.197617421169394,8.868413284672005,593656.2335335113,240000,900000,125851.93686987946,60000,125851.93686987946,60000,605263.7919469869,115000,6.133662454542114,2.057142857142857,0.266972179699098,0.25,0.14152178500808368,0.2215446295760699,1671688.7685485007,0.9555555555555556,0.9572016460905349
10705,388,246510192,226472088,70593744,20038104,20038104,254427730,210845209,902,19.322913901504872,19.238132267921177,16.813146268831535,16.813146268831535,19.354527388992718,6.805722553416985,294293.0882745012,162000,630000,26405.841781001945,30000,26405.841781001945,30000,228076.93781376697,75000,5.39047577914242,2.7,0.16671059779930825,0.2,0.2863725163947785,0.08128712179170264,282070.6541019956,0.9304123711340206,0.9201030927835051
10706,587,365744364,303851268,119195232,61893096,61893096,539599673,211368303,1394,19.717445191047258,19.53204889293975,17.940919212857814,17.940919212857814,20.106338078146468,7.240649694255466,241130.24482319783,150000,480000,70921.03132718473,36000,70921.03132718473,36000,299526.75957766635,146903.8333333333,3.7862742275146735,1.2,0.3521474127096214,0.3333333333333333,0.325897658945197,0.1692250164106425,387087.2833572453,0.948892674616695,0.9540034071550255
10707,716,428599092,349291704,97681356,79307388,79307388,439510456,223577396,1575,19.876032524809258,19.671417962000096,18.188841860070095,18.188841860070095,19.901172067752988,7.362645270417825,304494.4482389132,180000,602399.9999999999,72987.81225198552,33600,72987.81225198552,33600,256096.69065270442,141612.0833333333,2.5075558852033226,1.3714285714285714,0.27589378028758427,0.25,0.227908452965178,0.1850386281266317,279054.2577777778,0.9594972067039106,0.9608938547486033
10801,454,422277588,325659972,138022704,96617616,96617616,812917070,650993524,1477,19.861173449587607,19.60136436739179,18.386271653155664,18.386271653155664,20.516139658619316,7.298445101508147,348385.09766575345,180000,720000,83574.73418887818,36000,83574.73418887818,36000,292922.87333319115,100000,2.6554000759395726,1.56,0.24515693857372625,0.2857142857142857,0.3268530178305366,0.22880119320942982,550383.9336492891,0.9405286343612335,0.9185022026431718
10802,328,10407403512,9894436596,102852564,512966916,512966916,603193298,316490980,886,23.06578326608003,23.01523847622932,20.055721911776768,20.055721911776768,20.217748265511432,6.787844982309579,1339431.7199990032,240000,804000.0000000009,165017.07989062328,72000,165017.07989062328,72000,420209.9216116409,175000,2.4299810579484333,1.5281853281853284,0.38050351983612,0.3333333333333333,0.009882634403615502,0.04928865450527945,680805.0767494356,0.975609756097561,0.975609756097561
10803,267,198524700,134402352,51387612,64122348,64122348,326087767,80095074,647,19.10642408863687,18.716348493340547,17.976303519470036,17.976303519470036,19.602677130089763,6.473890696352274,268071.78315247037,98000,600000,89825.00107162069,30000,89825.00107162069,30000,376204.9462775517,100000,3.347450740000571,0.9477575766345201,0.4293695533989443,0.4,0.25884744820165956,0.32299430750934266,503999.6398763524,0.9700374531835206,0.9737827715355806
10804,1249,2719594764,2405492784,174908796,314101980,314101980,842578608,250353098,2982,21.7237487226993,21.601020619722856,19.565228271397615,19.565228271397615,20.55197752028924,8.000684784514748,624033.149008997,180000,720000,147163.1860895994,60000,147163.1860895994,60000,227062.19703574252,70000,5.7881840901673245,2.88,0.40501819202812167,0.4444444444444444,0.06431428620003035,0.11549587613487551,282554.8651911469,0.9583666933546837,0.9583666933546837
10805,650,681524292,560087352,110678088,121436940,121436940,875987702,272102476,1784,20.33984245483385,20.143603317028685,18.614905681900396,18.614905681900396,20.590862611130902,7.487173694213739,430972.9167717199,150000,1080000,83264.52385039556,30000,83264.52385039556,30000,318523.116198126,100000,3.150615223314864,1.542857142857143,0.29742748288378534,0.3333333333333333,0.16239786211464932,0.17818431628259554,491024.4966367713,0.9523076923076923,0.9615384615384616
10806,464,581038296,532316064,114650448,48722232,48722232,423562731,186570855,1179,20.180327228306496,20.092747978036996,17.701646013648933,17.701646013648933,19.86421218859544,7.07326971745971,406462.80010590365,180000,828000.0000000023,71012.91879719682,52575,71012.91879719682,52575,394176.40289823234,150000,2.47804023764028,1.2,0.33002607135188483,0.3333333333333333,0.19731995083504789,0.0838537362088092,359255.92111959285,0.9202586206896551,0.9418103448275862
10901,561,401546364,457189068,79965984,-55642704,-55642704,417642349,220828455,1284,19.81083356413591,19.940607581025187,0,0,19.85013600222602,7.158513997329321,356455.0224713662,180000,602193.6000000001,-9490.698237377846,30000,-9490.698237377846,30000,266679.35944698355,125000,3.445280210406562,1.7888888888888888,-0.1332951286400281,0.16666666666666666,0.19914508303205555,-0.138571056765938,325266.6269470405,0.9590017825311943,0.9590017825311943
10902,612,1413673932,1631659248,85714212,-217985316,-217985316,440549425,184150926,1222,21.06945777881885,21.212863278183026,0,0,19.903533201359355,7.109062135687172,682163.71883191,192000,960000,-652887.6764380046,72000,-652887.6764380046,72000,337155.1919089981,144000,3.842524356915407,1.8,0.27461007600236326,0.3333333333333333,0.060632236373444,-0.154197733342656,360515.07774140756,0.954248366013072,0.9656862745098039
10903,565,407167752,295663224,98679060,111504528,111504528,347421610,219030283,1583,19.82473582802151,19.504731611177228,18.529575766873606,18.529575766873606,19.666049617666044,7.367708572374371,259056.90644673494,93600,480000,65390.094633410576,20000,65390.094633410576,20000,238505.67973319243,100000,1.9715522505963177,1.1110862099150887,0.11031746181839003,0.2222222222222222,0.2423548022044732,0.27385402564985056,219470.3790271636,0.9451327433628318,0.9451327433628318
10904,1663,3312827832,2909230908,368396052,403596924,403596924,2298095055,1152237688,4841,21.921067991814528,21.79115459075855,19.81592722748507,19.81592722748507,21.555346380182407,8.485083137498004,762360.6962605247,300000,1800000,172808.73854219346,72000,172808.73854219346,72000,389173.6968267578,150000,3.459362661766509,2.28,0.22429800971606206,0.25,0.11120289694547579,0.12182852368646727,474714.9462920884,0.9591100420926038,0.9591100420926038
10905,549,516604800,410864820,111794652,105739980,105739980,622909129,481433198,1264,20.06278873204005,19.83377481568376,18.47649362908554,18.47649362908554,20.24991120736531,7.142827401161621,440891.5663664116,269970,960000,130430.43236202508,96000,130430.43236202508,96000,247288.85863699607,100000,4.034677814624307,2.7646153846153845,0.3292347800779114,0.34891304347826085,0.21640265827959787,0.20468253488933902,492807.855221519,0.9617486338797814,0.9617486338797814
10906,408,371631564,262573788,70731288,109057776,109057776,324063824,93733465,929,19.733413504784085,19.386042701446865,18.507388363979185,18.507388363979185,19.596451045097215,6.835184586147301,460449.58286105504,180000,900000,151560.85259711757,35400,151560.85259711757,35400,283605.9615869496,121250,4.325238280456796,1.5,-0.07509683255955027,0.25,0.19032637389218102,0.2934567097212442,348830.81162540364,0.9656862745098039,0.9656862745098039
10907,306,210913620,170722200,69166572,40191420,40191420,336009936,163687274,634,19.1669592284749,18.955548237890092,17.509164122854333,17.509164122854333,19.632651291894927,6.453624998892692,369947.18737404404,180000,660000,153274.3629111629,59400,153274.3629111629,59400,604380.7985203717,120000,2.7515472782916888,1.4,0.3125693572139538,0.3612078977932636,0.3279379112643366,0.190558675158105,529984.1261829654,0.9705882352941176,0.9705882352941176
10908,773,698739564,511645608,117932508,187093956,187093956,455809628,253238001,1777,20.3647886485117,20.05314277342171,19.047121492486482,19.047121492486482,19.937585800046357,7.48324441607385,475625.77337089955,216000,1009600.0000000021,157071.60927878882,78000,157071.60927878882,78000,283494.5949437864,91840,4.357881642883644,2.735064935064935,0.3562841957355194,0.4,0.16877891860721944,0.2677592133597862,256505.13674732696,0.9676584734799483,0.9676584734799483
11001,552,493054296,460717212,77310288,32337084,32337084,1243476119,949036104,1417,20.016129861845087,19.9482949919171,17.291725271996317,17.291725271996317,20.941176617163265,7.257002707092073,449885.05187079957,180000,954600.0000000002,56576.04459589026,24000,56576.04459589026,24000,625155.0878761198,150000,2.6360347465899157,1.2,-0.07971867164005973,0.14285714285714285,0.15679873114826282,0.06558523931814601,877541.3683839097,0.9782608695652174,0.9782608695652174
11002,467,453575892,334252056,51681528,119323836,119323836,304506991,190627338,1122,19.93267316302196,19.627405928003682,18.59735167431806,18.59735167431806,19.534204607083765,7.023758954738443,482636.622580122,240000,840000,157994.91052819858,52928,157994.91052819858,52928,284192.3984778011,150000,3.0768535499904632,1.44,0.158614811255813,0.21875,0.11394240503417231,0.2630735850484752,271396.60516934044,0.9785867237687366,0.9785867237687366
11003,2757,5285622732,4270071288,634752060,1015551444,1015551444,18837494005,12919845633,7790,22.38825627960153,22.17489635936374,20.73869759747506,20.73869759747506,23.659115082703885,8.960724500330858,774830.3825257412,360000,1560000,156987.98291356143,120000,156987.98291356143,120000,890501.6093556773,125000,5.930240201778407,3,0.19119815794279407,0.3,0.12009030764854066,0.19213468222990834,2418163.5436456995,0.9586507072905331,0.9586507072905331
11004,988,1275488940,991104648,141978876,284384292,284384292,1088415683,490188095,2742,20.96659542518319,20.71433068611359,19.46583702581687,19.46583702581687,20.80798897491287,7.916807490937603,520916.9214176586,200000,900000,129963.01873452772,48000,129963.01873452772,48000,377880.53582297324,100000,3.3275092399913095,1.92,0.09175001467950757,0.2857142857142857,0.11131329449238501,0.22296100191978144,396942.2622173596,0.978744939271255,0.978744939271255
11005,608,501022620,567867360,99755448,-66844740,-66844740,1056656578,209396175,1579,20.03216180972644,20.157398430049337,0,0,20.778375589434223,7.365180126021013,370035.3957892767,180000,900000,7247.08989440459,30000,7247.08989440459,30000,540986.2522463101,112500,3.4380727297192504,1.542857142857143,-1.4560686153893814,0.2,0.1991036811870889,-0.1334166110104969,669193.5262824573,0.9851973684210527,0.9851973684210527
11006,413,374437560,264942900,70983060,109494660,109494660,754949638,591971382,1314,19.740935620719437,19.39502489280942,18.511386348041253,18.511386348041253,20.442161601677277,7.181591944611865,319424.1969185477,140000,600000,74317.56295967483,33000,74317.56295967483,33000,316947.23361125647,90000,2.964634274759403,1.44,0.23903791907616406,0.2857142857142857,0.18957248840100335,0.2924243497367091,574543.1035007611,0.9854721549636803,0.9854721549636803
11007,447,275118780,227067096,62490024,48051684,48051684,443212352,239808072,1198,19.432713493284634,19.24075611326787,17.687787760403598,17.687787760403598,19.909559565301343,7.089243155027514,199880.40274076918,120000,420000,20098.163222577183,24000,20098.163222577183,24000,517686.421760381,75000,2.6803684135941332,1.8230769230769233,-0.07845224961171353,0.25,0.2271383436637804,0.17465795682868324,369960.22704507515,0.9753914988814317,0.9753914988814317
11008,798,530748588,497880912,171450672,32867676,32867676,448214526,234508847,2156,20.089799000041985,20.025871475870577,17.30800027079739,17.30800027079739,19.92078253067555,7.676473646389156,270696.5541126086,144000,540000,73978.99644985214,36000,73978.99644985214,36000,195118.6880733334,65000,3.5172155628913,2.25,0.22502515445598675,0.3135,0.3230355687729121,0.061927015432775866,207891.70964749536,0.9837092731829574,0.9874686716791979
11009,2239,7864772772,44890120308,3605880516,-37025347536,-37025347536,2968718984,1789231056,6560,22.78565948213021,24.52748356982131,0,0,21.81139637853476,8.788898309344878,667533.3286906055,216000,1140000,-807665.0062308,60000,-807665.0062308,60000,323762.5312322363,100000,5.2541761056768905,2.4,-0.3226551609130521,0.3,0.4584850218225733,-4.707745361419324,452548.6256097561,0.9669495310406432,0.968736042876284
11010,392,321732144,243144000,59413332,78588144,78588144,338657949,197933929,926,19.5892299095052,19.30916442249655,18.179731419051894,18.179731419051894,19.640501158914383,6.831953565565855,403249.2364405829,240000,720000,130171.99838846967,60000,130171.99838846967,60000,230638.15580916038,105000,3.675473239439973,2.4,0.2968773580443943,0.3333333333333333,0.18466706888945483,0.24426575169933906,365721.3272138229,0.9770408163265306,0.9770408163265306
11101,5886,15248713800,13241760012,976357416,2006953788,2006953788,8009516607040,8004676410937,17023,23.447760995524902,23.306641310116134,21.41988388158273,21.41988388158273,29.71165152650374,9.742379392141371,672623.5426379284,192000,1077000.0000000163,139694.15885973757,60000,139694.15885973757,60000,368816262.29665333,75961.53846153847,296.0535265500846,3,0.20367652022751653,0.3,0.06402883736987706,0.1316146275891151,470511461.37813544,0.9755351681957186,0.9775739041794088
11102,1961,4840516032,122360755440,253305816,-117520239408,-117520239408,3003970191324,1582393124,4403,22.300287170380045,25.530239530131272,0,0,28.730955926786862,8.390268497842571,689900.0592603885,218400,1080000,-1335747.6007943503,48000,-1335747.6007943503,48000,1297609799.98441,107500,523.2808821834175,2.1,-4.944557407022873,0.2,0.05233033303173243,-24.278452675518377,682255323.9436748,0.9811320754716981,0.9831718510963794
11103,2589,39465210204,2958271500,298297572,36506938704,36506938704,4530210992,1815333759,6521,24.398685366457727,21.807870982350927,24.320768180974703,24.320768180974703,22.23403435217788,8.782936356349264,7547506.04294571,180000,900000,7102834.700356931,48000,7102834.700356931,48000,351341.1773377888,87500,1438.7618322130634,2.16,-0.25181723338925144,0.26666666666666666,0.007558494442524622,0.9250410301957503,694711.0860297501,0.9783700270374662,0.981460023174971
11104,2301,3425540508,2675219004,291160260,750321504,750321504,3004445123830,3001880175769,5645,21.954525109056178,21.70729708497117,20.4360123459738,20.4360123459738,28.73111401589425,8.638702608813434,577306.4375349589,192000,954415.2000000003,145906.677552435,60000,145906.677552435,60000,932622232.3676823,100000,1081.2451632573693,2.4,-0.32498214215472493,0.2857142857142857,0.08499688131552523,0.2190374051183166,532231199.9698849,0.9774011299435028,0.974793568013907
11105,2214,6018935616,3276614064,378559224,2742321552,2742321552,3013271402,1210659333,5561,22.51817627282749,21.910076428900584,21.73207068072231,21.73207068072231,21.82629217036942,8.62371303479391,790641.8991568536,240000,1200000,267834.18713364267,60000,267834.18713364267,60000,419726.15553834464,102889.66666666666,633.5483279746603,2.4,0.22431641824179627,0.2,0.06289471231320112,0.45561569801646473,541857.8316849488,0.983739837398374,0.98193315266486
11106,1359,2994014220,1810913508,237422556,1183100712,1183100712,1001887150558,1000952405771,3547,21.819880872765566,21.317097256010353,20.891404551877756,20.891404551877756,27.632906488056026,8.17413934342947,692111.0489566177,240000,1152000.0000000163,254564.14790035223,60000,254564.14790035223,60000,743316568.3379861,120000,5493.302880897894,2.25,0.22629901737270558,0.3251704433497537,0.07929907427092982,0.3951553416469745,282460431.507753,0.9896983075791023,0.9904341427520236
