lgcode,n_firms,emp_total,log_n_firms,log_emp_total,mean_emp_per_firm,median_emp_per_firm,p90_emp_per_firm,share_registered,share_tax_registered,share_keeps_accounts,share_operates_year_round,share_borrowed,share_uses_formal_credit,share_female_led,share_has_foreign_capital,formality_index,n_firms_size_1_worker,n_firms_size_2_9_workers,n_firms_size_10_50_workers,n_firms_size_51plus_workers,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers
10509,249,613,5.521460917862246,6.419994928147142,2.461847389558233,2,5,0.5261044176706827,0.2748091603053435,0.3446808510638298,1,0.3276595744680851,0.251063829787234,0.35668789808917195,0,0.536398607259964,100,141,8,0,0.40160642570281124,0.5662650602409639,0.0321285140562249,0
10510,215,531,5.375278407684165,6.2766434893416445,2.469767441860465,2,5,0.4930232558139535,0.05660377358490566,0.5024875621890548,1,0.26865671641791045,0.01990049751243781,0.36619718309859156,0,0.5130286478969784,64,144,7,0,0.29767441860465116,0.6697674418604651,0.03255813953488372,0
10601,579,1405,6.363028103540465,7.2485040723706105,2.4265975820379966,2,5,0.5993091537132987,0.37175792507204614,0.1929203539823009,0.998272884283247,0.43416370106761565,0.28291814946619215,0.3829787234042553,0.0017699115044247787,0.5405650792627232,250,312,17,0,0.4317789291882556,0.538860103626943,0.02936096718480138,0
10602,195,530,5.278114659230517,6.274762021241939,2.717948717948718,2,5,0.2564102564102564,0.14,0.2222222222222222,1,0.005291005291005291,0,0.18478260869565216,0,0.40465811965811965,57,131,7,0,0.2923076923076923,0.6717948717948717,0.035897435897435895,0
10603,439,870,6.0867747269123065,6.769641976852503,1.9817767653758542,1,4,0.5535307517084282,0.13580246913580246,0.46568627450980393,1,0.2818627450980392,0.18627450980392157,0.4845814977973568,0,0.5387548738385086,310,116,13,0,0.7061503416856492,0.2642369020501139,0.029612756264236904,0
10604,1215,3638,7.103322062526113,8.19946419761216,2.994238683127572,2,5,0.6477366255144033,0.7001270648030495,0.4445430346051464,0.9991769547325103,0.38509316770186336,0.3442768411712511,0.5190133607399794,0,0.6978959199137774,478,692,42,3,0.3934156378600823,0.5695473251028806,0.0345679012345679,0.0024691358024691358
10605,289,826,5.66988092298052,6.717804695023691,2.858131487889273,2,5,0.6643598615916955,0.3489583333333333,0.4105263157894737,0.9930795847750865,0.3192982456140351,0.22105263157894736,0.3904109589041096,0,0.6042310238723972,95,183,11,0,0.328719723183391,0.6332179930795848,0.03806228373702422,0
10606,412,857,6.023447592961033,6.754604099487962,2.0800970873786406,1,4,0.5970873786407767,0.2967479674796748,0.36239782016348776,1,0.1307901907356948,0.0653950953678474,0.5294117647058824,0,0.5640582915709849,229,174,9,0,0.5558252427184466,0.4223300970873786,0.021844660194174758,0
10607,299,732,5.703782474656201,6.597145701886651,2.448160535117057,2,5,0.5016722408026756,0.16666666666666666,0.43006993006993005,0.9765886287625418,0.2937062937062937,0.16783216783216784,0.47305389221556887,0,0.5187493665754536,131,159,9,0,0.43812709030100333,0.5317725752508361,0.030100334448160536,0
10608,281,777,5.641907070938114,6.656726524178391,2.7651245551601424,2,5,0.5551601423487544,0.36538461538461536,0.4927007299270073,1,0.3029197080291971,0.25547445255474455,0.4427083333333333,0,0.6033113719150943,89,180,12,0,0.3167259786476868,0.6405693950177936,0.042704626334519574,0
10609,365,727,5.902633333401366,6.590301048196686,1.9917808219178081,1,4,0.4712328767123288,0.29651162790697677,0.5195530726256983,0.9972602739726028,0.28212290502793297,0.1564245810055866,0.34759358288770054,0,0.5711394628044016,245,113,7,0,0.6712328767123288,0.3095890410958904,0.019178082191780823,0
10701,748,1561,6.618738983517219,7.3537223303996315,2.086898395721925,1,4,0.5775401069518716,0.5,0.5027397260273972,0.9986631016042781,0.22054794520547946,0.1821917808219178,0.375,0.0013698630136986301,0.6447357336458868,452,277,19,0,0.6042780748663101,0.37032085561497324,0.02540106951871658,0
10702,576,1736,6.3578422665081,7.459914766241105,3.013888888888889,2,5,0.5625,0.4537037037037037,0.25359712230215825,0.9982638888888888,0.30700179533213645,0.2621184919210054,0.4834710743801653,0.0017953321364452424,0.5670161787236877,214,345,16,1,0.3715277777777778,0.5989583333333334,0.027777777777777776,0.001736111111111111
10703,552,1549,6.315358001522335,7.346010209913293,2.806159420289855,2,5,0.6086956521739131,0.7559523809523809,0.19924812030075187,1,0.42857142857142855,0.33458646616541354,0.5479744136460555,0,0.6409740383567615,218,316,17,1,0.39492753623188404,0.572463768115942,0.030797101449275364,0.0018115942028985507
10704,2430,7103,7.796057974316123,8.868413284672005,2.923045267489712,2,4,0.669138854552946,0.6598765432098765,0.30055579307396324,0.9971181556195965,0.36418166238217653,0.31748071979434445,0.5765040265277119,4.2753313381787086e-4,0.6566723366140955,891,1462,74,3,0.36666666666666664,0.6016460905349794,0.030452674897119343,0.0012345679012345679
10705,388,902,5.963579343618446,6.805722553416985,2.3247422680412373,2,4,0.4639175257731959,0.3611111111111111,0.4450402144772118,0.9974160206718347,0.1126005361930295,0.040214477211796246,0.4883720930232558,0,0.5668712180083384,179,199,10,0,0.46134020618556704,0.5128865979381443,0.02577319587628866,0
10706,587,1394,6.376726947898627,7.240649694255466,2.3747870528109027,2,5,0.5911413969335605,0.515850144092219,0.2826475849731664,0.9778534923339012,0.22857142857142856,0.175,0.4462616822429907,0.0035714285714285713,0.5918731545832118,283,287,17,0,0.48211243611584326,0.4889267461669506,0.028960817717206135,0
10707,716,1575,6.57507584059962,7.362645270417825,2.1997206703910615,2,4,0.61731843575419,0.45351473922902497,0.45573294629898403,1,0.23222060957910015,0.18142235123367198,0.4093816631130064,0.001451378809869376,0.6316415303205497,342,357,17,0,0.4776536312849162,0.49860335195530725,0.023743016759776536,0
10801,454,1477,6.12029741895095,7.298445101508147,3.253303964757709,2,7,0.5462555066079295,0.35080645161290325,0.5938967136150235,0.9977973568281938,0.2810304449648712,0.19437939110070257,0.23648648648648649,0,0.6221890071660126,149,268,37,0,0.32819383259911894,0.5903083700440529,0.08149779735682819,0
10802,328,886,5.796057750765372,6.787844982309579,2.701219512195122,2,6,0.45426829268292684,0.2953020134228188,0.55625,0.9969512195121951,0.19375,0.16875,0.35135135135135137,0,0.5756928814044852,131,185,12,0,0.39939024390243905,0.5640243902439024,0.036585365853658534,0
10803,267,647,5.5909869805108565,6.473890696352274,2.4232209737827715,2,4,0.5468164794007491,0.2328767123287671,0.8461538461538461,0.9962546816479401,0.3,0.18846153846153846,0.4117647058823529,0,0.6555254298828256,120,139,8,0,0.449438202247191,0.5205992509363296,0.0299625468164794,0
10804,1249,2982,7.1308988302963465,8.000684784514748,2.387510008006405,1,4,0.5516413130504404,0.7242380261248186,0.5382059800664452,0.988791032826261,0.4061461794019934,0.3372093023255814,0.5447227191413238,0,0.7007190880169913,638,577,33,1,0.510808646917534,0.46196957566052843,0.02642113690952762,8.006405124099279e-4
10805,650,1784,6.478509642208569,7.487173694213739,2.7446153846153845,2,6,0.62,0.5285359801488834,0.5229067930489731,0.9953846153846154,0.2985781990521327,0.2559241706161137,0.45217391304347826,0.001579778830963665,0.666706847145618,258,362,30,0,0.39692307692307693,0.556923076923077,0.046153846153846156,0
10806,464,1179,6.142037405587356,7.07326971745971,2.540948275862069,1,5,0.7327586206896551,0.35294117647058826,0.47757847533632286,1,0.3295964125560538,0.23542600896860988,0.445993031358885,0,0.6408195681241415,239,210,14,1,0.5150862068965517,0.4525862068965517,0.03017241379310345,0.0021551724137931034
10901,561,1284,6.331501849893691,7.158513997329321,2.2887700534759357,2,3,0.5240641711229946,0.5170068027210885,0.24349442379182157,1,0.5092936802973977,0.32899628252788105,0.4911504424778761,0,0.5711413494089762,234,309,18,0,0.41711229946524064,0.5508021390374331,0.03208556149732621,0
10902,612,1222,6.418364935936212,7.109062135687172,1.9967320261437909,1,3,0.4795417348608838,0.5938566552901023,0.3310810810810811,1,0.25844594594594594,0.19256756756756757,0.40829694323144106,0.0016891891891891893,0.60111986780801685,350,247,15,0,0.5718954248366013,0.4035947712418301,0.024509803921568627,0
10903,565,1583,6.338594078203183,7.367708572374371,2.8017699115044246,2,5,0.5752212389380531,0.2123076923076923,0.5374531835205992,1,0.13670411985018727,0.07677902621722846,0.3547400611620795,0.003745318352059925,0.5812455286915862,157,388,20,0,0.2778761061946903,0.6867256637168142,0.035398230088495575,0
10904,1663,4841,7.416979621381154,8.485083137498004,2.9110042092603727,2,5,0.5333734215273602,0.7733934611048479,0.47309136420525655,1,0.425625,0.35625,0.421875,0,0.6949645617093662,703,886,70,4,0.42273000601322913,0.5327720986169573,0.04209260372820205,0.0024052916416115455
10905,549,1264,6.309918278226516,7.142827401161621,2.302367941712204,2,4,0.40437158469945356,0.6531531531531531,0.3484848484848485,0.9981785063752276,0.23295454545454544,0.19886363636363635,0.5042735042735043,0,0.6010470231781707,262,268,19,0,0.4772313296903461,0.48816029143898,0.03460837887067395,0
10906,408,929,6.013715156042802,6.835184586147301,2.2769607843137254,2,4,0.4681372549019608,0.3717277486910995,0.7030456852791879,1,0.30456852791878175,0.17766497461928935,0.38162544169611307,0,0.635727672218062,186,210,12,0,0.45588235294117646,0.5147058823529411,0.029411764705882353,0
10907,306,634,5.726847747587197,6.453624998892692,2.0718954248366015,1,3.5,0.545751633986928,0.2754491017964072,0.33783783783783783,0.9967320261437909,0.28619528619528617,0.12457912457912458,0.3119266055045872,0,0.538942649941241,188,110,8,0,0.6143790849673203,0.35947712418300654,0.026143790849673203,0
10908,773,1777,6.651571873589727,7.48324441607385,2.298835705045278,2,4,0.4463130659767141,0.625,0.3663101604278075,0.9922380336351876,0.30213903743315507,0.19518716577540107,0.43010752688172044,0,0.6074653150099273,323,428,22,0,0.4178525226390686,0.553686934023286,0.028460543337645538,0
11001,552,1417,6.315358001522335,7.257002707092073,2.5670289855072466,1,4,0.552536231884058,0.46557377049180326,0.3851851851851852,0.9909420289855072,0.3685185185185185,0.27037037037037037,0.39293598233995586,0.001851851851851852,0.5985593041366384,340,190,21,1,0.6159420289855072,0.3442028985507246,0.03804347826086957,0.0018115942028985507
11002,467,1122,6.148468295917647,7.023758954738443,2.4025695931477515,2,4,0.44539614561027835,0.5048076923076923,0.1487964989059081,0.9957173447537473,0.25820568927789933,0.212253829321663,0.5421994884910486,0.00437636761487965,0.5236794203944065,195,258,13,1,0.41755888650963596,0.5524625267665952,0.027837259100642397,0.0021413276231263384
11003,2757,7790,7.922261058353247,8.960724500330858,2.8255350018135656,1,4,0.6396952104499274,0.6494611457742484,0.394856278366112,0.9963728690605731,0.29462934947049924,0.2670196671709531,0.5002025111381126,0.0018925056775170325,0.6700963759127152,1384,1276,89,8,0.5019949220166848,0.4628219078708741,0.03228146536089953,0.0029017047515415306
11004,988,2742,6.8966943316227125,7.916807490937603,2.7753036437246963,2,5,0.5588235294117647,0.705989110707804,0.26370217166494314,0.9868421052631579,0.36608066184074456,0.29265770423991727,0.4053117782909931,0.0062047569803516025,0.6288392292619174,312,637,39,0,0.3157894736842105,0.6447368421052632,0.039473684210526314,0
11005,608,1579,6.411818267709897,7.365180126021013,2.5970394736842106,2,4.300000000000068,0.506578947368421,0.6493506493506493,0.8363939899833055,1,0.39398998330550916,0.3088480801335559,0.3655705996131528,0,0.748080896675594,211,370,27,0,0.3470394736842105,0.6085526315789473,0.044407894736842105,0
11006,413,1314,6.025865973825314,7.181591944611865,3.181598062953995,2,5,0.4721549636803874,0.49230769230769234,0.33906633906633904,0.9733656174334141,0.35135135135135137,0.20884520884520885,0.4481792717086835,0.002457002457002457,0.5692236531219582,128,268,15,2,0.3099273607748184,0.648910411622276,0.03631961259079903,0.004842615012106538
11007,447,1198,6.104793232414985,7.089243155027514,2.680089485458613,2,5,0.3534675615212528,0.3670886075949367,0.1811926605504587,1,0.3555045871559633,0.2798165137614679,0.5211267605633803,0,0.47543720741666207,188,240,19,0,0.42058165548098436,0.5369127516778524,0.042505592841163314,0
11008,798,2156,6.683360945766275,7.676473646389156,2.7017543859649122,1,3,0.41854636591478694,0.5898203592814372,0.2563451776649746,0.9987468671679198,0.33375634517766495,0.26776649746192893,0.5483870967741935,0,0.5658646925072797,401,372,23,2,0.5025062656641605,0.46616541353383456,0.02882205513784461,0.002506265664160401
11009,2239,6560,7.7142311448490855,8.788898309344878,2.929879410451094,2,4,0.6595174262734584,0.6605691056910569,0.32180728446288615,0.9946404644930773,0.3499308437067773,0.3024435223605348,0.410829607550919,0.007380073800738007,0.6591335702301196,997,1138,95,9,0.4452880750334971,0.5082626172398392,0.04242965609647164,0.00401965163019205
11010,392,926,5.973809611869261,6.831953565565855,2.3622448979591835,1,5,0.45153061224489793,0.3333333333333333,0.3342036553524804,1,0.26109660574412535,0.24804177545691905,0.5952380952380952,0,0.5297669002326779,203,176,13,0,0.5178571428571429,0.4489795918367347,0.03316326530612245,0
11101,5886,17023,8.68050180902826,9.742379392141371,2.8921168875297316,2,4,0.4482406935237124,0.7660219946909367,0.5117160578911096,0.9945587485121578,0.36205410994313286,0.3372393589522661,0.44301765650080255,0.020327304048234282,0.6801343736544792,2764,2893,202,27,0.46958885490995583,0.4915052667346245,0.03431872239211689,0.0045871559633027525
11102,1961,4403,7.581719640125308,8.390268497842571,2.2452830188679247,1,3,0.4288628250892402,0.7562425683709869,0.6417833074131675,0.9928607853136155,0.3986521513737688,0.35044064282011406,0.4167591564927858,0.005184033177812338,0.7049373715467525,1031,881,48,1,0.5257521672616012,0.449260581336053,0.02447730749617542,5.099439061703213e-4
11103,2589,6521,7.859413154693583,8.782936356349264,2.518733101583623,2,4,0.5042503863987635,0.6275862068965518,0.3114689709347997,0.9942062572421785,0.4958775029446408,0.4479780133490381,0.48916155419222906,0.002355712603062426,0.6093779553680734,1136,1359,93,1,0.4387794515256856,0.5249130938586327,0.03592120509849363,3.862495171881035e-4
11104,2301,5645,7.741533589281828,8.638702608813434,2.4532811820947416,2,4,0.5054752518615856,0.8812824956672444,0.5428954423592494,0.9991308126901347,0.37773804202056327,0.35762181493071077,0.4521819870009285,0.009312638580931265,0.7321960006445535,1063,1181,52,5,0.46197305519339416,0.5132551064754455,0.022598870056497175,0.0021729682746631897
11105,2214,5561,7.703007682479236,8.62371303479391,2.511743450767841,2,4,0.5654923215898826,0.7268370607028753,0.6035747021081577,0.9959349593495935,0.4330889092575619,0.40238313473877174,0.42120481927710846,4.5829514207149406e-4,0.7229597609376273,1008,1138,67,1,0.45528455284552843,0.5140018066847335,0.03026196928635953,4.5167118337850043e-4
11106,1359,3547,7.215239978730097,8.17413934342947,2.610007358351729,2,4,0.5143487858719646,0.6795422031473534,0.46953937592867756,0.9985283296541575,0.5104011887072808,0.48439821693907875,0.4965197215777262,0.003714710252600297,0.6654896736505382,549,769,37,4,0.40397350993377484,0.5658572479764533,0.027225901398086828,0.0029433406916850625
11107,5891,19402,8.681350777582521,9.873182972271273,3.293498557121032,2,5,0.5474452554744526,0.8973006515668631,0.5169831039888522,0.9991512476659311,0.4996516893068617,0.4615116684082201,0.3908864364542542,0.003484320557491289,0.7402200646740247,1714,3946,217,14,0.29095230011882534,0.6698353420471906,0.03683585129859107,0.002376506535392972
11108,1842,4687,7.519149957669823,8.452761331256848,2.544516829533116,2,4,0.4937466014138119,0.7665198237885462,0.3794444444444444,0.996195652173913,0.4488888888888889,0.4177777777777778,0.3493975903614458,0.00388457269700333,0.6589766304551788,828,965,48,1,0.4495114006514658,0.5238870792616721,0.026058631921824105,5.428881650380022e-4
11109,1017,2461,6.925595197110468,7.808729306744399,2.4198623402163224,2,4,0.47885939036381514,0.7186858316221766,0.5691699604743083,0.9950835791543756,0.4051383399209486,0.38735177865612647,0.2824267782426778,0,0.6904496904036689,446,545,25,1,0.4385447394296952,0.5358898721730581,0.024582104228121928,9.832841691248771e-4
11110,867,1963,6.7661917146603505,7.582738488914411,2.2641291810841984,2,4,0.5501730103806228,0.6352201257861635,0.5512820512820513,0.9988465974625144,0.4447031431897555,0.41559953434225844,0.1968019680196802,0.0034924330616996507,0.6838804462278381,427,421,18,1,0.4925028835063437,0.4855824682814302,0.020761245674740483,0.0011534025374855825
11111,1038,3682,6.946013991099227,8.211482916445066,3.5472061657032756,2,4,0.43834296724470134,0.6043956043956044,0.239450441609421,1,0.4023552502453386,0.3886162904808636,0.3432682425488181,9.813542688910696e-4,0.5705472533124317,459,540,36,3,0.4421965317919075,0.5202312138728323,0.03468208092485549,0.002890173410404624
11112,6514,22902,8.781862489558945,10.039023185328821,3.5158120970217994,2,5,0.5674804237678489,0.871447902571042,0.3581571473650994,0.9986177238519429,0.49897460167218805,0.4601672188042278,0.3951010020677589,9.457755359394704e-4,0.6989257993889832,2251,4004,227,32,0.34556340190359225,0.6146760822843107,0.03484801964998465,0.004912496162112374
11113,1064,3338,6.970730078143525,8.113426639943654,3.137218045112782,2,3,0.4548022598870056,0.598343685300207,0.23062200956937798,1,0.5383141762452107,0.5210727969348659,0.4633901705115346,0.004775549188156638,0.5709419886891477,497,523,39,5,0.46710526315789475,0.49154135338345867,0.03665413533834586,0.004699248120300752
11114,3125,11538,8.047509510981422,9.353487881194667,3.69216,2,4,0.53664,0.6768038163387,0.4,0.99712,0.36671043992120816,0.3525935653315824,0.42706562393743625,9.84251968503937e-4,0.652640954084675,1195,1800,113,17,0.3824,0.576,0.03616,0.00544
11115,1121,4164,7.022868086082641,8.334471554600944,3.714540588760036,1,5,0.5084745762711864,0.5280701754385965,0.5302752293577981,0.9928635147190009,0.5201834862385321,0.4954128440366973,0.2929194956353055,0.02110091743119266,0.6399208739466455,603,475,35,8,0.5379125780553078,0.423728813559322,0.031222123104371096,0.007136485280999108
11201,856,2009,6.75343791859778,7.605890001053122,2.34696261682243,2,4,0.38434579439252337,0.7325227963525835,0.20823529411764705,0.9988304093567252,0.3,0.2411764705882353,0.42606516290726815,0.002352941176470588,0.5809835735548697,417,414,25,0,0.4871495327102804,0.48364485981308414,0.029205607476635514,0
11202,1129,3146,7.029972911706386,8.054204897064407,2.7865367581930913,2,4,0.508414526129318,0.6428571428571429,0.21507352941176472,0.9991119005328597,0.44025735294117646,0.40349264705882354,0.489,0.006427915518824609,0.5913642747327713,366,728,33,2,0.32418069087688217,0.6448184233835252,0.029229406554472984,0.001771479185119575
11203,1035,2200,6.943122422819428,7.696667081526462,2.1256038647342996,1,3,0.47246376811594204,0.48565573770491804,0.28346456692913385,0.9990338164251208,0.37598425196850394,0.34940944881889763,0.5183630640083945,0,0.5601544722937787,638,370,27,0,0.6164251207729469,0.357487922705314,0.02608695652173913,0
11204,3198,9016,8.070593539949519,9.106866963499908,2.8192620387742338,2,4,0.5447154471544715,0.7319173363949484,0.4120826709062003,0.9987492182614134,0.3656597774244833,0.33100158982511924,0.4189012426422498,0.0022250476795931343,0.6718661681792584,1260,1841,85,12,0.39399624765478425,0.5756722951844903,0.026579111944965605,0.00375234521575985
11205,2758,6196,7.922623574217286,8.731820582962108,2.246555474981871,1,3,0.4691805656272661,0.6360123647604328,0.42020497803806733,0.9963741841914431,0.427262733602052,0.37449615243679,0.4723261032161556,0.002197802197802198,0.6304430231543023,1466,1219,71,2,0.5315445975344453,0.4419869470630892,0.02574329224075417,7.251631617113851e-4
11206,1119,2970,7.02108396428914,7.9966538754626075,2.6541554959785523,2,4,0.4361036639857015,0.7254098360655737,0.4369369369369369,0.9973190348525469,0.4594594594594595,0.409009009009009,0.4333958724202627,9.009009009009009e-4,0.6489423679601898,332,753,34,0,0.2966934763181412,0.6729222520107239,0.03038427167113494,0
11207,2489,6122,7.820037989458753,8.719807451477955,2.459622338288469,2,4,0.5018079550020088,0.8230584467574059,0.29175132060138154,0.9975893933306549,0.4583163887759252,0.4156161041073607,0.46224066390041496,0.0016266775111834079,0.6535517789228628,961,1468,58,2,0.38609883487344315,0.5897950984331056,0.023302531137002813,8.035355564483728e-4
11208,2793,7479,7.935229539816907,8.919988070968524,2.677765843179377,2,4,0.6487647690655209,0.6815673289183223,0.46254071661237783,0.9974937343358395,0.44223107569721115,0.4099963781238682,0.416697451052826,0.0010861694424330196,0.6975916372330151,874,1843,71,5,0.3129251700680272,0.6598639455782312,0.025420694593626926,0.0017901897601145722
11209,1682,4036,7.428333194190806,8.30325712085294,2.399524375743163,2,3,0.504756242568371,0.7078916372202592,0.338544798556825,0.995243757431629,0.4185207456404089,0.4052916416115454,0.3018987341772152,0.0018039687312086591,0.636609108944271,771,874,36,1,0.4583828775267539,0.5196195005945303,0.02140309155766944,5.945303210463733e-4
11210,956,2130,6.863803391452954,7.664346632098617,2.228033472803347,2,4,0.5010460251046025,0.6367432150313153,0.2966457023060797,0.99581589958159,0.3972746331236897,0.3805031446540881,0.3048780487804878,0.0010482180293501049,0.6075627105058968,379,562,15,0,0.39644351464435146,0.5878661087866108,0.015690376569037656,0
11211,1390,6049,7.237778191923443,8.707813551024888,4.351798561151079,2,4,0.5557955363570914,0.594559585492228,0.13186813186813187,0.9841612670986322,0.34725274725274724,0.32673992673992674,0.3011320754716981,0.010248901903367497,0.5665961302040209,514,826,40,10,0.3697841726618705,0.5942446043165468,0.02877697841726619,0.007194244604316547
11212,1176,3564,7.0707241072602764,8.178919332848396,3.0306122448979593,2,4,0.6037414965986394,0.5394366197183098,0.3462214411247803,0.9965986394557823,0.28998242530755713,0.2741652021089631,0.41088180112570355,8.787346221441124e-4,0.621499549224378,465,672,34,5,0.39540816326530615,0.5714285714285714,0.02891156462585034,0.004251700680272109
11213,1537,12773,7.338238150065589,9.455167134121535,8.310344827586206,2,6,0.45998698763825635,0.6756373937677054,0.3510992671552298,0.9973975276512687,0.39666666666666667,0.372,0.42133693450371373,0.001998667554963358,0.621030294053115,714,710,71,42,0.4645413142485361,0.46193884189980483,0.04619388418998048,0.027325959661678594
11214,10392,46796,9.248887781588422,10.753574377286979,4.503079291762894,2,6,0.5565501973240928,0.7556286802909594,0.35099861578010677,0.9974005968999711,0.2960435212660732,0.2691394658753709,0.3126194067370538,0.011067193675889328,0.6651445225737825,3860,5904,537,91,0.3714395688991532,0.5681293302540416,0.0516743648960739,0.008756735950731332
11215,1012,6004,6.920671504248683,8.700347734514084,5.932806324110672,2,4,0.3784584980237154,0.6214099216710183,0.15,0.9851778656126482,0.218,0.206,0.4483111566018424,0.003,0.5337615713268454,463,492,34,23,0.4575098814229249,0.48616600790513836,0.03359683794466403,0.022727272727272728
11216,1001,5779,6.90975328164481,8.662158961666423,5.7732267732267735,2,3,0.4005994005994006,0.4937655860349127,0.32287449392712553,0.999000999000999,0.2935222672064777,0.2813765182186235,0.3111111111111111,0.0020242914979757085,0.5540601198906094,480,502,17,2,0.47952047952047955,0.5014985014985015,0.016983016983016984,0.001998001998001998
11217,724,1618,6.586171654854675,7.389563953677635,2.234806629834254,2,4,0.35359116022099446,0.4375,0.4182825484764543,0.9917127071823204,0.4778393351800554,0.4556786703601108,0.24107142857142858,0.009695290858725761,0.5502716039699422,317,393,14,0,0.43784530386740333,0.5428176795580111,0.019337016574585635,0
11301,8433,30169,9.040026434306505,10.314603332153107,3.577493181548678,2,5,0.5726313293015535,0.6300518134715026,0.5639598208882972,0.9957310565635006,0.3378509196515005,0.25072604065827686,0.4552775024777007,0.007382306668280285,0.6905935050562135,2510,5528,367,28,0.2976402229337128,0.6555199810269181,0.04351950669986956,0.003320289339499585
11302,2246,5396,7.717351272185329,8.593598522618644,2.402493321460374,2,4,0.4232827832292596,0.7890295358649789,0.5557077625570777,0.9995539696699376,0.489080982711556,0.44494995450409464,0.33990384615384617,4.5392646391284613e-4,0.6918935128303134,919,1262,64,1,0.40917186108637577,0.5618878005342832,0.028495102404274265,4.452359750667854e-4
11303,1023,2128,6.931471805599453,7.663407664893479,2.080156402737048,1,3,0.4027370478983382,0.6723300970873787,0.5176817288801572,0.9980449657869013,0.2819253438113949,0.2406679764243615,0.20454545454545456,0,0.6476984599131939,536,466,21,0,0.5239491691104594,0.4555229716520039,0.020527859237536656,0
11304,733,1540,6.598509028614515,7.340186835320115,2.100954979536153,1,4,0.3042291950886767,0.5201793721973094,0.5683060109289617,1,0.27049180327868855,0.20081967213114754,0.22840409956076135,0.004098360655737705,0.5981786445537369,466,244,23,0,0.635743519781719,0.3328785811732606,0.03137789904502047,0
11305,1968,6100,7.585281078639126,8.716207971151853,3.0995934959349594,2,4.2999999999999545,0.5294715447154471,0.6497120921305183,0.48688946015424167,0.9898270600203459,0.46217189912506434,0.4215131240349974,0.34245134139926353,0.001540041067761807,0.6639750392551382,757,1140,66,5,0.38465447154471544,0.5792682926829268,0.03353658536585366,0.002540650406504065
11306,8757,37440,9.077722847361343,10.530521639636548,4.275436793422405,2,5,0.5883965280950205,0.7831067961165048,0.47016424435779275,0.9978303071828252,0.42014337760018805,0.37336937360441885,0.40489930514662587,0.002350452462098954,0.7098744689380359,2823,5565,329,40,0.3223706748886605,0.6354916067146283,0.037569944044764186,0.004567774351947014
11307,2176,13374,7.685703061234547,9.501142571764207,6.146139705882353,2,5,0.5638786764705882,0.5321923390383048,0.4363720499768626,0.9990808823529411,0.47987043035631655,0.45210550670985655,0.3219932918064207,0.003239241092086997,0.6328809869596742,832,1223,99,22,0.38235294117647056,0.5620404411764706,0.04549632352941176,0.01011029411764706
11308,679,1687,6.522092798170152,7.431299675155903,2.484536082474227,2,4,0.4212076583210604,0.6643356643356644,0.46279761904761907,1,0.4107142857142857,0.3705357142857143,0.24798711755233493,0,0.637085235426086,256,407,16,0,0.37702503681885124,0.5994108983799705,0.023564064801178203,0
11309,2557,7406,7.846980982138788,8.91018077801329,2.8963629253030896,2,5,0.5293427230046949,0.6777531411677753,0.5423459244532803,0.9898318341806804,0.3883147853736089,0.35771065182829886,0.2381345439537763,7.94912559618442e-4,0.6848184057016078,1040,1423,89,5,0.4067266327727806,0.5565115369573719,0.03480641376613219,0.0019554165037152915
11310,1014,2345,6.922643891475888,7.76046702921342,2.312623274161736,2,4,0.45069033530571995,0.5404814004376368,0.6243756243756243,0.9911242603550295,0.3026973026973027,0.2837162837162837,0.1366742596810934,0.00999000999000999,0.6516679051185027,451,537,25,1,0.4447731755424063,0.5295857988165681,0.02465483234714004,9.861932938856016e-4
11311,863,1928,6.761572768804055,7.564757012905729,2.2340672074159906,1,3,0.5758980301274623,0.5090543259557344,0.4469078179696616,0.9884125144843569,0.36406067677946324,0.33255542590431736,0.10084033613445378,0.0011668611435239206,0.6300681721343038,491,358,13,1,0.5689455388180765,0.4148319814600232,0.015063731170336037,0.0011587485515643105
11312,1087,3195,6.992096427415888,8.069655306886165,2.939282428702852,2,4,0.44342226310947563,0.42323651452282157,0.2893258426966292,0.9833487511563367,0.48269410664172124,0.46492048643592143,0.3146067415730337,0.0018709073900841909,0.5348333428713158,432,614,38,3,0.39742410303587855,0.5648574057037719,0.034958601655933765,0.0027598896044158236
11401,1453,3122,7.282073658093465,8.046549357283078,2.1486579490708877,2,3,0.5505849965588437,0.5225,0.3129346314325452,1,0.3463143254520167,0.26286509040333794,0.3974358974358974,0,0.5965049069978472,679,740,33,1,0.46730901582931866,0.5092911218169305,0.022711631108052306,6.882312456985547e-4
11402,1602,3943,7.3796321526095525,8.279950715722526,2.4612983770287142,2,4,0.5399500624219725,0.7953757225433526,0.5456852791878173,0.9987492182614134,0.4512040557667934,0.4024081115335868,0.5288256227758007,0,0.719940070603639,655,888,59,0,0.40886392009987516,0.5543071161048689,0.03682896379525593,0
11403,4169,11690,8.335671314792847,9.366574594006819,2.8040297433437273,2,4,0.6078196210122332,0.8055222088835534,0.5740695094897708,0.9983197311569851,0.395469096281704,0.3570549125831076,0.44189852700491,7.371007371007371e-4,0.7464327676356356,1615,2413,135,6,0.38738306548332935,0.5787958743103861,0.032381866154953226,0.0014391940513312545
