hhid,year,any_shock,n_shocks,total_loss_rs,cope_private_transfer,cope_sell_assets,cope_savings,cope_borrow,cope_gov_transfer,cope_remittance,cope_other_mech,primary_savings,primary_borrow,primary_sell_assets,primary_gov_transfer,primary_private_transfer,primary_remittance,primary_none,shock_type_economic_price,shock_type_natural_disaster,shock_type_other_shock,shock_type_agricultural,shock_type_illness,shock_type_death,shock_type_economic_job
974,2018,1,2,300000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
975,2016,1,2,13000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
976,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
977,2016,1,2,258000,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
977,2017,1,1,40000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
977,2018,1,2,92600,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
978,2016,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
979,2016,1,1,100000,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
980,2016,1,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
981,2016,1,3,42000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
981,2017,1,2,58500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
982,2016,1,1,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
983,2018,1,1,15000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
984,2016,1,2,7000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
985,2016,1,1,200000,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
985,2018,1,1,60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
986,2016,1,1,75000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
987,2016,1,1,20000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
988,2016,1,2,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
989,2016,1,1,120000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
990,2016,1,7,40000,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0
993,2016,1,2,7500,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
994,2016,1,3,511000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
994,2017,1,2,1015000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
995,2018,1,1,150000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
996,2016,1,4,315500,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0
997,2016,1,1,20000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
997,2017,1,1,80000,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
998,2016,1,1,2000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
999,2016,1,1,50000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
999,2017,1,1,24655,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1000,2017,1,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1001,2016,1,2,8000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1002,2017,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1002,2018,1,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1003,2017,1,1,60000,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1004,2016,1,2,30000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1005,2018,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1006,2016,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1006,2017,1,1,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1007,2016,1,2,4000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1007,2018,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1008,2016,1,1,600000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1009,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1009,2017,1,1,14000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1009,2018,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1010,2016,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1011,2016,1,1,50000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1012,2017,1,1,550000,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1013,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1014,2016,1,2,10100000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1014,2017,1,1,92000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1016,2016,1,1,15000,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1016,2017,1,1,7000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1017,2016,1,1,200000,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1017,2017,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1018,2016,1,1,1200,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1018,2017,1,1,16300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1019,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1020,2016,1,1,60000,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1021,2016,1,1,40000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1021,2017,1,1,9500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1022,2017,1,1,12000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1023,2016,1,1,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1024,2016,1,1,30000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1025,2016,1,1,500000,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1025,2018,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1026,2016,1,2,63700,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0
1026,2018,1,1,80000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1027,2016,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1027,2017,1,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1028,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1029,2016,1,1,300000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1030,2017,1,2,12600,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1031,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1032,2016,1,1,450000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1033,2016,1,1,150000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1034,2016,1,2,105000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1034,2018,1,1,18000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1035,2016,1,4,41000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1036,2017,1,2,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1037,2016,1,1,3000,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1037,2017,1,1,2600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1038,2016,1,2,900000,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1038,2017,1,2,300000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1039,2016,1,2,250000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1040,2016,1,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1040,2017,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1041,2016,1,1,50000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1041,2017,1,1,55000,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1042,2016,1,1,20000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1043,2016,1,4,29000,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1043,2017,1,1,12000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1044,2016,1,1,25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1045,2016,1,1,150000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1045,2017,1,1,112000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1046,2016,1,1,180000,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1046,2017,1,2,36500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1046,2018,1,2,53000,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1048,2016,1,1,6000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1049,2016,1,1,800000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1050,2016,1,1,1000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1051,2016,1,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1051,2017,1,2,6000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1051,2018,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1052,2016,1,3,915000,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1053,2016,1,5,263000,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
1054,2016,1,1,300000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1054,2018,1,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1055,2016,1,1,150000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1055,2017,1,1,30000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1055,2018,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1056,2016,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1056,2018,1,1,25000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1057,2016,1,4,31000,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0
1057,2017,1,1,11500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1058,2016,1,1,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1060,2016,1,3,31000,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1061,2016,1,2,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1062,2016,1,4,23000,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0
1062,2017,1,1,10600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1063,2016,1,2,22000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1063,2018,1,4,13500,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
1064,2016,1,1,150000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1064,2018,1,1,250000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1065,2017,1,1,12500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1066,2016,1,1,60000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1067,2016,1,3,10500,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
1067,2017,1,1,50000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1068,2018,1,1,43500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1069,2016,1,5,82600,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
1069,2017,1,1,59100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1072,2016,1,2,70000,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1073,2016,1,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1074,2017,1,1,12275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1076,2016,1,1,80000,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1077,2018,1,1,90000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1078,2016,1,3,30000,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1078,2017,1,1,35000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1079,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1080,2016,1,1,500000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1081,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1082,2016,1,1,100000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1084,2016,1,1,50000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1084,2017,1,1,50000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1085,2016,1,1,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1085,2017,1,2,9400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1086,2016,1,1,100000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1086,2017,1,1,19000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1087,2016,1,1,3000000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1088,2016,1,3,1205000,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1089,2017,1,1,15000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1090,2016,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1091,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1092,2016,1,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1092,2017,1,2,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1093,2016,1,2,53000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
1093,2017,1,1,28000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1093,2018,1,1,8000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1094,2016,1,1,500000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1095,2016,1,5,46000,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0
1096,2016,1,3,10000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1097,2016,1,4,42000,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1098,2016,1,1,500000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1099,2016,1,1,10000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1099,2017,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1101,2016,1,1,125000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1102,2018,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1103,2017,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1104,2016,1,1,400000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1105,2017,1,2,73200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1105,2018,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1106,2016,1,1,37000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1108,2017,1,1,1150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1108,2018,1,1,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1110,2018,1,1,50000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1111,2017,1,1,130000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1112,2016,1,4,43000,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1112,2017,1,1,15000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1113,2016,1,1,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1114,2017,1,1,150000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1115,2016,1,1,12000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1115,2017,1,1,7000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1116,2017,1,1,11000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1117,2016,1,1,50000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1118,2016,1,2,305000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1118,2017,1,1,4600,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1119,2016,1,1,300000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1120,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1120,2017,1,1,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1121,2017,1,1,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1122,2016,1,1,20000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1123,2016,1,1,1000000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1124,2016,1,1,500000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1124,2018,1,1,80000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1125,2016,1,1,12000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1126,2016,1,1,7000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1127,2016,1,1,500000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1129,2016,1,2,30000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1129,2018,1,1,33000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1130,2017,1,1,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1131,2016,1,2,49000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1131,2017,1,2,31540,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1131,2018,1,2,130000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1132,2016,1,2,11000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1132,2017,1,1,35000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1133,2016,1,1,1200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1133,2018,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1134,2016,1,1,500000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1135,2016,1,6,92500,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
1135,2017,1,1,35800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1136,2016,1,7,83100,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0
1136,2017,1,1,22000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1137,2018,1,1,12000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1138,2016,1,1,10000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1140,2016,1,4,37000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
1140,2018,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1141,2016,1,1,50000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1141,2017,1,1,40000,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1142,2016,1,1,1600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1143,2016,1,1,35000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1143,2017,1,1,35000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1143,2018,1,1,373000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1144,2016,1,2,400000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1144,2017,1,2,151000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1146,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1147,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1147,2017,1,1,10800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1148,2016,1,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1149,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1149,2017,1,1,14300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1150,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1152,2016,1,1,500000,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1152,2018,1,1,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1154,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1154,2018,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1155,2016,1,2,258000,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1156,2016,1,1,45000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1156,2018,1,2,62000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1157,2016,1,2,25000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1158,2016,1,2,510000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1160,2016,1,2,6000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1160,2017,1,1,7800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1161,2016,1,2,6000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1161,2017,1,1,2500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1163,2016,1,1,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1164,2016,1,1,300000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1165,2016,1,2,50000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1166,2017,1,1,3000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1168,2017,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1169,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
