outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,interpret,err
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag5,50,5,lin_int,FALSE,lin/lin,0.0539420645797556,"",0.0622876090345859,0.390176640107868,5,0.668159224457614,399,401,+0.054 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag5,100,5,lin_int,FALSE,lin/lin,0.0645012824154998,"",0.061522383803471,0.299806816719051,5,0.657962148658457,305,313,+0.065 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.0644399509234809,"",0.115814429117998,0.579589100216598,5,0.716186257619939,714,714,+0.064 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.0316850938981226,"",0.0636708216307396,0.620652836033196,5,0.655482876524281,469,475,+0.032 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,0.0554262682840818,"",0.0611162525202286,0.368346163586413,5,0.668159224457614,399,401,+0.055 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,0.0688069248262588,"",0.0619014687595423,0.271983095510732,5,0.657962148658457,305,313,+0.069 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.0654704981963533,"",0.108531024301453,0.548167556108913,5,0.716186257619939,714,714,+0.065 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.0343570538848643,"",0.0624629215768908,0.584441526238333,5,0.655482876524281,469,475,+0.034 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,0.0598534360398356,"",0.0608622300076666,0.329628224786346,5,0.668159224457614,399,401,+0.060 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.0715478274142841,"",0.0622418550360962,0.256160461449036,5,0.657962148658457,305,313,+0.072 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,0.0636883281215034,"",0.114988583780016,0.581317805753037,5,0.716186257619939,714,714,+0.064 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.0362787300005676,"",0.0665282581031113,0.587665820027449,5,0.655482876524281,469,475,+0.036 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.0626387188479249,"",0.0622020768900005,0.31825685101803,5,0.668159224457614,399,401,+0.063 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0768400026214617,"",0.0636546836462588,0.233419160450138,5,0.657962148658457,305,313,+0.077 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,0.0564748976680118,"",0.121058806786446,0.642204190598652,5,0.716186257619939,714,714,+0.056 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.0381552028161021,"",0.0697051186572181,0.586254519093529,5,0.655482876524281,469,475,+0.038 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.0619896174797357,"",0.063508080274891,0.333217570517223,5,0.668159224457614,399,401,+0.062 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.0833336087049408,"",0.0652127170669572,0.207569604363846,5,0.657962148658457,305,313,+0.083 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag10,0,10,lin_int,FALSE,lin/lin,0.0785635873473792,"",0.109786484928877,0.476458248754444,5,0.716186257619939,714,714,+0.079 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag10,25,10,lin_int,FALSE,lin/lin,0.0484475282270205,"",0.0655177008708047,0.462664047442336,5,0.655482876524281,469,475,+0.048 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag10,50,10,lin_int,FALSE,lin/lin,0.0688184895742593,"",0.0614904543776579,0.26784370248107,5,0.668159224457614,399,401,+0.069 index pts (baseline 0.000),""
Firm age (cohort),nec_cs_post2001,median_firm_age_years_wmean,S_lin_lin_lag10,100,10,lin_int,FALSE,lin/lin,0.0773289015510056,"",0.0646998895314153,0.238007409995243,5,0.657962148658457,305,313,+0.077 index pts (baseline 0.000),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S0_baseline,0,0,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111254080418769,"",,,86946129592,1243464177275.1,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S0_baseline,25,0,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111256539728239,"",,,119437733808,1516456432609.88,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S0_baseline,50,0,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111259505443099,"",,,141202221689,1649855891915.42,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S0_baseline,100,0,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111265379598428,"",,,153962908483,1841341561280.5,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag1,0,1,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253961182794,"",,,86946129592,1243464177275.1,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag1,25,1,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111256236655297,"",,,119437733808,1516456432609.88,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag1,50,1,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111259277771292,"",,,141202221689,1649855891915.42,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag1,100,1,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111265426441572,"",,,153962908483,1841341561280.5,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag2,0,2,log_int,FALSE,log/lin,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011125403972779,"",,,86946129592,1243464177275.1,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag2,25,2,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111256326764431,"",,,119437733808,1516456432609.88,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag2,50,2,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111259343567767,"",,,141202221689,1649855891915.42,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag2,100,2,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111265130123418,"",,,153962908483,1841341561280.5,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag3,0,3,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253861888854,"",,,86946129592,1243464177275.1,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag3,25,3,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111255968853057,"",,,119437733808,1516456432609.88,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag3,50,3,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258885416652,"",,,141202221689,1649855891915.42,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag3,100,3,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111265110667504,"",,,153962908483,1841341561280.5,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag4,0,4,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111254325452335,"",,,86946129592,1243464177275.1,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag4,25,4,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111255479280182,"",,,119437733808,1516456432609.88,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag4,50,4,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258756093224,"",,,141202221689,1649855891915.42,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag4,100,4,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111265881980786,"",,,153962908483,1841341561280.5,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag5,0,5,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111254482427851,"",,,86946129592,1243464177275.1,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag5,25,5,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111255446258752,"",,,119437733808,1516456432609.88,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag5,50,5,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258726057744,"",,,141202221689,1649855891915.42,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag5,100,5,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111266003204992,"",,,153962908483,1841341561280.5,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111254497950734,"",,,86946129592,1243464177275.1,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011125532404753,"",,,119437733808,1516456432609.88,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258690486777,"",,,141202221689,1649855891915.42,399,401,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111265939236424,"",,,153962908483,1841341561280.5,305,313,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,-0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111254641346997,"",,,86946129592,1243464177275.1,714,714,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111255151660487,"",,,119437733808,1516456432609.88,469,475,0 units (+0% of mean),""
Firm count & scale (cohort),nec_cs_post2001,cap_total,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111258855896349,"",,,141202221689,1649855891915.42,399,401,0 units (+0% of mean),""
