lgcode,n_firms,emp_total,rev_total,cap_total,n_firms_size_2_9_workers,n_firms_size_1_worker,n_firms_size_10_50_workers,n_firms_size_51plus_workers,n_firms_manufacturing,n_firms_education,n_firms_other_services,n_firms_transport,n_firms_trade_retail,n_firms_health,n_firms_hospitality,n_firms_construction,n_firms_water_waste,n_firms_agriculture,n_firms_arts,n_firms_energy,n_firms_finance,n_firms_prof_tech,n_firms_admin_sup,n_firms_info_comm,n_firms_mining,n_firms_real_estate,n_firms_surviving_trd_tradable_goods,n_firms_surviving_trd_non_tradable_services,n_firms_surviving_trd_tradable_services,n_firms_surviving_trd_non_tradable_utilities,n_firms_surviving_agor_not_ag,n_firms_surviving_agor_agro_processing,n_firms_surviving_agor_agro_downstream_manuf,n_firms_surviving_agor_crop_livestock_primary,n_firms_surviving_agor_forestry_primary,n_firms_surviving_agor_fishery_primary,n_firms_surviving_mtier_medium_low_tech,n_firms_surviving_mtier_low_tech,n_firms_surviving_mtier_high_tech,n_firms_surviving_mtier_medium_high_tech,n_firms_surviving_modern_industrial_sector,n_firms_surviving_modern_other,n_firms_surviving_modern_public_sector,n_firms_surviving_modern_traditional_commerce,n_firms_surviving_modern_traditional_agriculture,n_firms_surviving_modern_modern_services,n_firms_surviving_modern_traditional_services,n_firms_surviving_modern_modern_manuf,median_firm_age_years_wmean,n_firms_finance_prof_info,n_firms_social_services,n_firms_utilities_mining,share_agriculture,share_manufacturing,share_construction,share_trade_retail,share_transport,share_hospitality,share_finance_prof_info,share_social_services,share_other_services,share_utilities_mining,share_size_1_worker,share_size_2_9_workers,share_size_10_50_workers,share_size_51plus_workers,industry_hhi,industry_diversity,n_industries_present,mean_emp_per_firm,log_n_firms,log_emp_total,log_rev_total,log_cap_total,DIST
60704,411,904,119369160,149459751,304,104,3,0,21,8,16,0,290,1,64,0,0,7,0,0,1,1,2,0,0,0,28,381,2,0,391,5,8,4,3,0,0,21,0,0,21,3,9,354,7,2,15,0,2.64720194647202,2,9,0,0.0170316301703163,0.0510948905109489,0,0.705596107055961,0,0.155717761557178,0.0048661800486618,0.0218978102189781,0.0389294403892944,0,0.253041362530414,0.739659367396594,0.0072992700729927,0,0.527033346949166,0.472966653050834,7,2.19951338199513,6.02102334934953,6.80793494369993,18.5977314424799,18.8225376971582,607
60705,194,356,182973480,278736229,91,100,3,0,13,9,6,0,134,1,24,0,0,5,0,0,1,1,0,0,0,0,18,174,2,0,180,6,3,0,5,0,0,13,0,0,13,3,10,158,5,2,3,0,3.08762886597938,2,10,0,0.0257731958762887,0.0670103092783505,0,0.690721649484536,0,0.123711340206186,0.0103092783505155,0.0515463917525773,0.0309278350515464,0,0.515463917525773,0.469072164948454,0.0154639175257732,0,0.501275374641301,0.498724625358699,7,1.83505154639175,5.27299955856375,5.87773578177964,19.0248517877366,19.4457764804153,607
60706,702,1480,359030280,414903701,424,267,11,0,70,17,41,0,406,7,104,5,1,9,1,3,25,7,3,3,0,0,79,584,35,4,655,5,33,3,6,0,3,67,0,0,78,18,24,510,9,35,28,0,3.34615384615385,35,24,4,0.0128205128205128,0.0997150997150997,0.00712250712250712,0.578347578347578,0,0.148148148148148,0.0498575498575499,0.0341880341880342,0.0584045584045584,0.0056980056980057,0.38034188034188,0.603988603988604,0.0156695156695157,0,0.373690148618924,0.626309851381077,9,2.10826210826211,6.55535689181067,7.3004728142678,19.6989172910849,19.8435570078953,607
60707,277,542,108709296,126312500,183,92,2,0,22,5,7,0,172,3,61,0,0,1,0,3,0,2,1,0,0,0,23,249,2,3,257,6,13,1,0,0,0,22,0,0,25,5,8,233,1,2,3,0,3.18772563176895,2,8,3,0.0036101083032491,0.0794223826714802,0,0.620938628158845,0,0.220216606498195,0.0072202166064982,0.0288808664259928,0.0252707581227437,0.0108303249097473,0.332129963898917,0.660649819494585,0.0072202166064982,0,0.442023224595655,0.557976775404345,8,1.95667870036101,5.62762111369064,6.29710931993394,18.5041878774129,18.654269561045,607
60801,454,824,593109012,385781135,249,203,2,0,28,8,6,0,301,6,74,0,0,13,0,1,6,7,4,0,0,0,41,399,13,1,425,6,10,10,2,1,3,25,0,0,29,5,14,375,12,13,6,0,2.74669603524229,13,14,1,0.0286343612334802,0.0616740088105727,0,0.662995594713657,0,0.162995594713656,0.0286343612334802,0.0308370044052863,0.013215859030837,0.00220264317180617,0.447136563876652,0.548458149779736,0.00440528634361234,0,0.472704690562596,0.527295309437404,8,1.81497797356828,6.12029741895095,6.71538338633468,20.2008887731191,19.7707807614395,608
60802,277,480,227676576,259499553,138,138,1,0,23,7,14,0,151,11,30,0,0,14,0,6,20,1,0,0,0,0,37,213,21,6,247,5,11,9,5,0,4,19,0,0,29,6,18,181,14,21,8,0,2.83754512635379,21,18,6,0.0505415162454874,0.0830324909747293,0,0.545126353790614,0,0.108303249097473,0.075812274368231,0.0649819494584838,0.0505415162454874,0.0216606498194946,0.498194945848375,0.498194945848375,0.0036101083032491,0,0.331334958099284,0.668665041900716,8,1.73285198555957,5.62762111369064,6.17586727010576,19.2434366579342,19.374265541879,608
60803,255,431,137035500,147659923,95,158,2,0,13,5,15,0,158,15,29,0,0,11,1,3,1,4,0,0,0,0,24,223,5,3,236,3,5,5,5,1,1,12,0,0,16,3,20,187,10,5,14,0,2.71372549019608,5,20,3,0.0431372549019608,0.0509803921568627,0,0.619607843137255,0,0.113725490196078,0.0196078431372549,0.0784313725490196,0.0588235294117647,0.0117647058823529,0.619607843137255,0.372549019607843,0.00784313725490196,0,0.411441753171857,0.588558246828143,8,1.69019607843137,5.54517744447956,6.06842558824411,18.7357505816105,18.8104223768992,608
60804,1051,2230,11199995172,1173467900,545,488,18,0,130,23,34,0,576,14,196,1,0,20,1,9,24,8,10,5,0,0,150,855,37,9,947,23,61,19,0,1,6,124,0,0,140,20,37,772,19,37,26,0,2.895337773549,37,37,9,0.0190294957183635,0.123691722169363,0.000951474785918173,0.548049476688868,0,0.186489058039962,0.0352045670789724,0.0352045670789724,0.0323501427212179,0.00856327307326356,0.464319695528069,0.518553758325404,0.0171265461465271,0,0.354397651278606,0.645602348721394,9,2.12178877259753,6.95844839329766,7.71020519443253,23.1391791842652,20.8832292196644,608
60805,357,627,326412540,245432192,184,171,2,0,37,6,15,0,228,5,49,1,0,6,0,4,4,1,1,0,0,0,43,305,5,4,322,2,27,4,2,0,1,36,0,0,42,3,11,277,6,5,13,0,3.42296918767507,5,11,4,0.0168067226890756,0.103641456582633,0.00280112044817927,0.638655462184874,0,0.137254901960784,0.0140056022408964,0.030812324929972,0.0420168067226891,0.0112044817927171,0.478991596638655,0.515406162464986,0.00560224089635854,0,0.440788079937857,0.559211920062143,9,1.7563025210084,5.8805329864007,6.4425401664682,19.6036726024975,19.3185312674561,608
60806,488,813,588942516,741495537,165,318,5,0,51,4,22,0,312,4,78,0,0,3,1,2,6,3,0,2,0,0,54,421,11,2,454,8,23,3,0,0,2,49,0,0,53,3,8,390,3,11,20,0,3.01229508196721,11,8,2,0.00614754098360656,0.104508196721311,0,0.639344262295082,0,0.159836065573771,0.0225409836065574,0.0163934426229508,0.0450819672131148,0.00409836065573771,0.651639344262295,0.338114754098361,0.0102459016393443,0,0.448094430260683,0.551905569739317,8,1.66598360655738,6.19236248947487,6.70196036600254,20.1938391426257,20.4241797019921,608
60901,260,565,188276748,161330480,178,76,6,0,18,3,13,0,190,1,24,0,0,6,1,0,3,1,0,0,0,0,24,232,4,0,243,1,10,2,4,0,2,16,0,0,18,4,4,214,6,4,10,0,2.74230769230769,4,4,0,0.0230769230769231,0.0692307692307692,0,0.730769230769231,0,0.0923076923076923,0.0153846153846154,0.0153846153846154,0.05,0,0.292307692307692,0.684615384615385,0.0230769230769231,0,0.550843195266272,0.449156804733728,7,2.17307692307692,5.56452040732269,6.33859407820318,19.0534235075115,18.8989654961044,609
60902,379,1022,60400752,103128324,193,172,14,0,32,5,16,0,234,43,18,0,5,15,0,0,9,2,0,0,0,0,47,316,11,5,341,7,16,2,13,0,0,32,0,0,32,12,48,252,15,11,9,0,3.34828496042216,11,48,5,0.0395778364116095,0.0844327176781003,0,0.617414248021108,0,0.0474934036939314,0.029023746701847,0.12664907651715,0.0422163588390501,0.0131926121372032,0.453825857519789,0.509234828496042,0.0369393139841689,0,0.410989898427329,0.589010101572671,8,2.69656992084433,5.94017125272043,6.93049476595163,17.9165121297148,18.4514846445236,609
60903,384,779,292479756,190794752,296,85,3,0,38,6,4,0,254,6,58,0,0,13,0,0,4,1,0,0,0,0,51,328,5,0,342,11,18,1,12,0,0,38,0,0,38,1,12,312,13,5,3,0,3.40104166666667,5,12,0,0.0338541666666667,0.0989583333333333,0,0.661458333333333,0,0.151041666666667,0.0130208333333333,0.03125,0.0104166666666667,0,0.221354166666667,0.770833333333333,0.0078125,0,0.4725341796875,0.5274658203125,7,2.02864583333333,5.95324333428779,6.65929391968364,19.4939060154037,19.0667088166003,609
60904,163,347,89652528,69704429,103,58,2,0,20,5,4,0,97,6,23,0,0,5,0,0,1,2,0,0,0,0,25,135,3,0,141,6,11,5,0,0,1,19,0,0,20,1,11,120,5,3,3,0,3.36196319018405,3,11,0,0.0306748466257669,0.122699386503067,0,0.595092024539877,0,0.141104294478528,0.0184049079754601,0.0674846625766871,0.0245398773006135,0,0.355828220858896,0.631901840490798,0.0122699386503067,0,0.3955361511536,0.6044638488464,7,2.12883435582822,5.0998664278242,5.85220247977447,18.3114519673219,18.0597744318172,609
60905,868,2084,1601839404,414014066,585,275,7,1,90,26,41,2,479,37,132,3,3,32,1,1,11,8,1,1,0,0,122,720,22,4,775,13,48,20,12,0,3,87,0,0,94,25,63,611,32,20,23,0,3.0184331797235,20,63,4,0.0368663594470046,0.1036866359447,0.00345622119815668,0.55184331797235,0.00230414746543779,0.152073732718894,0.0230414746543779,0.0725806451612903,0.0472350230414747,0.00460829493087558,0.316820276497696,0.673963133640553,0.00806451612903226,0.00115207373271889,0.347836012656884,0.652163987343116,10,2.40092165898618,6.76734312526539,7.6425241342329,21.1944184340008,19.8414105094732,609
60906,303,462,135497316,201261515,69,230,4,0,44,6,8,0,187,11,27,0,0,15,0,0,2,2,1,0,0,0,59,240,4,0,256,12,20,8,6,1,2,42,0,0,44,4,17,214,14,4,6,0,3.12541254125413,4,17,0,0.0495049504950495,0.145214521452145,0,0.617161716171617,0,0.0891089108910891,0.0132013201320132,0.0561056105610561,0.0264026402640264,0,0.759075907590759,0.227722772277228,0.0132013201320132,0,0.416386193074753,0.583613806925247,7,1.52475247524752,5.71702770140622,6.13772705408623,18.72446239735,19.1201156949861,609
60907,858,2153,1369183716,892076216,544,295,16,3,117,12,47,5,459,21,118,0,3,35,2,0,21,11,3,4,0,0,152,662,41,3,732,32,59,25,10,0,7,110,0,0,117,31,33,577,35,36,29,0,3.17599067599068,36,33,3,0.0407925407925408,0.136363636363636,0,0.534965034965035,0.00582750582750583,0.137529137529138,0.041958041958042,0.0384615384615385,0.0547785547785548,0.0034965034965035,0.343822843822844,0.634032634032634,0.0186480186480186,0.0034965034965035,0.331647567661554,0.668352432338446,9,2.50932400932401,6.75576892198426,7.67508185771633,21.0374805722037,20.6090621319613,609
60908,272,504,103756356,90503270,172,99,1,0,45,3,15,2,163,5,26,0,0,7,0,0,6,0,0,0,0,0,52,212,8,0,223,28,14,6,0,1,0,45,0,0,45,12,8,189,6,6,6,0,3.54044117647059,6,8,0,0.0257352941176471,0.165441176470588,0,0.599264705882353,0.00735294117647059,0.0955882352941176,0.0220588235294118,0.0294117647058824,0.0551470588235294,0,0.363970588235294,0.632352941176471,0.00367647058823529,0,0.400735294117647,0.599264705882353,8,1.85294117647059,5.60947179518496,6.22455842927536,18.4575559874872,18.3208965516634,609
60909,314,515,202683900,400076752,129,183,2,0,55,4,11,0,180,6,43,0,0,6,0,1,8,0,0,0,0,0,61,244,8,1,274,11,23,6,0,0,2,53,0,0,56,4,10,223,6,8,7,0,3.06687898089172,8,10,1,0.0191082802547771,0.17515923566879,0,0.573248407643312,0,0.136942675159236,0.0254777070063694,0.0318471337579618,0.035031847133758,0.00318471337579618,0.582802547770701,0.410828025477707,0.00636942675159236,0,0.38131364355552,0.61868635644448,8,1.64012738853503,5.75257263882563,6.24610676548156,19.1271581854758,19.8071669691652,609
60910,217,369,209256960,74797290,103,113,1,0,18,2,4,0,150,8,30,0,0,1,0,0,4,0,0,0,0,0,19,194,4,0,203,3,10,1,0,0,0,18,0,0,18,2,10,180,1,4,2,0,2.80645161290323,4,10,0,0.00460829493087558,0.0829493087557604,0,0.691244239631336,0,0.138248847926267,0.0184331797235023,0.0460829493087558,0.0184331797235023,0,0.52073732718894,0.474654377880184,0.00460829493087558,0,0.506636369428104,0.493363630571896,7,1.70046082949309,5.38449506278909,5.91350300563827,19.1590735332083,18.1302922257113,609
61001,332,700,303368832,215904000,168,157,7,0,44,16,10,0,223,4,30,2,0,2,0,0,1,0,0,0,0,0,46,285,1,0,297,19,14,0,2,0,1,43,0,0,46,2,20,253,2,1,8,0,3.03614457831325,1,20,0,0.00602409638554217,0.132530120481928,0.00602409638554217,0.671686746987952,0,0.0903614457831325,0.00301204819277108,0.0602409638554217,0.0301204819277108,0,0.47289156626506,0.506024096385542,0.0210843373493976,0,0.481510378864857,0.518489621135143,8,2.10843373493976,5.80814248998044,6.55250788703459,19.5304598938275,19.190344427041,610
61002,236,419,118180632,164219894,131,103,2,0,21,4,6,0,168,7,18,1,0,10,0,0,1,0,0,0,0,0,31,204,1,0,208,12,6,3,7,0,0,21,0,0,22,4,11,186,10,1,2,0,3.33474576271186,1,11,0,0.0423728813559322,0.0889830508474576,0.00423728813559322,0.711864406779661,0,0.076271186440678,0.00423728813559322,0.0466101694915254,0.0254237288135593,0,0.436440677966102,0.555084745762712,0.00847457627118644,0,0.525136455041655,0.474863544958345,8,1.77542372881356,5.46806014113513,6.04025471127741,18.5877248001037,18.9167169108585,610
61003,409,730,901677024,242371422,185,222,2,0,41,9,9,0,267,3,58,1,0,15,0,0,4,2,0,0,0,0,56,347,6,0,361,10,23,15,0,0,4,37,0,0,42,7,12,325,15,6,2,0,2.80929095354523,6,12,0,0.0366748166259169,0.100244498777506,0.00244498777506113,0.65281173594132,0,0.141809290953545,0.0146699266503667,0.0293398533007335,0.0220048899755501,0,0.54278728606357,0.452322738386308,0.00488997555012225,0,0.459233266180857,0.540766733819143,8,1.78484107579462,6.01615715969835,6.59441345974978,20.619766948496,19.3059819132954,610
61004,878,1708,1194366564,478305799,468,398,12,0,92,14,24,2,561,12,141,1,0,12,1,0,13,1,3,0,1,0,105,757,16,0,800,17,49,10,2,0,13,79,0,0,93,15,26,702,12,14,16,0,2.89179954441913,14,26,1,0.0136674259681093,0.104783599088838,0.00113895216400911,0.638952164009112,0.00227790432801822,0.160592255125285,0.0159453302961276,0.0296127562642369,0.0273348519362187,0.00113895216400911,0.453302961275626,0.533029612756264,0.0136674259681093,0,0.447102287763139,0.552897712236861,10,1.94533029612756,6.77878489768518,7.44366368311559,20.9008818106628,19.9857608348576,610
61005,958,1932,1666656840,845650425,563,386,9,0,74,16,22,1,665,11,125,0,0,28,0,0,10,3,2,1,0,0,102,841,15,0,879,12,39,25,3,0,7,67,0,0,74,10,27,790,28,14,15,0,2.85073068893528,14,27,0,0.0292275574112735,0.0772442588726514,0,0.694154488517745,0.00104384133611691,0.130480167014614,0.0146137787056367,0.0281837160751566,0.022964509394572,0,0.402922755741127,0.587682672233821,0.00939457202505219,0,0.507232796230839,0.492767203769161,8,2.01670146137787,6.86589107488344,7.56682847920833,21.234085565295,20.5556166241387,610
61006,4199,9594,11259932088,5264112035,2589,1541,66,3,378,58,127,7,2736,33,698,6,3,42,8,0,44,39,11,7,1,1,421,3678,97,3,3925,41,191,38,3,1,46,331,0,1,383,55,91,3434,41,90,104,1,2.72040962133841,91,91,4,0.0100023815194094,0.0900214336746845,0.00142891164562991,0.65158371040724,0.00166706358656823,0.166230054774946,0.021671826625387,0.021671826625387,0.0302452964991665,0.000952607763753275,0.366992140985949,0.616575375089307,0.015718028101929,0.000714455822814956,0.462257511385381,0.537742488614619,10,2.28482972136223,8.34283980427146,9.1689974084418,23.1445164284675,22.3841783141776,610
61007,287,572,191739276,124982486,178,106,3,0,40,4,9,0,162,13,47,0,0,7,0,0,1,0,4,0,0,0,47,239,1,0,248,13,19,2,5,0,2,38,0,0,40,6,17,209,7,1,7,0,3.10104529616725,1,17,0,0.024390243902439,0.139372822299652,0,0.564459930313589,0,0.163763066202091,0.00348432055749129,0.0592334494773519,0.0313588850174216,0,0.369337979094077,0.620209059233449,0.0104529616724739,0,0.369957144071192,0.630042855928808,7,1.99303135888502,5.66296048013595,6.35088571671474,19.0716470748748,18.6436841814511,610
61008,505,1035,546738120,451287440,330,173,2,0,61,10,15,0,328,9,60,0,2,6,0,3,7,3,0,1,0,0,67,422,11,5,451,25,23,4,2,0,4,57,0,0,64,7,19,388,6,11,10,0,2.63168316831683,11,19,5,0.0118811881188119,0.120792079207921,0,0.64950495049505,0,0.118811881188119,0.0217821782178218,0.0376237623762376,0.0297029702970297,0.0099009900990099,0.342574257425743,0.653465346534654,0.00396039603960396,0,0.453575139692187,0.546424860307813,8,2.04950495049505,6.22653666928747,6.94312242281943,20.1194804907191,19.9276150359146,610
61009,297,578,241277916,111417806,202,94,1,0,39,4,7,0,174,4,42,1,0,21,0,0,3,2,0,0,0,0,60,232,5,0,243,20,13,5,16,0,1,38,0,0,40,1,8,216,21,5,6,0,2.81818181818182,5,8,0,0.0707070707070707,0.131313131313131,0.00336700336700337,0.585858585858586,0,0.141414141414141,0.0168350168350168,0.0269360269360269,0.0235690235690236,0,0.316498316498317,0.68013468013468,0.00336700336700337,0,0.387046673241959,0.612953326758041,8,1.94612794612795,5.69709348650541,6.361302477573,19.3014600096233,18.52879772008,610
70101,220,310,29721420,34601012,81,139,0,0,5,3,22,0,102,16,62,1,0,6,0,0,3,0,0,0,0,0,11,206,3,0,209,1,4,1,5,0,0,5,0,0,6,21,19,164,6,3,1,0,2.39545454545455,3,19,0,0.0272727272727273,0.0227272727272727,0.00454545454545455,0.463636363636364,0,0.281818181818182,0.0136363636363636,0.0863636363636364,0.1,0,0.631818181818182,0.368181818181818,0,0,0.313305785123967,0.686694214876033,8,1.40909090909091,5.39816270151775,5.73979291217923,17.2073785895914,17.359393517056,701
70102,134,265,58994484,134201895,95,38,1,0,20,3,3,0,82,5,1,0,0,3,0,5,5,0,0,0,7,0,30,94,5,5,112,18,1,0,3,0,0,20,0,0,25,9,8,83,3,5,1,0,4.00746268656716,5,8,12,0.0223880597014925,0.149253731343284,0,0.611940298507463,0,0.00746268656716418,0.0373134328358209,0.0597014925373134,0.0223880597014925,0.0895522388059701,0.283582089552239,0.708955223880597,0.00746268656716418,0,0.410781911338828,0.589218088661172,8,1.97761194029851,4.90527477843843,5.5834963087817,17.8929545229247,18.714855910569,701
70103,395,831,181305552,133865710,276,115,4,0,60,7,11,0,247,0,62,0,0,2,0,0,4,1,0,1,0,0,62,327,6,0,348,35,10,2,0,0,10,50,0,0,60,2,7,309,2,6,9,0,4.18481012658228,6,7,0,0.00506329113924051,0.151898734177215,0,0.625316455696203,0,0.156962025316456,0.0151898734177215,0.0177215189873418,0.0278481012658228,0,0.291139240506329,0.69873417721519,0.010126582278481,0,0.440076910751482,0.559923089248518,7,2.10379746835443,5.98141421125448,6.72383244082121,19.0156943040481,18.712347698704,701
70104,69,164,26428800,36877530,41,26,2,0,4,3,1,0,55,2,3,0,0,0,0,0,0,1,0,0,0,0,4,64,1,0,67,2,0,0,0,0,2,2,0,0,4,1,5,58,0,1,0,0,3.20289855072464,1,5,0,0,0.0579710144927536,0,0.797101449275362,0,0.0434782608695652,0.0144927536231884,0.072463768115942,0.0144927536231884,0,0.376811594202899,0.594202898550725,0.0289855072463768,0,0.64629279563117,0.35370720436883,6,2.3768115942029,4.24849524204936,5.10594547390058,17.089964920436,17.423113007557,701
70105,184,339,40646220,35369800,86,95,3,0,40,2,1,0,128,1,9,0,0,0,0,0,3,0,0,0,0,0,40,141,3,0,148,9,27,0,0,0,3,37,0,0,40,0,3,137,0,3,1,0,2.65760869565217,3,3,0,0,0.217391304347826,0,0.695652173913044,0,0.0489130434782609,0.016304347826087,0.016304347826087,0.00543478260869565,0,0.516304347826087,0.467391304347826,0.016304347826087,0,0.534144612476371,0.46585538752363,6,1.84239130434783,5.22035582507832,5.82894561761021,17.520416425307,17.3813689349289,701
70106,500,1060,251177160,283974064,241,251,8,0,48,6,19,2,271,7,114,0,1,16,0,0,11,3,0,2,0,0,64,417,18,1,454,23,7,14,2,0,2,46,0,0,48,5,13,385,16,16,17,0,3.406,16,13,1,0.032,0.096,0,0.542,0.004,0.228,0.032,0.026,0.038,0.002,0.502,0.482,0.016,0,0.359152,0.640848,9,2.12,6.21660610108487,6.96696713861398,19.3416690688389,19.464393471533,701
70107,267,442,96916452,192363096,132,134,1,0,37,2,11,0,173,1,24,0,0,7,0,4,7,1,0,0,0,0,44,211,8,4,227,23,10,1,6,0,4,33,0,0,41,5,3,197,7,8,6,0,2.99625468164794,8,3,4,0.0262172284644195,0.138576779026217,0,0.647940074906367,0,0.0898876404494382,0.0299625468164794,0.0112359550561798,0.0411985018726592,0.0149812734082397,0.50187265917603,0.49438202247191,0.00374531835205993,0,0.450742751336111,0.549257248663889,8,1.65543071161049,5.59098698051086,6.09356977004514,18.3893598560493,19.0748952742649,701
70108,352,605,154176600,189739472,186,164,2,0,37,4,16,0,219,9,32,0,0,19,0,0,14,1,1,0,0,0,56,281,15,0,302,4,27,14,5,0,1,36,0,0,37,6,13,251,19,15,11,0,3.07954545454545,15,13,0,0.0539772727272727,0.105113636363636,0,0.622159090909091,0,0.0909090909090909,0.0426136363636364,0.0369318181818182,0.0454545454545455,0,0.465909090909091,0.528409090909091,0.00568181818181818,0,0.414554816632232,0.585445183367769,7,1.71875,5.8664680569333,6.40687998606931,18.8536092630915,19.0611624944402,701
70109,237,379,71952780,47717924,75,160,2,0,39,7,6,1,163,5,8,0,0,4,0,0,4,0,0,0,0,0,43,189,5,0,195,25,13,3,1,0,1,38,0,0,39,6,12,171,4,4,1,0,3.11392405063291,4,12,0,0.0168776371308017,0.164556962025316,0,0.687763713080169,0.00421940928270042,0.0337552742616034,0.0168776371308017,0.0506329113924051,0.0253164556962025,0,0.675105485232067,0.316455696202532,0.00843881856540084,0,0.50502946465132,0.49497053534868,8,1.59915611814346,5.47227067367148,5.94017125272043,18.0915206423922,17.6808176714322,701
70201,27,82,4953000,11552000,21,4,2,0,0,1,0,0,20,2,3,0,0,1,0,0,0,0,0,0,0,0,1,26,0,0,26,0,0,0,1,0,0,0,0,0,0,0,3,23,1,0,0,0,4.07407407407407,0,3,0,0.037037037037037,0,0,0.740740740740741,0,0.111111111111111,0,0.111111111111111,0,0,0.148148148148148,0.777777777777778,0.0740740740740741,0,0.574759945130315,0.425240054869685,4,3.03703703703704,3.3322045101752,4.4188406077966,15.4155042134682,16.2623692266798,702
70202,426,816,169793856,445598013,175,244,7,0,40,23,29,0,261,13,40,0,0,17,0,1,1,1,0,0,0,0,57,366,2,1,377,7,25,8,9,0,2,38,0,0,41,15,36,301,17,2,14,0,2.66901408450704,2,36,1,0.039906103286385,0.0938967136150235,0,0.612676056338028,0,0.0938967136150235,0.00469483568075117,0.0845070422535211,0.068075117370892,0.00234741784037559,0.572769953051643,0.410798122065728,0.0164319248826291,0,0.406400846392911,0.593599153607089,8,1.91549295774648,6.05678401322863,6.70563909486,18.9500956533308,19.9149277896554,702
70203,184,456,55998996,91706892,133,48,3,0,22,4,3,0,125,16,4,0,0,8,0,2,0,0,0,0,0,0,30,152,0,2,155,8,13,0,8,0,1,21,0,0,24,2,20,129,8,0,1,0,3.32608695652174,0,20,2,0.0434782608695652,0.119565217391304,0,0.679347826086957,0,0.0217391304347826,0,0.108695652173913,0.016304347826087,0.0108695652173913,0.260869565217391,0.722826086956522,0.016304347826087,0,0.490370982986768,0.509629017013233,7,2.47826086956522,5.22035582507832,6.12468339089421,17.8408443378247,18.3341081034311,702
70204,249,476,72691932,110722268,137,109,3,0,24,7,2,0,156,23,24,0,0,5,0,4,2,2,0,0,0,0,29,212,4,4,223,12,9,1,4,0,0,24,0,0,28,1,30,180,5,4,1,0,3.06827309236948,4,30,4,0.0200803212851406,0.0963855421686747,0,0.626506024096386,0,0.0963855421686747,0.0160642570281124,0.120481927710843,0.00803212851405622,0.0160642570281124,0.437751004016064,0.550200803212851,0.0120481927710843,0,0.426589893711392,0.573410106288608,8,1.91164658634538,5.52146091786225,6.16751649088834,18.1017409734858,18.5225355427595,702
70205,259,515,72104364,198538309,109,144,6,0,12,4,4,0,203,19,2,0,2,7,1,1,4,0,0,0,0,0,19,233,4,3,240,12,0,1,6,0,0,12,0,0,13,7,23,205,7,4,0,0,2.94980694980695,4,23,3,0.027027027027027,0.0463320463320463,0,0.783783783783784,0,0.00772200772200772,0.0154440154440154,0.0888030888030888,0.0154440154440154,0.0115830115830116,0.555984555984556,0.420849420849421,0.0231660231660232,0,0.62575095779729,0.37424904220271,8,1.98841698841699,5.56068163101553,6.24610676548156,18.093625141338,19.106492636951,702
70206,736,1777,1022585640,599513509,503,219,14,0,80,18,34,1,417,29,112,1,4,17,2,2,12,3,1,3,0,0,97,614,19,6,666,17,36,12,5,0,7,73,0,0,83,23,47,529,17,18,19,0,3.00815217391304,18,47,6,0.0230978260869565,0.108695652173913,0.00135869565217391,0.566576086956522,0.00135869565217391,0.152173913043478,0.0244565217391304,0.0638586956521739,0.046195652173913,0.00815217391304348,0.297554347826087,0.683423913043478,0.0190217391304348,0,0.363393859286389,0.636606140713611,10,2.41440217391304,6.60258789218934,7.48324441607385,20.7456001988531,20.2116290676241,702
70207,326,604,119007396,352553446,151,171,4,0,42,11,10,1,189,23,27,0,1,4,0,10,3,0,5,0,0,0,46,265,4,11,288,22,12,1,3,0,5,36,0,1,52,11,34,216,4,3,6,0,3.37423312883436,3,34,11,0.0122699386503067,0.128834355828221,0,0.579754601226994,0.00306748466257669,0.0828220858895705,0.00920245398773006,0.104294478527607,0.0306748466257669,0.0337423312883436,0.524539877300613,0.46319018404908,0.0122699386503067,0,0.372774662200309,0.627225337799691,9,1.85276073619632,5.78996017089725,6.40522845803084,18.5946962088078,19.6807127914181,702
70208,201,385,59519676,235520300,98,99,4,0,30,5,6,0,109,11,21,0,8,3,0,2,1,1,4,0,0,0,33,156,2,10,176,7,15,0,3,0,3,27,0,0,32,16,16,130,3,2,2,0,2.85572139303483,2,16,10,0.0149253731343284,0.149253731343284,0,0.54228855721393,0,0.104477611940299,0.0099502487562189,0.0796019900497513,0.0298507462686567,0.0497512437810945,0.492537313432836,0.487562189054726,0.0199004975124378,0,0.337293631345759,0.662706368654241,8,1.91542288557214,5.30826769740121,5.95583736946483,17.9018175217271,19.2773076715271,702
70209,437,994,266841048,415826784,305,125,7,0,53,14,23,0,255,25,42,0,0,15,0,2,4,4,0,0,0,0,68,359,8,2,378,18,26,4,11,0,2,50,0,1,55,13,39,297,15,8,10,0,2.89244851258581,8,39,2,0.034324942791762,0.121281464530892,0,0.583524027459954,0,0.0961098398169336,0.0183066361556064,0.0892448512585813,0.0526315789473684,0.0045766590389016,0.28604118993135,0.697940503432494,0.0160183066361556,0,0.376715592583089,0.623284407416911,8,2.2745995423341,6.08221891037645,6.90274273715859,19.4021637169926,19.8457793493029,702
