outcome_group,dataset,outcome,spec,threshold,lag,treatment_kind,c_mig_log_flag,scale_form,beta,stars,se,pval,mean_y,sd_y,n,n_muni,n_unit,interpret,err
Other,hh,n_irrigation_types,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,0.0467170696276514,"",0.0302888217161605,0.124138027376549,0.111374663072776,0.351519388096387,7888,281,4456,+4.67pp (+42% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,0.0530646574790903,"",0.0338525801259906,0.118710913070893,0.118405428329092,0.3589358142278,4876,191,2973,+5.31pp (+45% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,0.0372680811000972,"",0.039062320357023,0.341462320401018,0.125193798449612,0.369175988240017,4255,169,2620,+3.73pp (+30% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,-0.00768503546636949,"",0.0531186910404547,0.885193712473952,0.124134638338506,0.370036391787846,3468,133,2125,-0.77pp (-6% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,0.0490688732194624,"",0.0619511195408824,0.429014615136774,0.111374663072776,0.351519388096387,7888,281,4456,+4.91pp (+44% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,-0.0748625214953667,*,0.0449372882069818,0.0974282454181328,0.118405428329092,0.3589358142278,4876,191,2973,-7.49pp (-63% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,-0.0918873054582932,*,0.052766072321984,0.0834985753583669,0.125193798449612,0.369175988240017,4255,169,2620,-9.19pp (-73% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,-0.0281236632870012,"",0.0593230374466108,0.6362529831298,0.124134638338506,0.370036391787846,3468,133,2125,-2.81pp (-23% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.0515032306843327,"",0.046264663661312,0.266588709248708,0.111374663072776,0.351519388096387,7888,281,4456,-5.15pp (-46% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,0.0643590998962462,**,0.0249510220516577,0.0106773557655507,0.118405428329092,0.3589358142278,4876,191,2973,+6.44pp (+54% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,0.0563886815640502,**,0.0266884192289787,0.0361365637298572,0.125193798449612,0.369175988240017,4255,169,2620,+5.64pp (+45% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,0.0310684502934252,"",0.0307696441819122,0.314538645594358,0.124134638338506,0.370036391787846,3468,133,2125,+3.11pp (+25% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,0.0137601336635684,"",0.0292364456171001,0.638266495612874,0.111374663072776,0.351519388096387,7888,281,4456,+1.38pp (+12% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.067730448693584,*,0.0352834153043401,0.0564540207626785,0.118405428329092,0.3589358142278,4876,191,2973,+6.77pp (+57% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,0.0507568626765988,"",0.0377557567407049,0.180703936221116,0.125193798449612,0.369175988240017,4255,169,2620,+5.08pp (+41% of mean),
Other,hh,n_irrigation_types,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,0.00349329347083471,"",0.052423274845711,0.946975211412368,0.124134638338506,0.370036391787846,3468,133,2125,+0.35pp (+3% of mean),
Other,hh,n_irrigation_types,S_log_log_lag6,0,6,log_int,TRUE,log/log,-0.0592427259954953,"",0.129980867134087,0.648910255703269,0.111374663072776,0.351519388096387,7888,281,4456,-5.92pp (-53% of mean),
Other,hh,n_irrigation_types,S_log_log_lag6,25,6,log_int,TRUE,log/log,-0.402037343481446,"",0.263306636103836,0.128508261874642,0.118405428329092,0.3589358142278,4876,191,2973,-40.20pp (-340% of mean),
Other,hh,n_irrigation_types,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.380283035259333,"",0.262261175985957,0.14897535099633,0.125193798449612,0.369175988240017,4255,169,2620,-38.03pp (-304% of mean),
Other,hh,n_irrigation_types,S_log_log_lag6,100,6,log_int,TRUE,log/log,-0.452675105856329,*,0.269281945821262,0.0951927191335795,0.124134638338506,0.370036391787846,3468,133,2125,-45.27pp (-365% of mean),
Other,hh,n_irrigation_types,S_log_log_lag7,0,7,log_int,TRUE,log/log,-0.00619030388179843,"",0.0527607450591581,0.906686540931439,0.111374663072776,0.351519388096387,7888,281,4456,-0.62pp (-6% of mean),
Other,hh,n_irrigation_types,S_log_log_lag7,25,7,log_int,TRUE,log/log,-0.0120348446752738,"",0.0666010636000151,0.856801551492583,0.118405428329092,0.3589358142278,4876,191,2973,-1.20pp (-10% of mean),
Other,hh,n_irrigation_types,S_log_log_lag7,50,7,log_int,TRUE,log/log,-0.128219175015485,"",0.126581633860638,0.312591658395747,0.125193798449612,0.369175988240017,4255,169,2620,-12.82pp (-102% of mean),
Other,hh,n_irrigation_types,S_log_log_lag7,100,7,log_int,TRUE,log/log,-0.0688174495743041,"",0.13309200951422,0.606001905593441,0.124134638338506,0.370036391787846,3468,133,2125,-6.88pp (-55% of mean),
Other,hh,n_irrigation_types,S_log_log_lag8,0,8,log_int,TRUE,log/log,-0.0262943336453543,"",0.0337020572953573,0.435949278373768,0.111374663072776,0.351519388096387,7888,281,4456,-2.63pp (-24% of mean),
Other,hh,n_irrigation_types,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.193064789354538,**,0.0876862029861414,0.0289250346492034,0.118405428329092,0.3589358142278,4876,191,2973,+19.31pp (+163% of mean),
Other,hh,n_irrigation_types,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.288196101452827,*,0.147559437085448,0.0525219544067139,0.125193798449612,0.369175988240017,4255,169,2620,+28.82pp (+230% of mean),
Other,hh,n_irrigation_types,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.32173756413271,**,0.158330618397629,0.0442167508282031,0.124134638338506,0.370036391787846,3468,133,2125,+32.17pp (+259% of mean),
Other,hh,n_irrigation_types,S_log_log_lag9,0,9,log_int,TRUE,log/log,-0.0446508703330498,"",0.0284491856981449,0.117690807091149,0.111374663072776,0.351519388096387,7888,281,4456,-4.47pp (-40% of mean),
Other,hh,n_irrigation_types,S_log_log_lag9,25,9,log_int,TRUE,log/log,-0.0911582720305614,"",0.149506994122695,0.542795671506633,0.118405428329092,0.3589358142278,4876,191,2973,-9.12pp (-77% of mean),
Other,hh,n_irrigation_types,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.0120303233973013,"",0.189273795963883,0.949398120513158,0.125193798449612,0.369175988240017,4255,169,2620,+1.20pp (+10% of mean),
Other,hh,n_irrigation_types,S_log_log_lag9,100,9,log_int,TRUE,log/log,-0.0959385813760493,"",0.178388491071471,0.591644135590282,0.124134638338506,0.370036391787846,3468,133,2125,-9.59pp (-77% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,-0.0888844007410935,"",0.282780154621978,0.753515551057879,0.111374663072776,0.351519388096387,7888,281,4456,-8.89pp (-80% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,-0.426688849074741,"",0.277332034232477,0.125632402284284,0.118405428329092,0.3589358142278,4876,191,2973,-42.67pp (-360% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-0.247075516150486,"",0.257280285939022,0.338308516304225,0.125193798449612,0.369175988240017,4255,169,2620,-24.71pp (-197% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-0.340695817265304,"",0.259609757564936,0.191754447572901,0.124134638338506,0.370036391787846,3468,133,2125,-34.07pp (-274% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,0.0233653319336352,"",0.102245171966541,0.819411076133073,0.111374663072776,0.351519388096387,7888,281,4456,+2.34pp (+21% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,-0.0324474806669637,"",0.0869740949466249,0.709525303799832,0.118405428329092,0.3589358142278,4876,191,2973,-3.24pp (-27% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,-0.118108084209234,"",0.122245005233087,0.335396024645897,0.125193798449612,0.369175988240017,4255,169,2620,-11.81pp (-94% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,-0.0912390118862862,"",0.145002703033297,0.530324586089861,0.124134638338506,0.370036391787846,3468,133,2125,-9.12pp (-74% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,0.0161633585656387,"",0.108002965204894,0.881146037094652,0.111374663072776,0.351519388096387,7888,281,4456,+1.62pp (+15% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.305392271207275,**,0.121516414066671,0.0128237072403951,0.118405428329092,0.3589358142278,4876,191,2973,+30.54pp (+258% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.361977736039334,**,0.150199459125493,0.0170667552896779,0.125193798449612,0.369175988240017,4255,169,2620,+36.20pp (+289% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.460164345071878,**,0.178424935144408,0.0110379408999488,0.124134638338506,0.370036391787846,3468,133,2125,+46.02pp (+371% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,-0.102202202662922,"",0.0832355034875521,0.220554172823647,0.111374663072776,0.351519388096387,7888,281,4456,-10.22pp (-92% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.0408764400348693,"",0.140716070734401,0.771769471864521,0.118405428329092,0.3589358142278,4876,191,2973,+4.09pp (+35% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.27805628185009,"",0.174199919912193,0.112383189969359,0.125193798449612,0.369175988240017,4255,169,2620,+27.81pp (+222% of mean),
Other,hh,n_irrigation_types,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,0.342713902533884,"",0.248736114855229,0.170662561273056,0.124134638338506,0.370036391787846,3468,133,2125,+34.27pp (+276% of mean),
Other,hh,n_partial_owned,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,-0.000672669573652069,"",0.00119960964389934,0.575422955880114,0.00134157722818479,0.0366040373696116,16955,281,5906,-0.07pp (-50% of mean),
Other,hh,n_partial_owned,S_log_lin_lag6,25,6,log_int,FALSE,log/lin,-0.000111031793726448,"",0.00115898355951845,0.923779584009879,0.00141915017948076,0.0376464407857649,11844,191,4130,-0.01pp (-8% of mean),
Other,hh,n_partial_owned,S_log_lin_lag6,50,6,log_int,FALSE,log/lin,0.00127386603442363,"",0.00159428978947301,0.42540822546971,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.13pp (+85% of mean),
Other,hh,n_partial_owned,S_log_lin_lag6,100,6,log_int,FALSE,log/lin,0.00189888501375396,"",0.0018512463999534,0.306893363261558,0.00162847504943585,0.0403238422725292,8506,133,2956,+0.19pp (+117% of mean),
Other,hh,n_partial_owned,S_log_lin_lag7,0,7,log_int,FALSE,log/lin,-0.00152451850636784,"",0.00167799830259443,0.364377475876604,0.00134157722818479,0.0366040373696116,16955,281,5906,-0.15pp (-114% of mean),
Other,hh,n_partial_owned,S_log_lin_lag7,25,7,log_int,FALSE,log/lin,0.000426979428877024,"",0.00104284932586958,0.682681365477025,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.04pp (+30% of mean),
Other,hh,n_partial_owned,S_log_lin_lag7,50,7,log_int,FALSE,log/lin,0.000819081605577381,"",0.00113348974009249,0.470918521994877,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.08pp (+54% of mean),
Other,hh,n_partial_owned,S_log_lin_lag7,100,7,log_int,FALSE,log/lin,0.00242549847127588,**,0.00105628004672296,0.023236232103966,0.00162847504943585,0.0403238422725292,8506,133,2956,+0.24pp (+149% of mean),
Other,hh,n_partial_owned,S_log_lin_lag8,0,8,log_int,FALSE,log/lin,-0.00000663481091250087,"",0.000365869066395197,0.985544561524655,0.00134157722818479,0.0366040373696116,16955,281,5906,-0.00pp (-0% of mean),
Other,hh,n_partial_owned,S_log_lin_lag8,25,8,log_int,FALSE,log/lin,0.00025810579053606,"",0.000228389090490005,0.259852667312712,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.03pp (+18% of mean),
Other,hh,n_partial_owned,S_log_lin_lag8,50,8,log_int,FALSE,log/lin,0.000276267086383158,"",0.000234997422268434,0.241411099016511,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.03pp (+18% of mean),
Other,hh,n_partial_owned,S_log_lin_lag8,100,8,log_int,FALSE,log/lin,0.000692126144106697,**,0.00032307136826866,0.0340022292265513,0.00162847504943585,0.0403238422725292,8506,133,2956,+0.07pp (+43% of mean),
Other,hh,n_partial_owned,S_log_lin_lag9,0,9,log_int,FALSE,log/lin,-0.000271813079007503,"",0.00113599068040755,0.811068143754789,0.00134157722818479,0.0366040373696116,16955,281,5906,-0.03pp (-20% of mean),
Other,hh,n_partial_owned,S_log_lin_lag9,25,9,log_int,FALSE,log/lin,0.0000942969189285377,"",0.00125420567128861,0.940146959804046,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.01pp (+7% of mean),
Other,hh,n_partial_owned,S_log_lin_lag9,50,9,log_int,FALSE,log/lin,0.0013203382182005,"",0.00155844136015467,0.398079413936358,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.13pp (+88% of mean),
Other,hh,n_partial_owned,S_log_lin_lag9,100,9,log_int,FALSE,log/lin,0.00184138556800295,"",0.00178317330859515,0.303658186071884,0.00162847504943585,0.0403238422725292,8506,133,2956,+0.18pp (+113% of mean),
Other,hh,n_partial_owned,S_log_log_lag6,0,6,log_int,TRUE,log/log,0.00307966867043031,"",0.00484001862597777,0.52510542607531,0.00134157722818479,0.0366040373696116,16955,281,5906,+0.31pp (+230% of mean),
Other,hh,n_partial_owned,S_log_log_lag6,25,6,log_int,TRUE,log/log,0.00545699204288584,"",0.00510188252624421,0.286154705097289,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.55pp (+385% of mean),
Other,hh,n_partial_owned,S_log_log_lag6,50,6,log_int,TRUE,log/log,-0.00115698719442716,"",0.00627230338722795,0.853875315329724,0.00150602409638554,0.0387801179011607,10509,169,3657,-0.12pp (-77% of mean),
Other,hh,n_partial_owned,S_log_log_lag6,100,6,log_int,TRUE,log/log,-0.00545091296360349,"",0.00724787979336011,0.453347917518295,0.00162847504943585,0.0403238422725292,8506,133,2956,-0.55pp (-335% of mean),
Other,hh,n_partial_owned,S_log_log_lag7,0,7,log_int,TRUE,log/log,-0.00313028049079389,"",0.00321966899496764,0.331771918273965,0.00134157722818479,0.0366040373696116,16955,281,5906,-0.31pp (-233% of mean),
Other,hh,n_partial_owned,S_log_log_lag7,25,7,log_int,TRUE,log/log,0.00154885904939174,"",0.00434924549391721,0.722144825288422,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.15pp (+109% of mean),
Other,hh,n_partial_owned,S_log_log_lag7,50,7,log_int,TRUE,log/log,0.00714253568923116,"",0.00580816438928923,0.22051362391742,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.71pp (+474% of mean),
Other,hh,n_partial_owned,S_log_log_lag7,100,7,log_int,TRUE,log/log,0.0151118812176932,***,0.00527528333344177,0.00485859946676046,0.00162847504943585,0.0403238422725292,8506,133,2956,+1.51pp (+928% of mean),
Other,hh,n_partial_owned,S_log_log_lag8,0,8,log_int,TRUE,log/log,0.0000241815484845807,"",0.000955580328052086,0.979829220064749,0.00134157722818479,0.0366040373696116,16955,281,5906,+0.00pp (+2% of mean),
Other,hh,n_partial_owned,S_log_log_lag8,25,8,log_int,TRUE,log/log,0.00256073876267615,"",0.00203576440936775,0.209980405739226,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.26pp (+180% of mean),
Other,hh,n_partial_owned,S_log_log_lag8,50,8,log_int,TRUE,log/log,0.00533643414016622,"",0.00391781094938459,0.174991129248566,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.53pp (+354% of mean),
Other,hh,n_partial_owned,S_log_log_lag8,100,8,log_int,TRUE,log/log,0.0110675480337321,**,0.00503041011931491,0.0295376097990019,0.00162847504943585,0.0403238422725292,8506,133,2956,+1.11pp (+680% of mean),
Other,hh,n_partial_owned,S_log_log_lag9,0,9,log_int,TRUE,log/log,0.00121870642812006,"",0.00128917835846566,0.345302521929434,0.00134157722818479,0.0366040373696116,16955,281,5906,+0.12pp (+91% of mean),
Other,hh,n_partial_owned,S_log_log_lag9,25,9,log_int,TRUE,log/log,0.00492245277846203,"",0.00343749952559743,0.15379071611275,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.49pp (+347% of mean),
Other,hh,n_partial_owned,S_log_log_lag9,50,9,log_int,TRUE,log/log,0.00028045005090304,"",0.00537977509088827,0.958486690425082,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.03pp (+19% of mean),
Other,hh,n_partial_owned,S_log_log_lag9,100,9,log_int,TRUE,log/log,-0.00444776429051288,"",0.00633727058964606,0.484013186998051,0.00162847504943585,0.0403238422725292,8506,133,2956,-0.44pp (-273% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag6,0,6,lin_int,FALSE,lin/lin,0.00528833047453437,"",0.00701648398185701,0.451662140573315,0.00134157722818479,0.0366040373696116,16955,281,5906,+0.53pp (+394% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag6,25,6,lin_int,FALSE,lin/lin,0.0023082655282869,"",0.00773449671404889,0.765695233534938,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.23pp (+163% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag6,50,6,lin_int,FALSE,lin/lin,-0.00612965620424995,"",0.00988026489269313,0.535839144313396,0.00150602409638554,0.0387801179011607,10509,169,3657,-0.61pp (-407% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag6,100,6,lin_int,FALSE,lin/lin,-0.0162417907888268,"",0.011686585407243,0.166934954953803,0.00162847504943585,0.0403238422725292,8506,133,2956,-1.62pp (-997% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag7,0,7,lin_int,FALSE,lin/lin,-0.00218439875986226,"",0.00706271043858455,0.757333865261761,0.00134157722818479,0.0366040373696116,16955,281,5906,-0.22pp (-163% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag7,25,7,lin_int,FALSE,lin/lin,0.00512165558535015,"",0.00590914523252797,0.387181145840714,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.51pp (+361% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag7,50,7,lin_int,FALSE,lin/lin,0.00866716128868605,"",0.00625605926390779,0.16776598037991,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.87pp (+575% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag7,100,7,lin_int,FALSE,lin/lin,0.01511980837201,**,0.00606566415421171,0.0139156000890476,0.00162847504943585,0.0403238422725292,8506,133,2956,+1.51pp (+928% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag8,0,8,lin_int,FALSE,lin/lin,0.00582902866601229,*,0.00344131754755675,0.0914084197515921,0.00134157722818479,0.0366040373696116,16955,281,5906,+0.58pp (+434% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag8,25,8,lin_int,FALSE,lin/lin,0.00730069647992305,"",0.00452846416943941,0.108582727937759,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.73pp (+514% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag8,50,8,lin_int,FALSE,lin/lin,0.00943814828294733,*,0.00547067501592289,0.0863257363057823,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.94pp (+627% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag8,100,8,lin_int,FALSE,lin/lin,0.0159271159180782,**,0.00668098835727815,0.0185516264378529,0.00162847504943585,0.0403238422725292,8506,133,2956,+1.59pp (+978% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag9,0,9,lin_int,FALSE,lin/lin,0.00824746329220767,**,0.00416873357241374,0.0488624263986988,0.00134157722818479,0.0366040373696116,16955,281,5906,+0.82pp (+615% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag9,25,9,lin_int,FALSE,lin/lin,0.00630008561512327,"",0.00459846680207752,0.172291018641224,0.00141915017948076,0.0376464407857649,11844,191,4130,+0.63pp (+444% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag9,50,9,lin_int,FALSE,lin/lin,0.00153115836652099,"",0.00598466827718857,0.798382107753885,0.00150602409638554,0.0387801179011607,10509,169,3657,+0.15pp (+102% of mean),
Other,hh,n_partial_owned,S_lin_lin_lag9,100,9,lin_int,FALSE,lin/lin,-0.00209955089559212,"",0.00746384121794584,0.778923624021361,0.00162847504943585,0.0403238422725292,8506,133,2956,-0.21pp (-129% of mean),
Other,hh,n_plots_both_seasons,S_log_lin_lag6,0,6,log_int,FALSE,log/lin,-0.0625262895383501,"",0.053013472391744,0.239223582991683,1.2158788622877,1.03109047696218,14446,281,5103,-0.063 units (-5% of mean),
