hhid,year,any_shock,coped_self,coped_external,cope_category
2277,2016,1,1,0,self_only
2277,2018,1,0,0,neither
2278,2016,1,0,0,neither
2278,2018,1,0,0,neither
2280,2016,1,0,0,neither
2280,2018,1,0,0,neither
2281,2016,1,1,0,self_only
2281,2018,1,1,0,self_only
2282,2016,1,0,1,external_only
2283,2017,1,0,0,neither
2283,2018,1,0,0,neither
2284,2016,1,1,0,self_only
2286,2016,1,1,0,self_only
2286,2017,1,0,0,neither
2287,2016,1,0,1,external_only
2287,2018,1,0,0,neither
2288,2016,1,1,0,self_only
2289,2016,1,1,1,both
2289,2017,1,0,0,neither
2290,2016,1,0,0,neither
2291,2016,1,1,0,self_only
2291,2017,1,0,0,neither
2292,2016,1,1,0,self_only
2292,2017,1,0,0,neither
2292,2018,1,0,0,neither
2294,2016,1,1,0,self_only
2295,2016,1,1,0,self_only
2295,2018,1,0,0,neither
2296,2016,1,0,0,neither
2297,2016,1,0,0,neither
2298,2016,1,1,0,self_only
2298,2017,1,0,0,neither
2298,2018,1,0,0,neither
2299,2016,1,0,0,neither
2300,2016,1,1,0,self_only
2301,2016,1,0,0,neither
2301,2017,1,1,0,self_only
2302,2017,1,1,0,self_only
2303,2016,1,0,1,external_only
2305,2016,1,0,0,neither
2306,2016,1,1,0,self_only
2306,2017,1,0,0,neither
2307,2016,1,0,0,neither
2307,2017,1,1,0,self_only
2308,2016,1,0,0,neither
2308,2017,1,0,0,neither
2309,2016,1,0,0,neither
2309,2018,1,0,0,neither
2310,2017,1,0,0,neither
2311,2016,1,0,0,neither
2312,2016,1,0,1,external_only
2312,2017,1,0,0,neither
2312,2018,1,0,0,neither
2313,2016,1,0,0,neither
2314,2016,1,1,0,self_only
2315,2016,1,0,0,neither
2316,2016,1,0,0,neither
2317,2016,1,1,0,self_only
2318,2018,1,1,0,self_only
2320,2016,1,1,1,both
2320,2018,1,0,0,neither
2321,2016,1,1,0,self_only
2322,2016,1,1,0,self_only
2323,2016,1,1,0,self_only
2324,2016,1,1,0,self_only
2325,2016,1,0,1,external_only
2326,2016,1,0,0,neither
2328,2016,1,0,0,neither
2329,2016,1,1,0,self_only
2330,2016,1,0,0,neither
2330,2018,1,0,0,neither
2331,2016,1,0,0,neither
2331,2017,1,0,0,neither
2332,2016,1,1,0,self_only
2333,2016,1,0,1,external_only
2334,2016,1,0,0,neither
2335,2016,1,0,1,external_only
2336,2016,1,1,0,self_only
2338,2016,1,0,0,neither
2339,2016,1,0,0,neither
2343,2016,1,1,1,both
2343,2017,1,0,0,neither
2344,2016,1,0,0,neither
2344,2018,1,0,0,neither
2348,2016,1,1,0,self_only
2349,2016,1,1,0,self_only
2350,2016,1,0,1,external_only
2351,2016,1,1,0,self_only
2352,2016,1,0,0,neither
2353,2016,1,0,0,neither
2353,2017,1,0,0,neither
2353,2018,1,0,0,neither
2354,2016,1,0,1,external_only
2354,2017,1,0,0,neither
2354,2018,1,0,0,neither
2355,2016,1,0,0,neither
2355,2017,1,0,0,neither
2356,2016,1,0,0,neither
2357,2016,1,1,1,both
2357,2017,1,0,0,neither
2357,2018,1,0,0,neither
2358,2016,1,0,0,neither
2359,2016,1,1,0,self_only
2359,2017,1,0,0,neither
2361,2016,1,1,0,self_only
2362,2016,1,0,0,neither
2362,2017,1,0,0,neither
2364,2018,1,0,0,neither
2365,2016,1,1,0,self_only
2365,2017,1,0,0,neither
2366,2016,1,1,0,self_only
2367,2016,1,1,0,self_only
2368,2016,1,0,1,external_only
2369,2016,1,0,0,neither
2370,2016,1,1,0,self_only
2370,2018,1,0,0,neither
2371,2016,1,0,0,neither
2372,2016,1,0,1,external_only
2372,2017,1,0,1,external_only
2372,2018,1,0,1,external_only
2373,2016,1,0,1,external_only
2374,2016,1,1,1,both
2374,2017,1,0,0,neither
2375,2016,1,0,0,neither
2375,2017,1,1,0,self_only
2375,2018,1,0,0,neither
2376,2016,1,1,1,both
2376,2017,1,0,0,neither
2377,2016,1,0,0,neither
2378,2016,1,0,1,external_only
2378,2017,1,0,1,external_only
2378,2018,1,0,0,neither
2379,2016,1,1,0,self_only
2379,2017,1,0,0,neither
2380,2016,1,1,1,both
2381,2016,1,0,1,external_only
2381,2018,1,0,0,neither
2383,2016,1,1,1,both
2383,2017,1,0,0,neither
2384,2016,1,1,1,both
2385,2016,1,1,0,self_only
2386,2016,1,0,0,neither
2387,2016,1,0,0,neither
2388,2016,1,1,1,both
2389,2016,1,0,1,external_only
2389,2017,1,0,0,neither
2390,2016,1,0,0,neither
2391,2016,1,1,0,self_only
2391,2017,1,0,0,neither
2392,2016,1,0,1,external_only
2392,2017,1,1,1,both
2392,2018,1,0,1,external_only
2393,2016,1,1,1,both
2394,2016,1,0,0,neither
2395,2016,1,0,0,neither
2395,2017,1,0,0,neither
2396,2017,1,0,0,neither
2399,2016,1,0,0,neither
2400,2016,1,0,0,neither
2401,2016,1,0,0,neither
2402,2016,1,0,0,neither
2402,2017,1,0,1,external_only
2402,2018,1,0,0,neither
2404,2016,1,0,0,neither
2405,2016,1,0,0,neither
2405,2017,1,0,0,neither
2405,2018,1,0,0,neither
2407,2016,1,0,0,neither
2408,2016,1,0,0,neither
2408,2017,1,0,0,neither
2409,2016,1,0,0,neither
2409,2018,1,0,0,neither
2410,2016,1,0,0,neither
2410,2017,1,0,0,neither
2414,2016,1,0,0,neither
2415,2016,1,1,1,both
2415,2017,1,1,0,self_only
2417,2016,1,1,1,both
2417,2017,1,1,0,self_only
2418,2016,1,1,1,both
2418,2017,1,0,0,neither
2419,2016,1,0,1,external_only
2421,2016,1,0,0,neither
2422,2016,1,1,0,self_only
2423,2017,1,0,0,neither
2424,2016,1,0,0,neither
2424,2017,1,0,0,neither
2424,2018,1,0,0,neither
2425,2016,1,0,1,external_only
2425,2018,1,0,0,neither
2426,2016,1,1,0,self_only
2426,2018,1,1,0,self_only
2427,2016,1,1,0,self_only
2427,2017,1,0,0,neither
2427,2018,1,1,1,both
2428,2016,1,0,0,neither
2429,2016,1,0,1,external_only
2430,2016,1,1,0,self_only
2430,2018,1,0,0,neither
2431,2016,1,0,1,external_only
2431,2018,1,1,1,both
2432,2016,1,0,0,neither
2432,2018,1,0,0,neither
2433,2016,1,1,0,self_only
2434,2017,1,0,0,neither
2435,2016,1,1,0,self_only
2436,2016,1,0,0,neither
2437,2016,1,1,0,self_only
2439,2016,1,0,1,external_only
2440,2018,1,1,1,both
2441,2016,1,0,1,external_only
2442,2016,1,1,0,self_only
2443,2016,1,0,0,neither
2443,2017,1,0,0,neither
2444,2016,1,0,0,neither
2445,2016,1,0,1,external_only
2446,2017,1,0,0,neither
2446,2018,1,0,0,neither
2449,2016,1,1,0,self_only
2450,2016,1,0,0,neither
2450,2017,1,0,0,neither
2451,2016,1,0,0,neither
2452,2016,1,0,1,external_only
2453,2016,1,0,0,neither
2454,2016,1,0,1,external_only
2454,2017,1,0,0,neither
2456,2016,1,0,0,neither
2456,2018,1,0,0,neither
2457,2016,1,1,0,self_only
2458,2016,1,0,0,neither
2459,2016,1,1,1,both
2460,2016,1,0,0,neither
2460,2017,1,0,0,neither
2461,2016,1,1,0,self_only
2462,2016,1,0,0,neither
2462,2017,1,0,0,neither
2463,2016,1,0,0,neither
2463,2017,1,0,0,neither
2463,2018,1,1,0,self_only
2464,2016,1,0,0,neither
2464,2017,1,1,0,self_only
2464,2018,1,1,0,self_only
2465,2016,1,0,0,neither
2465,2018,1,0,0,neither
2466,2016,1,0,0,neither
2466,2017,1,0,0,neither
2466,2018,1,0,0,neither
2467,2016,1,0,0,neither
2469,2016,1,1,0,self_only
2470,2016,1,0,1,external_only
2470,2017,1,0,0,neither
2471,2016,1,0,0,neither
2472,2016,1,0,0,neither
2472,2017,1,0,0,neither
2472,2018,1,0,0,neither
2473,2016,1,1,1,both
2473,2017,1,0,0,neither
2474,2016,1,0,0,neither
2474,2017,1,0,0,neither
2474,2018,1,0,0,neither
2475,2016,1,1,0,self_only
2476,2016,1,1,0,self_only
2477,2016,1,0,0,neither
2478,2016,1,0,1,external_only
2478,2017,1,0,1,external_only
2479,2016,1,1,0,self_only
2480,2016,1,0,0,neither
2481,2016,1,1,0,self_only
2482,2017,1,0,0,neither
2483,2016,1,0,0,neither
2483,2017,1,1,0,self_only
2484,2016,1,1,0,self_only
2485,2016,1,0,1,external_only
2485,2017,1,1,0,self_only
2486,2018,1,0,0,neither
2487,2016,1,1,0,self_only
2488,2016,1,1,1,both
2488,2017,1,0,0,neither
2489,2016,1,1,0,self_only
2489,2017,1,0,0,neither
2490,2016,1,1,0,self_only
2491,2016,1,1,0,self_only
2491,2017,1,1,1,both
2491,2018,1,0,0,neither
2492,2016,1,1,1,both
2492,2017,1,0,0,neither
2493,2016,1,0,0,neither
2493,2018,1,0,0,neither
2494,2017,1,0,0,neither
2495,2016,1,0,1,external_only
2495,2017,1,0,0,neither
2496,2016,1,0,1,external_only
2496,2017,1,1,0,self_only
2496,2018,1,0,0,neither
2498,2016,1,1,0,self_only
2499,2016,1,1,0,self_only
2499,2018,1,1,0,self_only
2500,2016,1,0,0,neither
2500,2017,1,0,0,neither
2501,2016,1,0,1,external_only
2502,2016,1,0,0,neither
2503,2016,1,1,0,self_only
2505,2016,1,1,0,self_only
2507,2016,1,0,0,neither
2508,2016,1,0,0,neither
2510,2016,1,1,0,self_only
2510,2018,1,0,0,neither
2511,2016,1,1,0,self_only
2511,2017,1,0,0,neither
2511,2018,1,0,0,neither
2512,2016,1,0,0,neither
2512,2017,1,0,0,neither
2513,2016,1,1,1,both
2513,2018,1,0,0,neither
2515,2017,1,0,0,neither
2516,2018,1,0,1,external_only
2517,2017,1,1,0,self_only
2517,2018,1,0,0,neither
2518,2017,1,0,0,neither
2519,2016,1,1,0,self_only
2520,2016,1,1,0,self_only
2521,2016,1,1,0,self_only
2522,2016,1,1,0,self_only
2523,2016,1,1,1,both
2524,2016,1,1,0,self_only
2525,2016,1,1,0,self_only
2527,2016,1,0,1,external_only
2528,2017,1,0,0,neither
2529,2016,1,1,0,self_only
2529,2017,1,0,0,neither
2530,2016,1,0,0,neither
2530,2018,1,0,0,neither
2531,2016,1,1,1,both
2531,2017,1,1,0,self_only
2532,2016,1,1,0,self_only
2533,2016,1,1,0,self_only
2534,2016,1,0,1,external_only
2534,2018,1,0,0,neither
2536,2016,1,1,0,self_only
2537,2017,1,1,0,self_only
2538,2016,1,0,1,external_only
2540,2016,1,1,0,self_only
2542,2016,1,0,0,neither
2543,2016,1,0,0,neither
2543,2017,1,0,0,neither
2544,2016,1,0,0,neither
2545,2016,1,0,0,neither
2546,2016,1,1,0,self_only
2546,2017,1,0,0,neither
2547,2017,1,0,0,neither
2547,2018,1,0,0,neither
2549,2016,1,0,0,neither
2550,2018,1,0,0,neither
2551,2016,1,0,0,neither
2551,2018,1,1,0,self_only
2552,2016,1,0,0,neither
2552,2017,1,0,0,neither
2552,2018,1,0,0,neither
2553,2016,1,1,1,both
2553,2018,1,0,0,neither
2554,2016,1,0,0,neither
2554,2018,1,1,0,self_only
2555,2016,1,0,1,external_only
2556,2017,1,1,0,self_only
2557,2016,1,0,0,neither
2557,2017,1,1,0,self_only
2558,2016,1,0,1,external_only
2558,2017,1,0,0,neither
2559,2017,1,1,0,self_only
2560,2016,1,0,1,external_only
2561,2016,1,1,0,self_only
2562,2016,1,0,0,neither
2562,2017,1,0,0,neither
2563,2016,1,1,0,self_only
2564,2016,1,1,1,both
2565,2016,1,0,1,external_only
2565,2017,1,0,0,neither
2566,2016,1,0,0,neither
2567,2017,1,0,1,external_only
2568,2016,1,0,1,external_only
2570,2016,1,1,0,self_only
2571,2017,1,0,0,neither
2572,2016,1,1,0,self_only
2573,2016,1,0,0,neither
2574,2016,1,1,1,both
2574,2017,1,0,0,neither
2575,2017,1,0,0,neither
2576,2016,1,0,1,external_only
2577,2016,1,0,0,neither
2578,2016,1,0,1,external_only
2578,2017,1,0,0,neither
2579,2016,1,0,0,neither
2579,2018,1,0,0,neither
2580,2016,1,0,0,neither
2580,2017,1,0,0,neither
2581,2016,1,0,0,neither
2582,2016,1,1,1,both
2583,2016,1,1,1,both
2583,2018,1,0,0,neither
2584,2016,1,0,1,external_only
2585,2016,1,0,0,neither
2585,2017,1,0,0,neither
2586,2016,1,1,0,self_only
2587,2017,1,1,0,self_only
2587,2018,1,0,0,neither
2588,2016,1,1,0,self_only
2589,2016,1,0,1,external_only
2589,2018,1,1,0,self_only
2590,2016,1,0,0,neither
2591,2016,1,1,1,both
2591,2017,1,0,0,neither
2591,2018,1,0,0,neither
2592,2017,1,0,0,neither
2593,2016,1,0,1,external_only
2593,2018,1,0,0,neither
2594,2016,1,1,0,self_only
2594,2017,1,0,0,neither
2594,2018,1,0,0,neither
2595,2016,1,1,0,self_only
2596,2016,1,1,1,both
2596,2018,1,0,0,neither
2597,2016,1,1,0,self_only
2598,2016,1,1,0,self_only
2599,2016,1,0,0,neither
2599,2018,1,0,0,neither
2600,2016,1,1,0,self_only
2601,2017,1,0,1,external_only
2602,2016,1,1,0,self_only
2602,2017,1,1,1,both
2603,2016,1,0,1,external_only
2604,2016,1,1,1,both
2605,2016,1,1,1,both
2606,2017,1,0,0,neither
2606,2018,1,0,0,neither
2607,2016,1,1,0,self_only
2607,2018,1,0,0,neither
2608,2016,1,0,1,external_only
2608,2018,1,0,0,neither
2609,2018,1,0,1,external_only
2610,2016,1,1,0,self_only
2612,2017,1,0,0,neither
2613,2016,1,1,0,self_only
2613,2017,1,0,0,neither
2614,2017,1,0,0,neither
2615,2018,1,0,0,neither
2616,2016,1,1,0,self_only
2617,2016,1,0,0,neither
2617,2017,1,0,0,neither
2618,2017,1,0,0,neither
2618,2018,1,0,0,neither
2619,2016,1,1,0,self_only
2619,2017,1,0,0,neither
2619,2018,1,0,0,neither
2620,2016,1,0,0,neither
2620,2018,1,0,0,neither
2621,2016,1,1,0,self_only
2622,2017,1,0,0,neither
2622,2018,1,0,0,neither
2623,2017,1,0,0,neither
2623,2018,1,0,0,neither
2624,2017,1,0,0,neither
2624,2018,1,0,1,external_only
2625,2016,1,0,0,neither
2626,2016,1,0,0,neither
2627,2016,1,0,0,neither
2627,2017,1,0,0,neither
2627,2018,1,0,0,neither
2628,2016,1,0,0,neither
2629,2016,1,0,0,neither
2630,2016,1,0,0,neither
2631,2016,1,0,1,external_only
2632,2016,1,0,1,external_only
2633,2016,1,1,0,self_only
2634,2016,1,1,0,self_only
2635,2016,1,0,0,neither
2635,2017,1,1,0,self_only
2635,2018,1,0,0,neither
2636,2016,1,0,1,external_only
2636,2018,1,0,0,neither
2637,2017,1,0,0,neither
2638,2016,1,1,1,both
2640,2016,1,0,0,neither
2640,2017,1,1,0,self_only
2641,2016,1,0,0,neither
2641,2018,1,0,1,external_only
2642,2016,1,1,0,self_only
2642,2017,1,0,0,neither
2642,2018,1,0,0,neither
2643,2016,1,1,0,self_only
2644,2016,1,0,0,neither
2644,2017,1,0,0,neither
2645,2016,1,0,0,neither
2645,2017,1,0,0,neither
2646,2017,1,0,0,neither
2647,2016,1,1,0,self_only
2648,2016,1,1,0,self_only
2649,2016,1,1,1,both
2650,2016,1,1,1,both
2650,2018,1,0,0,neither
2651,2016,1,0,0,neither
2651,2017,1,0,0,neither
2651,2018,1,0,0,neither
2653,2016,1,0,0,neither
2653,2017,1,1,1,both
2653,2018,1,0,0,neither
2654,2016,1,0,0,neither
2655,2016,1,0,0,neither
2656,2016,1,0,0,neither
2657,2016,1,0,0,neither
2657,2017,1,0,0,neither
2658,2016,1,0,1,external_only
2659,2017,1,1,0,self_only
2660,2016,1,0,0,neither
2661,2016,1,0,0,neither
2661,2017,1,0,0,neither
2662,2016,1,0,0,neither
2663,2016,1,0,0,neither
2663,2018,1,1,0,self_only
2664,2016,1,0,0,neither
2664,2017,1,0,1,external_only
2664,2018,1,0,0,neither
2665,2016,1,0,0,neither
2665,2017,1,1,0,self_only
2666,2016,1,1,0,self_only
2666,2017,1,0,0,neither
2666,2018,1,0,0,neither
2667,2016,1,0,0,neither
2667,2017,1,0,0,neither
2669,2016,1,0,0,neither
2671,2016,1,0,0,neither
2671,2018,1,0,0,neither
2672,2018,1,1,1,both
2673,2016,1,0,1,external_only
2673,2017,1,1,0,self_only
2674,2016,1,1,1,both
2674,2017,1,1,1,both
2675,2016,1,0,1,external_only
2675,2018,1,0,0,neither
2676,2016,1,0,0,neither
2677,2016,1,1,0,self_only
2678,2016,1,1,1,both
2678,2017,1,0,0,neither
2679,2016,1,0,0,neither
2680,2016,1,0,1,external_only
2680,2017,1,0,0,neither
2680,2018,1,0,0,neither
2682,2016,1,0,0,neither
2682,2017,1,0,0,neither
2683,2016,1,0,0,neither
2684,2016,1,1,0,self_only
2685,2016,1,1,0,self_only
2686,2016,1,1,0,self_only
2687,2016,1,0,0,neither
2688,2016,1,0,0,neither
2689,2016,1,0,1,external_only
2689,2017,1,1,1,both
2690,2016,1,1,1,both
2691,2017,1,0,0,neither
2692,2017,1,0,0,neither
2694,2016,1,0,1,external_only
2695,2016,1,0,0,neither
2695,2017,1,0,0,neither
2696,2016,1,1,0,self_only
2697,2016,1,0,1,external_only
2698,2016,1,0,0,neither
2699,2016,1,0,0,neither
2699,2017,1,0,1,external_only
2700,2016,1,1,0,self_only
2701,2017,1,0,0,neither
2702,2016,1,1,0,self_only
2703,2016,1,0,0,neither
2704,2016,1,0,1,external_only
2704,2018,1,0,0,neither
2705,2016,1,1,1,both
2706,2016,1,0,1,external_only
2707,2017,1,0,1,external_only
2708,2016,1,1,1,both
2708,2017,1,0,0,neither
2708,2018,1,0,0,neither
2709,2016,1,0,1,external_only
2710,2016,1,0,0,neither
2710,2017,1,0,0,neither
2711,2016,1,1,0,self_only
2711,2018,1,0,0,neither
2712,2016,1,0,0,neither
2712,2017,1,1,0,self_only
2713,2016,1,0,1,external_only
2715,2016,1,1,0,self_only
2717,2016,1,0,0,neither
2717,2017,1,0,0,neither
2718,2016,1,0,1,external_only
2719,2016,1,0,0,neither
2720,2016,1,1,0,self_only
2720,2017,1,0,0,neither
2721,2016,1,0,1,external_only
2721,2018,1,0,0,neither
2722,2016,1,1,0,self_only
2723,2016,1,0,0,neither
2724,2016,1,1,0,self_only
2724,2018,1,0,0,neither
2725,2016,1,1,1,both
2726,2016,1,0,0,neither
2727,2017,1,1,0,self_only
2728,2016,1,0,1,external_only
2728,2017,1,0,0,neither
2729,2016,1,0,0,neither
2731,2016,1,0,1,external_only
2731,2017,1,0,0,neither
2731,2018,1,0,0,neither
2732,2016,1,1,0,self_only
2733,2017,1,0,0,neither
2734,2016,1,1,0,self_only
2735,2016,1,0,0,neither
2736,2016,1,1,1,both
2736,2017,1,1,0,self_only
2737,2016,1,0,0,neither
2737,2017,1,0,0,neither
2737,2018,1,0,0,neither
2738,2016,1,1,0,self_only
2739,2016,1,1,1,both
2739,2017,1,0,0,neither
2739,2018,1,0,0,neither
2740,2016,1,0,0,neither
2741,2016,1,0,1,external_only
2742,2016,1,1,1,both
2742,2017,1,0,0,neither
2743,2016,1,0,0,neither
2744,2016,1,0,0,neither
2744,2017,1,0,0,neither
2745,2016,1,0,0,neither
2746,2016,1,1,0,self_only
2747,2016,1,0,0,neither
2748,2018,1,0,0,neither
2749,2016,1,1,0,self_only
2750,2016,1,0,0,neither
2751,2016,1,1,1,both
2751,2017,1,0,0,neither
2752,2016,1,0,1,external_only
2753,2016,1,0,0,neither
2753,2017,1,1,0,self_only
2753,2018,1,0,0,neither
2754,2016,1,0,0,neither
2755,2016,1,0,1,external_only
2755,2017,1,0,0,neither
2755,2018,1,0,0,neither
2756,2016,1,0,0,neither
2757,2017,1,0,0,neither
2758,2016,1,0,1,external_only
2758,2017,1,0,0,neither
2760,2016,1,1,0,self_only
2760,2017,1,0,0,neither
2760,2018,1,0,0,neither
2761,2016,1,1,1,both
2762,2016,1,0,0,neither
2762,2017,1,0,0,neither
2765,2016,1,0,0,neither
2765,2017,1,0,0,neither
2766,2016,1,0,1,external_only
2766,2017,1,0,0,neither
2767,2016,1,1,0,self_only
2768,2017,1,0,0,neither
2769,2016,1,1,0,self_only
2770,2016,1,0,1,external_only
2770,2017,1,0,0,neither
2770,2018,1,0,0,neither
2771,2016,1,0,0,neither
2772,2016,1,0,0,neither
2772,2017,1,0,0,neither
2773,2016,1,0,0,neither
2773,2017,1,0,0,neither
2773,2018,1,0,0,neither
2774,2016,1,1,0,self_only
2775,2016,1,0,0,neither
2775,2017,1,0,0,neither
2776,2016,1,1,0,self_only
2779,2016,1,0,0,neither
2780,2018,1,0,0,neither
2781,2016,1,1,0,self_only
2781,2018,1,0,0,neither
2782,2016,1,0,0,neither
2783,2016,1,0,0,neither
2784,2016,1,0,0,neither
2785,2016,1,0,1,external_only
2786,2016,1,0,0,neither
2787,2016,1,0,0,neither
2788,2016,1,0,0,neither
2788,2017,1,0,0,neither
2789,2016,1,0,1,external_only
2790,2016,1,1,0,self_only
2790,2017,1,0,0,neither
2791,2016,1,1,0,self_only
2791,2017,1,0,0,neither
2792,2016,1,0,0,neither
2792,2017,1,0,0,neither
2793,2016,1,1,0,self_only
2794,2016,1,0,0,neither
2798,2016,1,0,0,neither
2799,2016,1,0,0,neither
2799,2017,1,0,0,neither
2800,2016,1,0,1,external_only
2801,2016,1,0,1,external_only
2802,2017,1,0,0,neither
2803,2016,1,0,0,neither
2804,2016,1,1,1,both
2804,2018,1,0,0,neither
2805,2016,1,1,0,self_only
2807,2016,1,0,0,neither
2809,2016,1,1,0,self_only
2809,2018,1,0,0,neither
2810,2016,1,0,0,neither
2810,2017,1,0,0,neither
2811,2016,1,0,0,neither
2812,2016,1,0,0,neither
2812,2018,1,0,0,neither
2813,2016,1,0,0,neither
2813,2017,1,0,0,neither
2814,2016,1,0,0,neither
2815,2016,1,1,1,both
2815,2018,1,0,0,neither
2816,2016,1,1,0,self_only
2817,2016,1,0,1,external_only
2818,2016,1,0,1,external_only
2818,2017,1,0,0,neither
2819,2016,1,0,0,neither
2820,2016,1,0,0,neither
2820,2017,1,1,0,self_only
2821,2016,1,0,0,neither
2821,2018,1,0,0,neither
2822,2016,1,0,1,external_only
2823,2016,1,0,1,external_only
2824,2017,1,0,0,neither
2825,2016,1,0,0,neither
2825,2018,1,0,0,neither
2826,2016,1,0,0,neither
2827,2016,1,1,0,self_only
2827,2017,1,0,0,neither
2828,2016,1,0,0,neither
2829,2016,1,0,0,neither
2829,2018,1,0,1,external_only
2830,2016,1,1,0,self_only
2831,2018,1,0,0,neither
2832,2016,1,1,1,both
2832,2018,1,0,0,neither
2833,2016,1,1,0,self_only
2835,2016,1,1,0,self_only
2836,2017,1,0,0,neither
2837,2016,1,1,0,self_only
2838,2016,1,0,0,neither
2839,2017,1,0,0,neither
2840,2016,1,0,0,neither
2841,2017,1,0,0,neither
2844,2016,1,0,0,neither
2844,2018,1,0,0,neither
2845,2016,1,1,1,both
2846,2016,1,0,0,neither
2847,2016,1,0,1,external_only
2847,2018,1,0,0,neither
2848,2016,1,0,1,external_only
2849,2016,1,1,0,self_only
2849,2017,1,0,0,neither
2850,2016,1,0,1,external_only
2850,2017,1,0,1,external_only
2851,2016,1,1,0,self_only
2851,2018,1,0,0,neither
2852,2016,1,1,1,both
2853,2016,1,1,0,self_only
2854,2016,1,1,1,both
2855,2016,1,1,1,both
2855,2017,1,0,0,neither
2857,2016,1,1,0,self_only
2858,2016,1,0,1,external_only
2858,2018,1,0,0,neither
2860,2016,1,1,0,self_only
2861,2016,1,1,1,both
2861,2017,1,0,0,neither
2862,2016,1,1,0,self_only
2863,2016,1,1,0,self_only
2863,2017,1,0,0,neither
2865,2016,1,1,1,both
2865,2017,1,0,0,neither
2867,2016,1,0,0,neither
2868,2017,1,0,1,external_only
2869,2016,1,1,0,self_only
2869,2018,1,0,0,neither
2871,2016,1,1,1,both
2871,2017,1,0,0,neither
2872,2016,1,0,0,neither
2873,2016,1,1,0,self_only
2874,2016,1,1,1,both
2874,2018,1,0,1,external_only
2875,2016,1,1,0,self_only
2875,2017,1,0,0,neither
2876,2016,1,1,0,self_only
2877,2016,1,0,0,neither
2878,2016,1,0,0,neither
2880,2016,1,0,0,neither
2880,2018,1,0,0,neither
2881,2016,1,1,0,self_only
2882,2016,1,0,0,neither
2882,2017,1,0,0,neither
2882,2018,1,0,0,neither
2885,2016,1,1,1,both
2885,2017,1,0,0,neither
2886,2016,1,1,1,both
2886,2018,1,0,1,external_only
2888,2018,1,0,1,external_only
2889,2016,1,0,0,neither
2889,2017,1,0,0,neither
2891,2016,1,0,0,neither
2891,2017,1,0,1,external_only
2892,2017,1,0,0,neither
2893,2016,1,1,0,self_only
2893,2017,1,0,0,neither
2894,2016,1,0,1,external_only
2894,2017,1,0,0,neither
2894,2018,1,0,0,neither
2895,2016,1,0,0,neither
2895,2017,1,0,0,neither
2895,2018,1,0,0,neither
2897,2016,1,1,1,both
2898,2016,1,0,1,external_only
2899,2017,1,0,0,neither
2900,2016,1,1,1,both
2901,2016,1,1,0,self_only
2902,2016,1,1,0,self_only
2902,2017,1,0,0,neither
2903,2016,1,0,0,neither
2904,2016,1,1,0,self_only
2905,2016,1,0,0,neither
2906,2016,1,0,0,neither
2907,2016,1,0,0,neither
2908,2016,1,1,0,self_only
2909,2017,1,0,0,neither
2909,2018,1,0,0,neither
2911,2016,1,0,1,external_only
2911,2017,1,0,1,external_only
2912,2016,1,0,0,neither
2912,2017,1,0,0,neither
2914,2016,1,0,1,external_only
2915,2016,1,0,0,neither
2916,2016,1,0,1,external_only
2917,2016,1,1,1,both
2917,2017,1,0,0,neither
2918,2016,1,1,0,self_only
2919,2016,1,0,0,neither
2919,2017,1,1,0,self_only
2920,2016,1,0,1,external_only
2920,2018,1,0,0,neither
2921,2016,1,0,0,neither
2922,2016,1,0,0,neither
2923,2016,1,0,0,neither
2925,2017,1,0,1,external_only
2926,2018,1,0,0,neither
2927,2016,1,0,1,external_only
2927,2017,1,0,0,neither
2927,2018,1,0,1,external_only
2928,2016,1,0,1,external_only
2928,2017,1,0,0,neither
2928,2018,1,0,0,neither
2929,2016,1,1,1,both
2929,2017,1,0,0,neither
2929,2018,1,0,0,neither
2930,2016,1,0,0,neither
2931,2016,1,0,1,external_only
2931,2018,1,0,0,neither
2932,2016,1,1,0,self_only
2933,2017,1,0,0,neither
2933,2018,1,0,0,neither
2934,2016,1,1,0,self_only
2935,2017,1,1,1,both
2938,2016,1,0,0,neither
2939,2016,1,0,0,neither
2941,2016,1,1,0,self_only
2942,2016,1,1,0,self_only
2943,2016,1,0,0,neither
2945,2016,1,0,1,external_only
2946,2016,1,0,0,neither
2947,2016,1,0,1,external_only
2948,2016,1,1,0,self_only
2949,2016,1,0,0,neither
2951,2016,1,1,0,self_only
2951,2017,1,0,0,neither
2952,2016,1,0,1,external_only
2953,2016,1,1,0,self_only
2953,2018,1,0,0,neither
2955,2016,1,0,0,neither
2956,2016,1,1,0,self_only
2957,2016,1,0,0,neither
2957,2017,1,1,0,self_only
2958,2016,1,1,1,both
2959,2018,1,0,0,neither
