hhid,year,any_shock,n_shocks,total_loss_rs,mean_loss_per_shock_rs,health_shock_any,death_shock_any,natural_disaster_shock_any,agricultural_shock_any,economic_shock_any,other_shock_any,any_coping_reported,cope_self_insurance_any,cope_credit_or_asset_any,cope_external_support_any,cope_savings_any,cope_borrow_any,cope_sell_assets_any,cope_family_community_any,cope_public_private_aid_any,cope_migration_remittance_any,main_coping_savings_consumption,main_coping_borrow,main_coping_sell_assets,main_coping_external_support,severe_loss_any,multiple_shocks
3892,2017,1,1,600000,600000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
3893,2016,1,1,15000,15000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3893,2017,1,1,8000,8000,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3894,2016,1,4,32700,8175,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
3895,2016,1,1,1200000,1200000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
3897,2017,1,1,3000,3000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,2016,1,2,34000,17000,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
3898,2017,1,1,35000,35000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3899,2016,1,2,40000,20000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3899,2017,1,1,6200,6200,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3899,2018,1,2,49000,24500,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
3901,2017,1,2,103500,51750,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3902,2016,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3903,2016,1,1,15000,15000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,2017,1,2,8210,4105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3904,2016,1,1,7000,7000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,2016,1,3,39000,13000,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
3906,2016,1,1,22000,22000,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3906,2017,1,2,20000,10000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3907,2016,1,1,5000,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3907,2018,1,1,80000,80000,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3908,2017,1,1,500,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3908,2018,1,1,5000,5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,2016,1,4,18800,4700,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1
3911,2016,1,1,30000,30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3912,2016,1,2,22000,11000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3913,2016,1,1,10000,10000,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3914,2016,1,2,345000,172500,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1
3917,2016,1,3,251500,83833.33333333333,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
3917,2018,1,1,60000,60000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3918,2016,1,2,35000,17500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3918,2017,1,1,18100,18100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3919,2016,1,1,10000,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3920,2016,1,2,550000,275000,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1
3921,2016,1,1,7000,7000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3921,2018,1,1,200000,200000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3922,2016,1,1,8000,8000,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3923,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,2017,1,1,20000,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3926,2016,1,1,60000,60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3928,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,2017,1,1,11000,11000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3932,2018,1,1,6000,6000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3933,2017,1,1,30000,30000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
3934,2017,1,1,26000,26000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3935,2016,1,2,37500,18750,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
3936,2017,1,1,5500,5500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3937,2017,1,1,100000,100000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3938,2018,1,1,150000,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3939,2016,1,1,500000,500000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
3940,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,2017,1,1,50250,50250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3941,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,2016,1,1,8000,8000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3942,2018,1,1,70000,70000,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
3943,2017,1,2,204000,102000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3944,2016,1,2,16000,8000,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
3945,2016,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3946,2016,1,4,130000,32500,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1
3947,2016,1,1,450000,450000,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0
3947,2017,1,2,5000,2500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3948,2016,1,1,15000,15000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,2017,1,1,3000,3000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,2016,1,1,100000,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3949,2017,1,1,20000,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,2016,1,1,15000,15000,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
3951,2016,1,1,400000,400000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
3951,2017,1,2,49150,24575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3952,2016,1,1,12000,12000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3952,2018,1,1,13000,13000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3953,2016,1,3,42000,14000,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
3954,2016,1,1,5000,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3955,2016,1,1,25000,25000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3955,2017,1,1,60000,60000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3956,2016,1,2,18000,9000,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3957,2016,1,1,55000,55000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3958,2016,1,3,74450,24816.666666666668,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
3958,2018,1,1,100000,100000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3959,2016,1,4,28000,7000,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
3961,2016,1,1,90000,90000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
3961,2017,1,1,45000,45000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3961,2018,1,1,4000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3962,2016,1,4,56000,14000,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
3962,2017,1,1,35000,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3963,2016,1,1,30000,30000,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
3964,2016,1,2,50000,25000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3965,2016,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3966,2016,1,3,49000,16333.333333333334,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3966,2018,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3967,2016,1,2,2150,1075,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3967,2018,1,1,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3968,2016,1,1,10000,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3968,2017,1,1,35000,35000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3968,2018,1,1,37000,37000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3969,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,2017,1,1,7100,7100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3970,2016,1,1,200000,200000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
3971,2016,1,2,795520,397760,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1
3971,2017,1,2,12000,6000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3971,2018,1,1,300000,300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3972,2016,1,1,50000,50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3972,2017,1,1,50000,50000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3972,2018,1,1,90000,90000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3973,2016,1,6,50800,8466.666666666666,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
3973,2017,1,1,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3974,2016,1,1,200000,200000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3974,2018,1,1,6000,6000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3975,2016,1,7,12200,1742.857142857143,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
3975,2018,1,1,50000,50000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3976,2016,1,1,30000,30000,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
3976,2017,1,1,5000,5000,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3977,2016,1,2,55000,27500,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
3977,2017,1,2,18300,9150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
3977,2018,1,1,30000,30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3978,2016,1,1,10000,10000,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
3979,2017,1,1,4100,4100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3979,2018,1,1,6100,6100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3980,2016,1,1,9500,9500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3981,2016,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3981,2017,1,1,70000,70000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3981,2018,1,2,36000,18000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3982,2016,1,1,25000,25000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3982,2017,1,1,100000,100000,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
3983,2016,1,2,28000,14000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3983,2017,1,2,6000,3000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3983,2018,1,1,32000,32000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3984,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,2016,1,3,65000,21666.666666666668,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3986,2016,1,4,21000,5250,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3987,2016,1,2,200000,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3988,2016,1,1,80000,80000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3989,2016,1,3,3700000,1233333.3333333333,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1
3990,2016,1,2,2200,1100,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3991,2016,1,1,100000,100000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
3993,2016,1,1,60000,60000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3993,2017,1,2,91500,45750,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1
3994,2016,1,5,181500,36300,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1
3994,2017,1,1,21000,21000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3994,2018,1,1,4200,4200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,2017,1,2,39400,19700,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
3996,2016,1,3,16000,5333.333333333333,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3996,2017,1,1,50000,50000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3997,2016,1,2,1000,500,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3998,2016,1,1,10000,10000,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3998,2018,1,1,25000,25000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
3999,2016,1,2,136000,68000,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
3999,2017,1,1,16000,16000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4001,2016,1,1,20000,20000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,2018,1,1,100000,100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4002,2016,1,1,20000,20000,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4003,2016,1,5,186000,37200,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1
4003,2017,1,1,40000,40000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4004,2016,1,1,500000,500000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
4005,2016,1,1,5500,5500,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4006,2016,1,1,400000,400000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
4006,2017,1,1,8000,8000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4006,2018,1,1,16000,16000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4007,2016,1,1,15000,15000,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4008,2016,1,2,5000,2500,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4009,2016,1,1,10000,10000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4009,2017,1,1,5000,5000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4010,2016,1,1,15000,15000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4011,2016,1,1,22000,22000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,2016,1,1,500000,500000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
4014,2016,1,1,1200000,1200000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
4014,2017,1,1,300000,300000,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4016,2016,1,2,202000,101000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4016,2017,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4017,2016,1,1,250000,250000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
4017,2017,1,1,15000,15000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,2018,1,1,13000,13000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4018,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,2018,1,1,15000,15000,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
4019,2016,1,1,15000,15000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,2016,1,1,25000,25000,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
4020,2018,1,1,40000,40000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4021,2016,1,2,4000,2000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4021,2017,1,1,18000,18000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4021,2018,1,1,4000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4022,2016,1,1,20000,20000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
4023,2017,1,2,158000,79000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4024,2016,1,2,13000,6500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4025,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,2016,1,1,500000,500000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4026,2017,1,3,25615,8538.333333333334,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4027,2016,1,1,60000,60000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
4027,2017,1,1,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4028,2016,1,3,28500,9500,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
4028,2017,1,1,17000,17000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4029,2016,1,1,25000,25000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4030,2016,1,1,250000,250000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4030,2017,1,2,47000,23500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4031,2016,1,1,25000,25000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
4031,2018,1,1,16000,16000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4032,2016,1,1,50000,50000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
4033,2016,1,1,100000,100000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4034,2016,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,2016,1,2,65000,32500,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
4036,2016,1,1,25000,25000,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4036,2018,1,1,580000,580000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4038,2016,1,1,600000,600000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
4039,2016,1,1,20000,20000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4039,2017,1,1,7000,7000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4039,2018,1,1,60000,60000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4040,2016,1,1,60000,60000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
4041,2016,1,1,14000,14000,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0
4041,2017,1,1,140000,140000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
4041,2018,1,1,2000,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4042,2017,1,1,5000,5000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4043,2016,1,1,1700000,1700000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
4044,2017,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,2016,1,1,2200,2200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,2017,1,1,10000,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4047,2016,1,1,5000,5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4047,2017,1,1,45500,45500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4048,2016,1,1,25000,25000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4048,2017,1,1,250000,250000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
4049,2018,1,1,14000,14000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4051,2016,1,1,50000,50000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
4052,2016,1,1,8000,8000,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4053,2016,1,1,15000,15000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4053,2017,1,2,21400,10700,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1
4054,2016,1,1,10000,10000,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
4055,2016,1,1,35000,35000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4055,2017,1,1,4000,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4055,2018,1,1,34000,34000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
