hhid,year,wt_hh,psu,vdc,vmun_code,lgname,district77,district_name,s00q03a,s00q03b,s00q03c,has_nonag_enterprise,n_nonag_enterprises,n_enterprises_valid_sector,n_full_owned,n_partial_owned,enterprise_workers_total,enterprise_workers_mean,enterprise_revenue_12m,enterprise_expenses_12m,enterprise_profit_12m,enterprise_capex_12m,enterprise_asset_sales_12m,enterprise_rev_per_firm,enterprise_profit_per_firm,enterprise_rev_per_worker,enterprise_profit_margin,ind_agri_forestry_fish,ind_mining_quarrying,ind_manufacturing,ind_electricity_gas_water,ind_water_waste,ind_construction,ind_wholesale_retail,ind_accommodation_food,ind_transport_storage,ind_information_comm,ind_financial_insurance,ind_real_estate,ind_professional_technical,ind_public_admin_defence,ind_education,ind_health_social,ind_others,sector_agriculture_share,sector_manufacturing_construction_share,sector_services_share
659,2017,898.64581298828125,4,Rangeli,11211,Rangeli Municipality,Morang,Morang,Municipality,Rangeli,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,2018,898.64581298828125,4,Rangeli,11211,Rangeli Municipality,Morang,Morang,Municipality,Rangeli,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,2016,666.9111328125,6,Satbariya,51007,Lamahi Municipality,Dang,Dang,Rural municipality,Lamhai,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,2017,666.9111328125,6,Satbariya,51007,Lamahi Municipality,Dang,Dang,Rural municipality,Lamhai,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,2018,666.9111328125,6,Satbariya,51007,Lamahi Municipality,Dang,Dang,Rural municipality,Lamhai,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2016,898.64581298828125,6,Bharaul,11302,Barahachhetra Municipality,Sunsari,Sunsari,Municipality,Baraha,4,1,1,1,0,0,1,1,85000,11200,73800,45000,0,85000,73800,85000,0.8682352941176471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
661,2017,898.64581298828125,6,Bharaul,11302,Barahachhetra Municipality,Sunsari,Sunsari,Municipality,Baraha,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2018,898.64581298828125,6,Bharaul,11302,Barahachhetra Municipality,Sunsari,Sunsari,Municipality,Baraha,4,1,1,1,1,0,2,2,450000,266500,183500,0,0,450000,183500,225000,0.4077777777777778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
662,2016,631.615234375,9,Saljhundi,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,Sainamaina,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,2017,631.615234375,9,Saljhundi,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,Sainamaina,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,2018,631.615234375,9,Saljhundi,50803,Sainamaina Municipality,Rupandehi,Rupandehi,Municipality,Sainamaina,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,2016,487.4611206054687,4,Sangkosh,30406,Nilkhantha Municipality,Dhading,Dhading,Rural municipality,Nilkantha,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,2017,487.4611206054687,4,Sangkosh,30406,Nilkhantha Municipality,Dhading,Dhading,Rural municipality,Nilkantha,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,2018,487.4611206054687,4,Sangkosh,30406,Nilkhantha Municipality,Dhading,Dhading,Rural municipality,Nilkantha,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,2016,898.64581298828125,1,Dainiya,11210,Sunwarshi Municipality,Morang,Morang,Municipality,Sunbarshi,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,2017,898.64581298828125,1,Dainiya,11210,Sunwarshi Municipality,Morang,Morang,Municipality,Sunbarshi,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,2018,898.64581298828125,1,Dainiya,11210,Sunwarshi Municipality,Morang,Morang,Municipality,Sunbarshi,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,2016,990.53192138671875,7,ParsaDewadh,20409,Samsi Gaunpalika,Mahottari,Mahottari,Rural municipality,Samsi,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,2017,990.53192138671875,7,ParsaDewadh,20409,Samsi Gaunpalika,Mahottari,Mahottari,Rural municipality,Samsi,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,2018,990.53192138671875,7,ParsaDewadh,20409,Samsi Gaunpalika,Mahottari,Mahottari,Rural municipality,Samsi,2,1,1,1,1,0,1,1,200000,85000,115000,0,4000,200000,115000,200000,0.575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
666,2016,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pashang Lamhu Gaupalika,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,2017,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pashang Lamhu Gaupalika,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,2018,585.5533447265625,1,Juming,10301,Khumbu Pasanglhamu Gaunpalika,Solukhumbu,Solukhumbu,Rural municipality,Khumbu Pashang Lamhu Gaupalika,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,2016,487.4611206054687,4,Bhumesthan,30412,Thakre Gaunpalika,Dhading,Dhading,Rural municipality,Thakre,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,2017,487.4611206054687,4,Bhumesthan,30412,Thakre Gaunpalika,Dhading,Dhading,Rural municipality,Thakre,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,2018,487.4611206054687,4,Bhumesthan,30412,Thakre Gaunpalika,Dhading,Dhading,Rural municipality,Thakre,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2016,666.9111328125,3,Naubasta,51103,Baijanath Gaunpalika,Banke,Banke,Rural municipality,Baijanath,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2017,666.9111328125,3,Naubasta,51103,Baijanath Gaunpalika,Banke,Banke,Rural municipality,Baijanath,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,2018,666.9111328125,3,Naubasta,51103,Baijanath Gaunpalika,Banke,Banke,Rural municipality,Baijanath,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,2016,618.27056884765625,9,Neta,61003,Lekabeshi Municipality,Surkhet,Surkhet,Municipality,Lekbeshi,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,2017,618.27056884765625,9,Neta,61003,Lekabeshi Municipality,Surkhet,Surkhet,Municipality,Lekbeshi,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,2018,618.27056884765625,9,Neta,61003,Lekabeshi Municipality,Surkhet,Surkhet,Municipality,Lekbeshi,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,2016,631.615234375,7,Bhujhawa,50705,Sarawal Gaunpalika,Nawalparasi West,Nawalparasi,Rural municipality,Sarawal,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,2017,631.615234375,7,Bhujhawa,50705,Sarawal Gaunpalika,Nawalparasi West,Nawalparasi,Rural municipality,Sarawal,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,2018,631.615234375,7,Bhujhawa,50705,Sarawal Gaunpalika,Nawalparasi West,Nawalparasi,Rural municipality,Sarawal,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,2016,990.53192138671875,8,Mudali,20810,Kalikamai Gaunpalika,Parsa,Parsa,Rural municipality,Kalikamai,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,2017,990.53192138671875,8,Mudali,20810,Kalikamai Gaunpalika,Parsa,Parsa,Rural municipality,Kalikamai,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,2018,990.53192138671875,8,Mudali,20810,Kalikamai Gaunpalika,Parsa,Parsa,Rural municipality,Kalikamai,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2016,631.615234375,7,Shankar Nagar,50808,Tilottama Municipality,Rupandehi,Rupandehi,Municipality,Tilotama,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2017,631.615234375,7,Shankar Nagar,50808,Tilottama Municipality,Rupandehi,Rupandehi,Municipality,Tilotama,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,2018,631.615234375,7,Shankar Nagar,50808,Tilottama Municipality,Rupandehi,Rupandehi,Municipality,Tilotama,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,2016,754.5958251953125,3,Dulegaunda,,,Tanahun,Tanahun,Municipality,Koshi Gandaki,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,2017,754.5958251953125,3,Dulegaunda,,,Tanahun,Tanahun,Municipality,Koshi Gandaki,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,2018,754.5958251953125,3,Dulegaunda,,,Tanahun,Tanahun,Municipality,Koshi Gandaki,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,2016,544.4632568359375,4,Dewantar,10609,Aamchowk Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Aamchok,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,2017,544.4632568359375,4,Dewantar,10609,Aamchowk Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Aamchok,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,2018,544.4632568359375,4,Dewantar,10609,Aamchowk Gaunpalika,Bhojpur,Bhojpur,Rural municipality,Aamchok,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,2016,990.53192138671875,2,Bharatpur,20301,Ganeshman Charnath Municipality,Dhanusha,Dhanusha,Municipality,Gneshman charnath,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,2017,990.53192138671875,2,Bharatpur,20301,Ganeshman Charnath Municipality,Dhanusha,Dhanusha,Municipality,Gneshman charnath,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,2018,990.53192138671875,2,Bharatpur,20301,Ganeshman Charnath Municipality,Dhanusha,Dhanusha,Municipality,Gneshman charnath,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2016,631.615234375,4,Sunwal,50702,Sunwal Nagarpalika,Nawalparasi West,Nawalparasi,Municipality,Sunwal Aadrsh,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2017,631.615234375,4,Sunwal,50702,Sunwal Nagarpalika,Nawalparasi West,Nawalparasi,Municipality,Sunwal Aadrsh,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,2018,631.615234375,4,Sunwal,50702,Sunwal Nagarpalika,Nawalparasi West,Nawalparasi,Municipality,Sunwal Aadrsh,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,2016,990.53192138671875,7,Dahiyar,20714,Mahagadhimai Municipality,Bara,Bara,Municipality,Ghadhimai,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,2017,990.53192138671875,7,Dahiyar,20714,Mahagadhimai Municipality,Bara,Bara,Municipality,Ghadhimai,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,2018,990.53192138671875,7,Dahiyar,20714,Mahagadhimai Municipality,Bara,Bara,Municipality,Ghadhimai,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,2016,487.4611206054687,8,Salme,30505,Kispang Gaunpalika,Nuwakot,Nuwakot,Rural municipality,kispang,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,2017,487.4611206054687,8,Salme,30505,Kispang Gaunpalika,Nuwakot,Nuwakot,Rural municipality,kispang,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,2018,487.4611206054687,8,Salme,30505,Kispang Gaunpalika,Nuwakot,Nuwakot,Rural municipality,kispang,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,2016,487.4611206054687,3,Chaughada,30510,Panchakanya Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Panchakanya,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,2017,487.4611206054687,3,Chaughada,30510,Panchakanya Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Panchakanya,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,2018,487.4611206054687,3,Chaughada,30510,Panchakanya Gaunpalika,Nuwakot,Nuwakot,Rural municipality,Panchakanya,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,2016,990.53192138671875,8,Mudali,20810,Kalikamai Gaunpalika,Parsa,Parsa,Rural municipality,Kalika Mai Rural Municipality,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,2017,990.53192138671875,8,Mudali,20810,Kalikamai Gaunpalika,Parsa,Parsa,Rural municipality,Kalika Mai Rural Municipality,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,2018,990.53192138671875,8,Mudali,20810,Kalikamai Gaunpalika,Parsa,Parsa,Rural municipality,Kalika Mai Rural Municipality,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,2016,634.085205078125,2,Sugarkhal,70801,Mohanyal Gaunpalika,Kailali,Kailali,Rural municipality,Mohanyal,3,1,1,1,0,0,2,2,300000,115000,185000,95000,0,300000,185000,150000,0.6166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
681,2017,634.085205078125,2,Sugarkhal,70801,Mohanyal Gaunpalika,Kailali,Kailali,Rural municipality,Mohanyal,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,2018,634.085205078125,2,Sugarkhal,70801,Mohanyal Gaunpalika,Kailali,Kailali,Rural municipality,Mohanyal,3,1,1,1,1,0,2,2,620000,430000,190000,100000,0,620000,190000,310000,0.3064516129032258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
682,2016,898.64581298828125,7,Drabesh,11211,Rangeli Municipality,Morang,Morang,Municipality,Rageili,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,2017,898.64581298828125,7,Drabesh,11211,Rangeli Municipality,Morang,Morang,Municipality,Rageili,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,2018,898.64581298828125,7,Drabesh,11211,Rangeli Municipality,Morang,Morang,Municipality,Rageili,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2016,754.5958251953125,8,Kotdarbar,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2017,754.5958251953125,8,Kotdarbar,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2016,618.27056884765625,8,Bijayaswori (Chaurjahari),60806,Chaurjahari Nagarpalika,Rukum West,Rukum,Municipality,Chaurjhari,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2017,618.27056884765625,8,Bijayaswori (Chaurjahari),60806,Chaurjahari Nagarpalika,Rukum West,Rukum,Municipality,Chaurjhari,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2018,618.27056884765625,8,Bijayaswori (Chaurjahari),60806,Chaurjahari Nagarpalika,Rukum West,Rukum,Municipality,Chaurjhari,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2016,898.64581298828125,5,Baijanathpur,11214,Biratnagar Metropolitian City,Morang,Morang,Metropolitan area,Biratnagar,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2017,898.64581298828125,5,Baijanathpur,11214,Biratnagar Metropolitian City,Morang,Morang,Metropolitan area,Biratnagar,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2018,898.64581298828125,5,Baijanathpur,11214,Biratnagar Metropolitian City,Morang,Morang,Metropolitan area,Biratnagar,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2016,618.27056884765625,5,Sahare,61004,Gurbhakot Municipality,Surkhet,Surkhet,Municipality,Gurbakot,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2017,618.27056884765625,5,Sahare,61004,Gurbhakot Municipality,Surkhet,Surkhet,Municipality,Gurbakot,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2018,618.27056884765625,5,Sahare,61004,Gurbhakot Municipality,Surkhet,Surkhet,Municipality,Gurbakot,4,1,1,1,1,0,1,1,400000,120000,280000,2500000,0,400000,280000,400000,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
687,2016,754.5958251953125,1,Rampur,50603,Rambha Gaunpalika,Palpa,Palpa,Municipality,Rampur,6,1,1,1,0,0,1,1,400000,60000,340000,500000,0,400000,340000,400000,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
687,2017,754.5958251953125,1,Rampur,50603,Rambha Gaunpalika,Palpa,Palpa,Municipality,Rampur,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,2018,754.5958251953125,1,Rampur,50603,Rambha Gaunpalika,Palpa,Palpa,Municipality,Rampur,6,1,1,1,1,0,2,2,500000,591500,-91500,40000,0,500000,-91500,250000,-0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
688,2016,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godawari,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,2017,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godawari,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,2018,634.085205078125,3,Beladevipur,70803,Godawari Municipality,Kailali,Kailali,Municipality,Godawari,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,2016,754.5958251953125,7,Tarkukot,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,Rural municipality,Sulekot,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,2017,754.5958251953125,7,Tarkukot,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,Rural municipality,Sulekot,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,2018,754.5958251953125,7,Tarkukot,40103,Barpak Sulikot Gaunpalika,Gorkha,Gorkha,Rural municipality,Sulekot,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,2016,634.085205078125,7,Baliya,70807,Lamki Chuha Municipality,Kailali,Kailali,Municipality,Lamki Chuwa,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,2017,634.085205078125,7,Baliya,70807,Lamki Chuha Municipality,Kailali,Kailali,Municipality,Lamki Chuwa,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,2018,634.085205078125,7,Baliya,70807,Lamki Chuha Municipality,Kailali,Kailali,Municipality,Lamki Chuwa,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,2016,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,2017,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,2018,898.64581298828125,1,Charpane,11112,Birtamod Municipality,Jhapa,Jhapa,Municipality,Bitramod,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2016,754.5958251953125,8,Kotdarbar,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2017,754.5958251953125,8,Kotdarbar,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,2016,990.53192138671875,3,Piparpati Parchrouta,20713,Pacharauta Municipality,Bara,Bara,Municipality,piparpati,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,2017,990.53192138671875,3,Piparpati Parchrouta,20713,Pacharauta Municipality,Bara,Bara,Municipality,piparpati,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,2018,990.53192138671875,3,Piparpati Parchrouta,20713,Pacharauta Municipality,Bara,Bara,Municipality,piparpati,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,2016,631.615234375,2,DayaNagar,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Siyari,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
