hhid,year,wt_hh,psu,vdc,vmun_code,lgname,district77,district_name,s00q03a,s00q03b,s00q03c,agri_hh,owned_plots_n,owned_area_sqm,cultivated_area_sqm,rented_in_area_sqm,rented_in_any,plot_wet_farmed_share,plot_wet_rented_share,plot_wet_shared_share,plot_wet_fallow_share,plot_dry_farmed_share,plot_dry_rented_share,plot_dry_shared_share,plot_dry_fallow_share,double_crop_share,wet_use_seed,wet_use_fertiliser,wet_use_pesticide,wet_use_equipment,wet_use_hired_labour,dry_use_seed,dry_use_fertiliser,dry_use_pesticide,dry_use_equipment,dry_use_hired_labour,input_total_12m_rs,input_intensity_per_sqm,n_crop_types,grows_staple,grows_cashcrop,grows_horticulture,wet_grows_staple,dry_grows_staple,crop_sold_any,crop_sales_12m_rs,crop_sale_share,owns_tractor,owns_pump,owns_modern_equip,n_modern_equip_types,ag_equip_stock_value_rs,livestock_has
1693,2017,487.4611206054687,5,Faparbari,31210,Bagmati Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Bagmati,7,1,3,2167.2423706054688,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,1,1,0,1,1,1,1,0,1,8990,,4,1,0,1,1,0,1,167500,0.5,1,0,1,1,800000,1
1693,2018,487.4611206054687,5,Faparbari,31210,Bagmati Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Bagmati,7,1,3,2167.2423706054688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,7500,,2,1,0,0,1,1,0,0,0,1,0,1,1,800000,1
1694,2016,487.4611206054687,3,Bahuntilpung,31103,Tinpatan Gaunpalika,Sindhuli,Sindhuli,Rural municipality,Tinpatan,8,1,2,10874.25341796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,0,0,0,0,0,0,0,1200,1
1694,2017,487.4611206054687,3,Bahuntilpung,31103,Tinpatan Gaunpalika,Sindhuli,Sindhuli,Rural municipality,Tinpatan,8,1,2,10874.25341796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10500,,6,1,1,1,1,1,1,100000,0.13333333333333333,0,0,0,0,1400,1
1694,2018,487.4611206054687,3,Bahuntilpung,31103,Tinpatan Gaunpalika,Sindhuli,Sindhuli,Rural municipality,Tinpatan,8,1,2,10874.25341796875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,24200,,5,1,0,1,1,1,1,62250,0.2914285714285714,0,0,0,0,1800,1
1695,2016,990.53192138671875,8,JanakiNagar,20504,Barahathawa Municipality,Sarlahi,Sarlahi,Municipality,Barhathwa,16,1,1,4063.5791015625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,25000,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1695,2017,990.53192138671875,8,JanakiNagar,20504,Barahathawa Municipality,Sarlahi,Sarlahi,Municipality,Barhathwa,16,1,1,4063.5791015625,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
1695,2018,990.53192138671875,8,JanakiNagar,20504,Barahathawa Municipality,Sarlahi,Sarlahi,Municipality,Barhathwa,16,1,1,4063.5791015625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,17300,,2,1,0,0,1,1,1,16000,0.37,0,0,0,0,0,1
1696,2016,544.4632568359375,6,Gajurmukhi,11006,Mangsebung Gaunpalika,Ilam,Ilam,Rural municipality,mansybung,1,1,3,10142.944580078125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000,,4,1,0,1,1,1,1,88000,0.45,0,0,0,0,0,1
1696,2017,544.4632568359375,6,Gajurmukhi,11006,Mangsebung Gaunpalika,Ilam,Ilam,Rural municipality,mansybung,1,1,3,10142.944580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8000,,4,1,1,1,1,0,0,0,0,0,0,0,0,2000,1
1696,2018,544.4632568359375,6,Gajurmukhi,11006,Mangsebung Gaunpalika,Ilam,Ilam,Rural municipality,mansybung,1,1,3,10142.944580078125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9800,,4,1,0,1,1,0,1,220000,0.23706896551724138,0,0,0,0,3700,1
1697,2016,754.5958251953125,1,Musikot,50404,Musikot Municipality,Gulmi,Gulmi,Municipality,Musikot,2,1,2,4578.6331787109375,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,2600,,7,1,0,1,1,0,0,0,0,0,0,0,0,14300,1
1697,2017,754.5958251953125,1,Musikot,50404,Musikot Municipality,Gulmi,Gulmi,Municipality,Musikot,2,1,2,4578.6331787109375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11200,,6,1,0,1,1,1,0,0,0,0,0,0,0,0,1
1697,2018,754.5958251953125,1,Musikot,50404,Musikot Municipality,Gulmi,Gulmi,Municipality,Musikot,2,1,2,4578.6331787109375,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,1,0,0,0,1,2850,,7,1,0,1,1,1,0,0,0,0,0,0,0,1650,1
1698,2016,487.4611206054687,1,Tinkanya,31104,Golanjor Gaunpalika,Sindhuli,Sindhuli,Rural municipality,Golanjor Gaupalika,4,1,1,3561.158935546875,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,6000,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
1698,2017,487.4611206054687,1,Tinkanya,31104,Golanjor Gaunpalika,Sindhuli,Sindhuli,Rural municipality,Golanjor Gaupalika,4,1,1,3561.158935546875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,14500,,6,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1698,2018,487.4611206054687,1,Tinkanya,31104,Golanjor Gaunpalika,Sindhuli,Sindhuli,Rural municipality,Golanjor Gaupalika,4,1,1,3561.158935546875,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
1699,2016,547.52593994140625,8,Ganjari,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,6,1,2,3052.4219970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,0,0,1,1,0,0,0,0,0,0,0,2600,1
1699,2017,547.52593994140625,8,Ganjari,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,6,1,2,3052.4219970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,1,1,0,0,0,0,0,0,0,1000,1
1699,2018,547.52593994140625,8,Ganjari,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,Purbichuki,6,1,2,3052.4219970703125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1000,,9,1,0,1,1,1,0,0,0,0,0,0,0,7100,1
1700,2016,618.27056884765625,8,Kol,,,,,,,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
1701,2016,487.4611206054687,2,Raksirang,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksirang,4,1,1,7885.423828125,1526.2110595703125,1526.2110595703125,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2500,1.6380434307060039,2,1,0,0,1,0,1,1500,0.5,0,0,0,0,0,1
1701,2017,487.4611206054687,2,Raksirang,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksirang,4,1,1,7885.423828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,1,1,0,0,0,0,0,0,0,400,1
1701,2018,487.4611206054687,2,Raksirang,31204,Raksirang Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Raksirang,4,1,1,7885.423828125,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6000,,2,1,0,0,1,0,0,0,0,0,0,0,0,1000,1
1702,2016,898.64581298828125,8,Pakali,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,ithahari,16,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
1702,2017,898.64581298828125,8,Pakali,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,ithahari,16,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
1702,2018,898.64581298828125,8,Pakali,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,ithahari,16,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
1703,2016,898.64581298828125,2,Mohanpur,20105,Shambhunath Municipality,Saptari,Saptari,Municipality,Sambhunath,5,1,3,3589.4951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,5000,,2,1,0,0,1,1,0,0,0,0,0,0,0,2000,1
1703,2017,898.64581298828125,2,Mohanpur,20105,Shambhunath Municipality,Saptari,Saptari,Municipality,Sambhunath,5,1,3,3589.4951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,10900,,4,1,0,1,1,1,1,6000,0.15,0,1,1,3,150500,1
1703,2018,898.64581298828125,2,Mohanpur,20105,Shambhunath Municipality,Saptari,Saptari,Municipality,Sambhunath,5,1,3,3589.4951171875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,9000,,2,1,0,0,1,0,1,1800,0.2,0,0,0,0,600,1
1704,2016,898.64581298828125,8,Pakali,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,Itahari,16,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,11050,,2,1,1,0,1,0,1,2400,0.42857142857142855,0,0,0,0,1000,1
1704,2017,898.64581298828125,8,Pakali,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,Itahari,16,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5100,,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1704,2018,898.64581298828125,8,Pakali,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,Sub-metropolitan area,Itahari,16,1,1,2709.052734375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,11350,,3,1,0,0,1,0,1,2400,0.25,0,1,1,1,6700,1
1705,2016,990.53192138671875,5,Yagyabhumi,20302,Dhanushadham Municipality,Dhanusha,Dhanusha,Municipality,Dhanusha Dham,7,1,1,8465.7900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,21500,,5,1,0,1,1,1,1,20000,0.1,0,0,0,0,300,1
1705,2017,990.53192138671875,5,Yagyabhumi,20302,Dhanushadham Municipality,Dhanusha,Dhanusha,Municipality,Dhanusha Dham,7,1,1,8465.7900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,44300,,3,1,0,1,1,1,1,63500,0.39814814814814814,0,1,1,1,22000,1
1705,2018,990.53192138671875,5,Yagyabhumi,20302,Dhanushadham Municipality,Dhanusha,Dhanusha,Municipality,Dhanusha Dham,7,1,1,8465.7900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,30500,,2,1,0,0,1,1,1,59500,0.5857142857142856,0,0,0,0,0,1
1706,2016,634.085205078125,9,Hasuliya,70812,Kailari Gaunpalika,Kailali,Kailali,Rural municipality,kailari,1,1,1,4402.2109375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,10000,,3,1,1,0,1,1,1,3600,0.08333333333333333,0,0,0,0,2500,1
1706,2017,634.085205078125,9,Hasuliya,70812,Kailari Gaunpalika,Kailali,Kailali,Rural municipality,kailari,1,1,1,4402.2109375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,6700,,6,1,1,1,1,1,1,15100,0.1962962962962963,0,0,0,0,36500,1
1706,2018,634.085205078125,9,Hasuliya,70812,Kailari Gaunpalika,Kailali,Kailali,Rural municipality,kailari,1,1,1,4402.2109375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,4100,,5,1,1,1,1,1,0,0,0,0,0,0,0,5000,1
1707,2016,990.53192138671875,1,Patanuka,20312,Janak Nandini Gaunpalika,Dhanusha,Dhanusha,Rural municipality,Jank Nandani,5,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,1
1707,2017,990.53192138671875,1,Patanuka,20312,Janak Nandini Gaunpalika,Dhanusha,Dhanusha,Rural municipality,Jank Nandani,5,1,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,1
1707,2018,990.53192138671875,1,Patanuka,20312,Janak Nandini Gaunpalika,Dhanusha,Dhanusha,Rural municipality,Jank Nandani,5,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
1708,2016,618.27056884765625,5,Aathbisdandagaun,,,Rukum West,Rukum,Rural municipality,Gairi,11,1,3,3052.4220581054688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5500,,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1708,2017,618.27056884765625,5,Aathbisdandagaun,,,Rukum West,Rukum,Rural municipality,Gairi,11,1,3,3052.4220581054688,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,0,1,1,0,0,0,0,0,0,0,500,0
1708,2018,618.27056884765625,5,Aathbisdandagaun,,,Rukum West,Rukum,Rural municipality,Gairi,11,1,3,3052.4220581054688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5000,,7,1,0,1,1,1,0,0,0,0,0,0,0,400,0
1709,2016,544.4632568359375,8,Chaudandi,11402,Chaudandigadhi Municipality,Udayapur,Udayapur,Municipality,Chaudandigadi,1,1,3,3585.006057739258,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,3500,,3,1,0,1,1,0,0,0,0,0,0,0,0,2000,1
1709,2017,544.4632568359375,8,Chaudandi,11402,Chaudandigadhi Municipality,Udayapur,Udayapur,Municipality,Chaudandigadi,1,1,3,3585.006057739258,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3800,,3,1,0,0,1,0,0,0,0,0,0,0,0,500,1
1709,2018,544.4632568359375,8,Chaudandi,11402,Chaudandigadhi Municipality,Udayapur,Udayapur,Municipality,Chaudandigadi,1,1,3,3585.006057739258,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,1,0,0,1,1,0,0,0,0,3780,,4,1,0,1,1,0,1,1500,0.1875,0,0,0,0,800,1
1710,2016,487.4611206054687,3,Manahari,31205,Manahari Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Manahari,7,1,1,1523.8424072265625,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
1710,2017,487.4611206054687,3,Manahari,31205,Manahari Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Manahari,7,1,1,1523.8424072265625,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,3600,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
1710,2018,487.4611206054687,3,Manahari,31205,Manahari Gaunpalika,Makwanpur,Makwanpur,Rural municipality,Manahari,7,1,1,1523.8424072265625,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
1711,2016,990.53192138671875,4,Sisawakataiya,20410,Manara Shisawa Municipality,Mahottari,Mahottari,Municipality,Manara,8,1,2,8465.7900390625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,68300,,2,1,0,0,1,1,1,11000,0.09615384615384616,0,0,0,0,0,0
1711,2017,990.53192138671875,4,Sisawakataiya,20410,Manara Shisawa Municipality,Mahottari,Mahottari,Municipality,Manara,8,1,2,8465.7900390625,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,600,1
1711,2018,990.53192138671875,4,Sisawakataiya,20410,Manara Shisawa Municipality,Mahottari,Mahottari,Municipality,Manara,8,1,2,8465.7900390625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,39500,,2,1,0,0,1,1,1,69500,0.6447368421052632,0,0,0,0,3600,1
1712,2016,547.52593994140625,2,Khirsain,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,purbi Chuki,1,1,2,1335.4349975585938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,0,1,1,1,0,0,0,0,0,0,0,200,1
1712,2017,547.52593994140625,2,Khirsain,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,purbi Chuki,1,1,2,1335.4349975585938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,1,0,0,0,0,0,0,0,500,1
1712,2018,547.52593994140625,2,Khirsain,70601,Purbichouki Gaunpalika,Doti,Doti,Rural municipality,purbi Chuki,1,1,2,1335.4349975585938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,600,,9,1,0,1,1,1,0,0,0,0,0,0,0,7680,1
1713,2016,631.615234375,2,DayaNagar,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Siyari,5,1,2,8127.158447265625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,9150,,3,1,0,1,1,1,0,0,0,0,0,0,0,0,1
1713,2017,631.615234375,2,DayaNagar,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Siyari,5,1,2,8127.158447265625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,23900,,2,1,0,0,1,1,1,15000,0.3125,0,0,0,0,0,1
1713,2018,631.615234375,2,DayaNagar,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,Rural municipality,Siyari,5,1,2,8127.158447265625,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,20300,,3,1,0,0,1,1,1,27350,0.26666666666666666,0,1,1,1,8000,1
1714,2016,631.615234375,4,Sunwal,50702,Sunwal Nagarpalika,Nawalparasi West,Nawalparasi,Municipality,Sunawal,4,1,1,677.26318359375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,250,,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1714,2017,631.615234375,4,Sunwal,50702,Sunwal Nagarpalika,Nawalparasi West,Nawalparasi,Municipality,Sunawal,4,1,1,677.26318359375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,9150,,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1
1714,2018,631.615234375,4,Sunwal,50702,Sunwal Nagarpalika,Nawalparasi West,Nawalparasi,Municipality,Sunawal,4,1,1,677.26318359375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,3113,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1715,2016,754.5958251953125,8,Darbhung,40111,Gandaki Gaunpalika,Gorkha,Gorkha,Rural municipality,Gandaki,5,1,3,2670.8700561523438,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,1,0,0,0,0,0,0,0,0,500,1
1715,2017,754.5958251953125,8,Darbhung,40111,Gandaki Gaunpalika,Gorkha,Gorkha,Rural municipality,Gandaki,5,1,3,2670.8700561523438,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2100,,1,1,0,0,1,0,0,0,0,0,0,0,0,1200,1
1715,2018,754.5958251953125,8,Darbhung,40111,Gandaki Gaunpalika,Gorkha,Gorkha,Rural municipality,Gandaki,5,1,3,2670.8700561523438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,7100,,3,1,0,0,1,1,0,0,0,0,0,0,0,1200,1
1716,2016,618.27056884765625,2,Dandagaun,60707,Nalgad Municipality,Jajarkot,Jajarkot,Municipality,Nalgad,1,1,4,15262.110473632813,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,,8,1,1,1,1,1,1,4000,0.0625,0,0,0,0,1000,1
1716,2017,618.27056884765625,2,Dandagaun,60707,Nalgad Municipality,Jajarkot,Jajarkot,Municipality,Nalgad,1,1,4,15262.110473632813,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,0,200,,7,1,1,1,1,1,0,0,0,0,0,0,0,4000,1
1716,2018,618.27056884765625,2,Dandagaun,60707,Nalgad Municipality,Jajarkot,Jajarkot,Municipality,Nalgad,1,1,4,15262.110473632813,0,0,0,0,0,0,0.25,0,0,0,0.75,0,0,1,0,0,0,0,1,0,0,0,1200,,5,1,0,1,1,1,0,0,0,0,0,0,0,4000,1
1717,2016,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,Mahottari,5,1,2,5079.473876953125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,26700,,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1717,2017,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,Mahottari,5,1,2,5079.473876953125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6000,,4,1,0,1,1,1,1,16000,0.08333333333333333,0,0,0,0,1000,1
1717,2018,990.53192138671875,7,Gonarpura,20412,Mahottari Gaunpalika,Mahottari,Mahottari,Rural municipality,Mahottari,5,1,2,5079.473876953125,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,2100,0
1718,2016,585.5533447265625,7,Sanwa,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Mikwa khola,4,1,3,6613.580871582031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6000,,3,1,1,1,0,1,1,720000,0.3333333333333333,0,0,0,0,0,1
1718,2017,585.5533447265625,7,Sanwa,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Mikwa khola,4,1,3,6613.580871582031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10500,,4,1,1,1,1,0,0,0,0,0,0,1,1,4000,1
1718,2018,585.5533447265625,7,Sanwa,10102,Mikwakhola Gaunpalika,Taplejung,Taplejung,Rural municipality,Mikwa khola,4,1,3,6613.580871582031,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,7200,,4,1,1,1,1,1,1,99000,0.36014492753623184,0,0,0,0,1500,1
1719,2016,990.53192138671875,3,Jitpur Bhawanipur,20703,Jitpur Simara Sub-Metropolitian City,Bara,Bara,Sub-metropolitan area,Jitpur Simara,7,1,1,169.3159942626953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
1719,2017,990.53192138671875,3,Jitpur Bhawanipur,20703,Jitpur Simara Sub-Metropolitian City,Bara,Bara,Sub-metropolitan area,Jitpur Simara,7,1,1,169.3159942626953,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,0,0,0,0,0,0
1719,2018,990.53192138671875,3,Jitpur Bhawanipur,20703,Jitpur Simara Sub-Metropolitian City,Bara,Bara,Sub-metropolitan area,Jitpur Simara,7,1,1,169.3159942626953,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,1200,0
1720,2016,898.64581298828125,5,Chhinnamasta,20118,Chhinnamasta Gaunpalika,Saptari,Saptari,Rural municipality,chhinmashta,3,1,2,27090.52734375,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,1,1,0,0,1,1,1,85500,,2,1,0,0,1,1,1,3200,0.006666666666666667,0,0,0,0,4000,1
1720,2017,898.64581298828125,5,Chhinnamasta,20118,Chhinnamasta Gaunpalika,Saptari,Saptari,Rural municipality,chhinmashta,3,1,2,27090.52734375,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,1,1,1,1,1,0,1,1,72400,,2,1,0,0,1,1,1,178000,0.7166666666666667,0,1,1,2,40000,1
1720,2018,898.64581298828125,5,Chhinnamasta,20118,Chhinnamasta Gaunpalika,Saptari,Saptari,Rural municipality,chhinmashta,3,1,2,27090.52734375,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,95500,,5,1,0,0,1,1,1,259250,0.8488888888888889,0,0,0,0,0,0
1721,2016,544.4632568359375,2,NayaBazar,11008,Mai Jogmai Gaunpalika,Ilam,Ilam,Rural municipality,Maijogmai,1,1,2,13481.53076171875,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,4000,,7,1,1,1,1,1,1,44850,0.5176870748299319,0,0,0,0,0,1
1721,2017,544.4632568359375,2,NayaBazar,11008,Mai Jogmai Gaunpalika,Ilam,Ilam,Rural municipality,Maijogmai,1,1,2,13481.53076171875,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3500,,7,1,1,1,1,0,1,62900,0.6666666666666666,0,0,0,0,0,1
1721,2018,544.4632568359375,2,NayaBazar,11008,Mai Jogmai Gaunpalika,Ilam,Ilam,Rural municipality,Maijogmai,1,1,2,13481.53076171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1700,,4,1,1,1,1,0,1,89750,0.4852941176470588,0,0,0,0,2800,1
1722,2016,990.53192138671875,7,Nijgadh,20701,Nijagadh Municipality,Bara,Bara,Municipality,nijgadh,8,1,0,0,1693.157958984375,1693.157958984375,1,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,7000,4.134286445547517,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
