"district_rename","country","year","Gender","total_migrants"
"SINDHUPALCHOK","Netherlands",2018,"Female",2
"SINDHUPALCHOK","Netherlands",2021,"Male",3
"SINDHUPALCHOK","Netherlands",2022,"Male",2
"SINDHUPALCHOK","Netherlands",2023,"Male",1
"SINDHUPALCHOK","New Zealand",2013,"Female",1
"SINDHUPALCHOK","New Zealand",2014,"Male",1
"SINDHUPALCHOK","New Zealand",2015,"Female",1
"SINDHUPALCHOK","New Zealand",2015,"Male",1
"SINDHUPALCHOK","New Zealand",2016,"Male",3
"SINDHUPALCHOK","New Zealand",2017,"Male",2
"SINDHUPALCHOK","New Zealand",2018,"Male",5
"SINDHUPALCHOK","New Zealand",2019,"Female",2
"SINDHUPALCHOK","New Zealand",2019,"Male",2
"SINDHUPALCHOK","New Zealand",2020,"Female",1
"SINDHUPALCHOK","New Zealand",2022,"Male",3
"SINDHUPALCHOK","New Zealand",2023,"Male",13
"SINDHUPALCHOK","New Zealand",2024,"Female",2
"SINDHUPALCHOK","New Zealand",2024,"Male",3
"SINDHUPALCHOK","Nigeria",2013,"Female",1
"SINDHUPALCHOK","Nigeria",2017,"Female",1
"SINDHUPALCHOK","Nigeria",2019,"Female",1
"SINDHUPALCHOK","Nigeria",2019,"Male",1
"SINDHUPALCHOK","Nigeria",2021,"Male",1
"SINDHUPALCHOK","Nigeria",2022,"Female",1
"SINDHUPALCHOK","Nigeria",2022,"Male",1
"SINDHUPALCHOK","Nigeria",2023,"Female",1
"SINDHUPALCHOK","Nigeria",2023,"Male",1
"SINDHUPALCHOK","North Macedonia",2022,"Female",1
"SINDHUPALCHOK","North Macedonia",2023,"Female",1
"SINDHUPALCHOK","North Macedonia",2023,"Male",2
"SINDHUPALCHOK","North Macedonia",2024,"Female",4
"SINDHUPALCHOK","North Macedonia",2024,"Male",5
"SINDHUPALCHOK","Norway",2012,"Female",1
"SINDHUPALCHOK","Norway",2013,"Male",1
"SINDHUPALCHOK","Norway",2014,"Female",1
"SINDHUPALCHOK","Norway",2016,"Female",1
"SINDHUPALCHOK","Norway",2016,"Male",1
"SINDHUPALCHOK","Norway",2017,"Male",1
"SINDHUPALCHOK","Norway",2018,"Male",1
"SINDHUPALCHOK","Norway",2019,"Male",2
"SINDHUPALCHOK","Norway",2021,"Male",1
"SINDHUPALCHOK","Norway",2022,"Male",2
"SINDHUPALCHOK","Norway",2023,"Male",2
"SINDHUPALCHOK","Oman",2009,"Male",5
"SINDHUPALCHOK","Oman",2010,"Female",1
"SINDHUPALCHOK","Oman",2010,"Male",17
"SINDHUPALCHOK","Oman",2011,"Female",1
"SINDHUPALCHOK","Oman",2011,"Male",22
"SINDHUPALCHOK","Oman",2012,"Female",53
"SINDHUPALCHOK","Oman",2012,"Male",79
"SINDHUPALCHOK","Oman",2013,"Female",117
"SINDHUPALCHOK","Oman",2013,"Male",83
"SINDHUPALCHOK","Oman",2014,"Female",55
"SINDHUPALCHOK","Oman",2014,"Male",49
"SINDHUPALCHOK","Oman",2015,"Female",75
"SINDHUPALCHOK","Oman",2015,"Male",64
"SINDHUPALCHOK","Oman",2016,"Female",56
"SINDHUPALCHOK","Oman",2016,"Male",73
"SINDHUPALCHOK","Oman",2017,"Female",26
"SINDHUPALCHOK","Oman",2017,"Male",69
"SINDHUPALCHOK","Oman",2018,"Female",30
"SINDHUPALCHOK","Oman",2018,"Male",65
"SINDHUPALCHOK","Oman",2019,"Female",28
"SINDHUPALCHOK","Oman",2019,"Male",69
"SINDHUPALCHOK","Oman",2020,"Female",10
"SINDHUPALCHOK","Oman",2020,"Male",16
"SINDHUPALCHOK","Oman",2021,"Female",23
"SINDHUPALCHOK","Oman",2021,"Male",55
"SINDHUPALCHOK","Oman",2022,"Female",56
"SINDHUPALCHOK","Oman",2022,"Male",66
"SINDHUPALCHOK","Oman",2023,"Female",51
"SINDHUPALCHOK","Oman",2023,"Male",36
"SINDHUPALCHOK","Oman",2024,"Female",36
"SINDHUPALCHOK","Oman",2024,"Male",25
"SINDHUPALCHOK","Pakistan",2012,"Male",1
"SINDHUPALCHOK","Pakistan",2015,"Male",1
"SINDHUPALCHOK","Palau",2023,"Male",1
"SINDHUPALCHOK","Panama",2018,"Male",1
"SINDHUPALCHOK","Panama",2019,"Male",1
"SINDHUPALCHOK","Panama",2020,"Male",1
"SINDHUPALCHOK","Papua New Guinea",2014,"Male",1
"SINDHUPALCHOK","Papua New Guinea",2016,"Male",1
"SINDHUPALCHOK","Papua New Guinea",2017,"Male",1
"SINDHUPALCHOK","Papua New Guinea",2019,"Male",2
"SINDHUPALCHOK","Papua New Guinea",2021,"Male",2
"SINDHUPALCHOK","Papua New Guinea",2022,"Male",2
"SINDHUPALCHOK","Papua New Guinea",2023,"Male",1
"SINDHUPALCHOK","Papua New Guinea",2024,"Male",1
"SINDHUPALCHOK","Poland",2010,"Male",1
"SINDHUPALCHOK","Poland",2012,"Male",1
"SINDHUPALCHOK","Poland",2013,"Female",2
"SINDHUPALCHOK","Poland",2013,"Male",2
"SINDHUPALCHOK","Poland",2014,"Male",3
"SINDHUPALCHOK","Poland",2016,"Male",1
"SINDHUPALCHOK","Poland",2017,"Female",4
"SINDHUPALCHOK","Poland",2017,"Male",17
"SINDHUPALCHOK","Poland",2018,"Female",35
"SINDHUPALCHOK","Poland",2018,"Male",53
"SINDHUPALCHOK","Poland",2019,"Female",3
"SINDHUPALCHOK","Poland",2019,"Male",7
"SINDHUPALCHOK","Poland",2020,"Female",5
"SINDHUPALCHOK","Poland",2020,"Male",7
"SINDHUPALCHOK","Poland",2021,"Female",8
"SINDHUPALCHOK","Poland",2021,"Male",22
"SINDHUPALCHOK","Poland",2022,"Female",21
"SINDHUPALCHOK","Poland",2022,"Male",29
"SINDHUPALCHOK","Poland",2023,"Female",20
"SINDHUPALCHOK","Poland",2023,"Male",75
"SINDHUPALCHOK","Poland",2024,"Female",7
"SINDHUPALCHOK","Poland",2024,"Male",11
"SINDHUPALCHOK","Portugal",2012,"Male",1
"SINDHUPALCHOK","Portugal",2014,"Male",1
"SINDHUPALCHOK","Portugal",2015,"Male",1
"SINDHUPALCHOK","Portugal",2017,"Male",1
"SINDHUPALCHOK","Portugal",2018,"Male",7
"SINDHUPALCHOK","Portugal",2019,"Female",1
"SINDHUPALCHOK","Portugal",2019,"Male",27
"SINDHUPALCHOK","Portugal",2020,"Female",1
"SINDHUPALCHOK","Portugal",2020,"Male",3
"SINDHUPALCHOK","Portugal",2022,"Female",1
"SINDHUPALCHOK","Portugal",2022,"Male",3
"SINDHUPALCHOK","Portugal",2023,"Female",3
"SINDHUPALCHOK","Portugal",2023,"Male",4
"SINDHUPALCHOK","Portugal",2024,"Female",1
"SINDHUPALCHOK","Portugal",2024,"Male",1
"SINDHUPALCHOK","Qatar",2009,"Female",3
"SINDHUPALCHOK","Qatar",2009,"Male",112
"SINDHUPALCHOK","Qatar",2010,"Female",4
"SINDHUPALCHOK","Qatar",2010,"Male",259
"SINDHUPALCHOK","Qatar",2011,"Female",13
"SINDHUPALCHOK","Qatar",2011,"Male",549
"SINDHUPALCHOK","Qatar",2012,"Female",49
"SINDHUPALCHOK","Qatar",2012,"Male",1214
"SINDHUPALCHOK","Qatar",2013,"Female",77
"SINDHUPALCHOK","Qatar",2013,"Male",1392
"SINDHUPALCHOK","Qatar",2014,"Female",180
"SINDHUPALCHOK","Qatar",2014,"Male",1446
"SINDHUPALCHOK","Qatar",2015,"Female",98
"SINDHUPALCHOK","Qatar",2015,"Male",1277
"SINDHUPALCHOK","Qatar",2016,"Female",129
"SINDHUPALCHOK","Qatar",2016,"Male",1261
"SINDHUPALCHOK","Qatar",2017,"Female",208
"SINDHUPALCHOK","Qatar",2017,"Male",1139
"SINDHUPALCHOK","Qatar",2018,"Female",180
"SINDHUPALCHOK","Qatar",2018,"Male",953
"SINDHUPALCHOK","Qatar",2019,"Female",227
"SINDHUPALCHOK","Qatar",2019,"Male",850
"SINDHUPALCHOK","Qatar",2020,"Female",47
"SINDHUPALCHOK","Qatar",2020,"Male",228
"SINDHUPALCHOK","Qatar",2021,"Female",171
"SINDHUPALCHOK","Qatar",2021,"Male",694
"SINDHUPALCHOK","Qatar",2022,"Female",282
"SINDHUPALCHOK","Qatar",2022,"Male",803
"SINDHUPALCHOK","Qatar",2023,"Female",263
"SINDHUPALCHOK","Qatar",2023,"Male",583
"SINDHUPALCHOK","Qatar",2024,"Female",134
"SINDHUPALCHOK","Qatar",2024,"Male",296
"SINDHUPALCHOK","Romania",2011,"Male",1
"SINDHUPALCHOK","Romania",2012,"Female",3
"SINDHUPALCHOK","Romania",2012,"Male",2
"SINDHUPALCHOK","Romania",2013,"Female",2
"SINDHUPALCHOK","Romania",2015,"Female",3
"SINDHUPALCHOK","Romania",2015,"Male",1
"SINDHUPALCHOK","Romania",2016,"Female",11
"SINDHUPALCHOK","Romania",2016,"Male",4
"SINDHUPALCHOK","Romania",2017,"Female",19
"SINDHUPALCHOK","Romania",2017,"Male",13
"SINDHUPALCHOK","Romania",2018,"Female",17
"SINDHUPALCHOK","Romania",2018,"Male",29
"SINDHUPALCHOK","Romania",2019,"Female",38
"SINDHUPALCHOK","Romania",2019,"Male",88
"SINDHUPALCHOK","Romania",2020,"Female",23
"SINDHUPALCHOK","Romania",2020,"Male",47
"SINDHUPALCHOK","Romania",2021,"Female",43
"SINDHUPALCHOK","Romania",2021,"Male",131
"SINDHUPALCHOK","Romania",2022,"Female",124
"SINDHUPALCHOK","Romania",2022,"Male",346
"SINDHUPALCHOK","Romania",2023,"Female",131
"SINDHUPALCHOK","Romania",2023,"Male",286
"SINDHUPALCHOK","Romania",2024,"Female",68
"SINDHUPALCHOK","Romania",2024,"Male",203
"SINDHUPALCHOK","Russia",2012,"Male",13
"SINDHUPALCHOK","Russia",2013,"Male",2
"SINDHUPALCHOK","Russia",2014,"Male",1
"SINDHUPALCHOK","Russia",2015,"Male",1
"SINDHUPALCHOK","Russia",2017,"Male",2
"SINDHUPALCHOK","Russia",2018,"Male",1
"SINDHUPALCHOK","Russia",2023,"Male",10
"SINDHUPALCHOK","Russia",2024,"Male",6
"SINDHUPALCHOK","Saudi Arabia",2009,"Female",8
"SINDHUPALCHOK","Saudi Arabia",2009,"Male",264
"SINDHUPALCHOK","Saudi Arabia",2010,"Female",1
"SINDHUPALCHOK","Saudi Arabia",2010,"Male",519
"SINDHUPALCHOK","Saudi Arabia",2011,"Female",9
"SINDHUPALCHOK","Saudi Arabia",2011,"Male",665
"SINDHUPALCHOK","Saudi Arabia",2012,"-",3
"SINDHUPALCHOK","Saudi Arabia",2012,"Female",12
"SINDHUPALCHOK","Saudi Arabia",2012,"Male",1476
"SINDHUPALCHOK","Saudi Arabia",2013,"Female",38
"SINDHUPALCHOK","Saudi Arabia",2013,"Male",1427
"SINDHUPALCHOK","Saudi Arabia",2014,"Female",19
"SINDHUPALCHOK","Saudi Arabia",2014,"Male",1531
"SINDHUPALCHOK","Saudi Arabia",2015,"Female",54
"SINDHUPALCHOK","Saudi Arabia",2015,"Male",1670
"SINDHUPALCHOK","Saudi Arabia",2016,"Female",79
"SINDHUPALCHOK","Saudi Arabia",2016,"Male",1726
"SINDHUPALCHOK","Saudi Arabia",2017,"Female",64
"SINDHUPALCHOK","Saudi Arabia",2017,"Male",1130
"SINDHUPALCHOK","Saudi Arabia",2018,"Female",81
"SINDHUPALCHOK","Saudi Arabia",2018,"Male",863
"SINDHUPALCHOK","Saudi Arabia",2019,"Female",103
"SINDHUPALCHOK","Saudi Arabia",2019,"Male",1289
"SINDHUPALCHOK","Saudi Arabia",2020,"Female",8
"SINDHUPALCHOK","Saudi Arabia",2020,"Male",452
"SINDHUPALCHOK","Saudi Arabia",2021,"Female",13
"SINDHUPALCHOK","Saudi Arabia",2021,"Male",1629
"SINDHUPALCHOK","Saudi Arabia",2022,"Female",56
"SINDHUPALCHOK","Saudi Arabia",2022,"Male",1415
"SINDHUPALCHOK","Saudi Arabia",2023,"Female",31
"SINDHUPALCHOK","Saudi Arabia",2023,"Male",1220
"SINDHUPALCHOK","Saudi Arabia",2024,"Female",13
"SINDHUPALCHOK","Saudi Arabia",2024,"Male",613
"SINDHUPALCHOK","Senegal",2016,"Male",1
"SINDHUPALCHOK","Senegal",2018,"Male",1
"SINDHUPALCHOK","Senegal",2020,"Male",1
"SINDHUPALCHOK","Senegal",2021,"Male",1
"SINDHUPALCHOK","Serbia",2022,"Female",11
"SINDHUPALCHOK","Serbia",2022,"Male",6
"SINDHUPALCHOK","Serbia",2023,"Female",32
"SINDHUPALCHOK","Serbia",2023,"Male",32
"SINDHUPALCHOK","Serbia",2024,"Female",22
"SINDHUPALCHOK","Serbia",2024,"Male",16
"SINDHUPALCHOK","Seychelles",2010,"Male",1
"SINDHUPALCHOK","Seychelles",2011,"Male",1
"SINDHUPALCHOK","Seychelles",2012,"Male",3
"SINDHUPALCHOK","Seychelles",2013,"Male",7
"SINDHUPALCHOK","Seychelles",2014,"Male",5
"SINDHUPALCHOK","Seychelles",2015,"Male",3
"SINDHUPALCHOK","Seychelles",2016,"Female",2
"SINDHUPALCHOK","Seychelles",2016,"Male",15
"SINDHUPALCHOK","Seychelles",2017,"Female",4
"SINDHUPALCHOK","Seychelles",2017,"Male",14
"SINDHUPALCHOK","Seychelles",2018,"Female",6
"SINDHUPALCHOK","Seychelles",2018,"Male",9
"SINDHUPALCHOK","Seychelles",2019,"Female",4
"SINDHUPALCHOK","Seychelles",2019,"Male",15
"SINDHUPALCHOK","Seychelles",2020,"Female",2
"SINDHUPALCHOK","Seychelles",2020,"Male",2
"SINDHUPALCHOK","Seychelles",2021,"Female",2
"SINDHUPALCHOK","Seychelles",2021,"Male",5
"SINDHUPALCHOK","Seychelles",2022,"Female",13
"SINDHUPALCHOK","Seychelles",2022,"Male",15
"SINDHUPALCHOK","Seychelles",2023,"Female",4
"SINDHUPALCHOK","Seychelles",2023,"Male",7
"SINDHUPALCHOK","Seychelles",2024,"Male",4
"SINDHUPALCHOK","Singapore",2014,"Male",1
"SINDHUPALCHOK","Singapore",2015,"Male",1
"SINDHUPALCHOK","Singapore",2017,"Male",2
"SINDHUPALCHOK","Singapore",2018,"Male",1
"SINDHUPALCHOK","Singapore",2019,"Male",4
"SINDHUPALCHOK","Singapore",2020,"Female",1
"SINDHUPALCHOK","Singapore",2021,"Male",1
"SINDHUPALCHOK","Singapore",2022,"Female",1
"SINDHUPALCHOK","Singapore",2022,"Male",3
"SINDHUPALCHOK","Singapore",2023,"Male",3
"SINDHUPALCHOK","Singapore",2024,"Male",2
"SINDHUPALCHOK","Slovakia",2023,"Female",1
"SINDHUPALCHOK","Slovakia",2024,"Male",6
"SINDHUPALCHOK","Slovenia",2017,"Female",1
"SINDHUPALCHOK","Slovenia",2017,"Male",1
"SINDHUPALCHOK","Slovenia",2019,"Male",1
"SINDHUPALCHOK","Slovenia",2022,"Female",1
"SINDHUPALCHOK","Slovenia",2022,"Male",3
"SINDHUPALCHOK","Slovenia",2023,"Female",2
"SINDHUPALCHOK","Slovenia",2023,"Male",7
"SINDHUPALCHOK","Slovenia",2024,"Female",2
"SINDHUPALCHOK","Slovenia",2024,"Male",6
"SINDHUPALCHOK","Somalia",2017,"Male",2
"SINDHUPALCHOK","South Africa",2017,"Male",2
"SINDHUPALCHOK","South Africa",2019,"Male",1
"SINDHUPALCHOK","South Korea",2012,"Female",1
"SINDHUPALCHOK","South Korea",2012,"Male",13
"SINDHUPALCHOK","South Korea",2013,"Female",5
"SINDHUPALCHOK","South Korea",2013,"Male",24
"SINDHUPALCHOK","South Korea",2014,"Male",5
"SINDHUPALCHOK","South Korea",2015,"Male",4
"SINDHUPALCHOK","South Korea",2016,"Male",1
"SINDHUPALCHOK","South Korea",2017,"Male",3
"SINDHUPALCHOK","South Korea",2018,"Male",1
"SINDHUPALCHOK","South Korea",2020,"Male",1
"SINDHUPALCHOK","South Korea",2021,"Male",1
"SINDHUPALCHOK","South Korea",2022,"Female",28
"SINDHUPALCHOK","South Korea",2022,"Male",92
"SINDHUPALCHOK","South Korea",2023,"Female",49
"SINDHUPALCHOK","South Korea",2023,"Male",327
"SINDHUPALCHOK","South Korea",2024,"Female",21
"SINDHUPALCHOK","South Korea",2024,"Male",72
"SINDHUPALCHOK","Spain",2013,"Female",1
"SINDHUPALCHOK","Spain",2013,"Male",1
"SINDHUPALCHOK","Spain",2014,"Male",1
"SINDHUPALCHOK","Spain",2015,"Male",1
"SINDHUPALCHOK","Spain",2016,"Female",1
"SINDHUPALCHOK","Spain",2023,"Male",2
"SINDHUPALCHOK","Spain",2024,"Male",1
"SINDHUPALCHOK","Sri Lanka",2011,"Male",1
"SINDHUPALCHOK","Sri Lanka",2013,"Male",1
"SINDHUPALCHOK","Sri Lanka",2014,"Male",1
"SINDHUPALCHOK","Sri Lanka",2016,"Male",2
"SINDHUPALCHOK","Sri Lanka",2017,"Male",3
"SINDHUPALCHOK","Sri Lanka",2018,"Male",1
"SINDHUPALCHOK","Sri Lanka",2019,"Female",5
"SINDHUPALCHOK","Sri Lanka",2022,"Male",1
"SINDHUPALCHOK","Sri Lanka",2023,"Male",1
"SINDHUPALCHOK","Sudan",2014,"Male",1
"SINDHUPALCHOK","Sudan",2015,"Male",1
"SINDHUPALCHOK","Sudan",2017,"Male",2
"SINDHUPALCHOK","Sudan",2021,"Male",1
"SINDHUPALCHOK","Sweden",2013,"Female",1
"SINDHUPALCHOK","Sweden",2013,"Male",1
"SINDHUPALCHOK","Sweden",2014,"Female",1
"SINDHUPALCHOK","Sweden",2017,"Male",2
"SINDHUPALCHOK","Switzerland",2013,"Female",1
"SINDHUPALCHOK","Switzerland",2014,"Female",1
"SINDHUPALCHOK","Switzerland",2017,"Male",1
"SINDHUPALCHOK","Tajikistan",2015,"Male",1
"SINDHUPALCHOK","Tajikistan",2017,"Male",1
"SINDHUPALCHOK","Tanzania",2017,"Male",1
"SINDHUPALCHOK","Thailand",2012,"Male",1
"SINDHUPALCHOK","Thailand",2013,"Male",2
"SINDHUPALCHOK","Thailand",2014,"Male",2
"SINDHUPALCHOK","Thailand",2015,"Male",1
"SINDHUPALCHOK","Thailand",2016,"Male",1
"SINDHUPALCHOK","Thailand",2017,"Male",1
"SINDHUPALCHOK","Thailand",2018,"Male",1
"SINDHUPALCHOK","Thailand",2020,"Male",1
"SINDHUPALCHOK","Thailand",2023,"Male",1
"SINDHUPALCHOK","Trinidad & Tobago",2023,"Male",1
"SINDHUPALCHOK","Trinidad & Tobago",2024,"Male",1
"SINDHUPALCHOK","Turkey",2011,"Female",3
"SINDHUPALCHOK","Turkey",2012,"Female",22
"SINDHUPALCHOK","Turkey",2012,"Male",1
"SINDHUPALCHOK","Turkey",2013,"Female",18
"SINDHUPALCHOK","Turkey",2013,"Male",1
"SINDHUPALCHOK","Turkey",2014,"Female",17
"SINDHUPALCHOK","Turkey",2014,"Male",1
"SINDHUPALCHOK","Turkey",2015,"Female",13
"SINDHUPALCHOK","Turkey",2015,"Male",1
"SINDHUPALCHOK","Turkey",2016,"Female",22
"SINDHUPALCHOK","Turkey",2016,"Male",8
"SINDHUPALCHOK","Turkey",2017,"Female",55
"SINDHUPALCHOK","Turkey",2017,"Male",24
"SINDHUPALCHOK","Turkey",2018,"Female",68
"SINDHUPALCHOK","Turkey",2018,"Male",28
"SINDHUPALCHOK","Turkey",2019,"Female",141
"SINDHUPALCHOK","Turkey",2019,"Male",31
"SINDHUPALCHOK","Turkey",2020,"Female",63
"SINDHUPALCHOK","Turkey",2020,"Male",10
"SINDHUPALCHOK","Turkey",2021,"Female",130
"SINDHUPALCHOK","Turkey",2021,"Male",20
"SINDHUPALCHOK","Turkey",2022,"Female",26
"SINDHUPALCHOK","Turkey",2022,"Male",10
"SINDHUPALCHOK","Turkey",2023,"Female",23
"SINDHUPALCHOK","Turkey",2023,"Male",1
"SINDHUPALCHOK","Turkey",2024,"Female",13
"SINDHUPALCHOK","Turkey",2024,"Male",3
"SINDHUPALCHOK","Uganda",2016,"Male",1
"SINDHUPALCHOK","Ukraine",2021,"Female",1
"SINDHUPALCHOK","Ukraine",2021,"Male",2
"SINDHUPALCHOK","United Arab Emirates",2009,"Female",15
"SINDHUPALCHOK","United Arab Emirates",2009,"Male",110
"SINDHUPALCHOK","United Arab Emirates",2010,"Female",40
"SINDHUPALCHOK","United Arab Emirates",2010,"Male",268
"SINDHUPALCHOK","United Arab Emirates",2011,"Female",178
"SINDHUPALCHOK","United Arab Emirates",2011,"Male",446
"SINDHUPALCHOK","United Arab Emirates",2012,"-",1
"SINDHUPALCHOK","United Arab Emirates",2012,"Female",869
"SINDHUPALCHOK","United Arab Emirates",2012,"Male",997
"SINDHUPALCHOK","United Arab Emirates",2013,"Female",776
"SINDHUPALCHOK","United Arab Emirates",2013,"Male",1113
"SINDHUPALCHOK","United Arab Emirates",2014,"Female",694
"SINDHUPALCHOK","United Arab Emirates",2014,"Male",1277
"SINDHUPALCHOK","United Arab Emirates",2015,"Female",858
"SINDHUPALCHOK","United Arab Emirates",2015,"Male",1246
"SINDHUPALCHOK","United Arab Emirates",2016,"Female",855
"SINDHUPALCHOK","United Arab Emirates",2016,"Male",1319
"SINDHUPALCHOK","United Arab Emirates",2017,"Female",855
"SINDHUPALCHOK","United Arab Emirates",2017,"Male",1420
"SINDHUPALCHOK","United Arab Emirates",2018,"Female",726
"SINDHUPALCHOK","United Arab Emirates",2018,"Male",1222
"SINDHUPALCHOK","United Arab Emirates",2019,"Female",995
"SINDHUPALCHOK","United Arab Emirates",2019,"Male",1636
"SINDHUPALCHOK","United Arab Emirates",2020,"Female",315
"SINDHUPALCHOK","United Arab Emirates",2020,"Male",398
"SINDHUPALCHOK","United Arab Emirates",2021,"Female",659
"SINDHUPALCHOK","United Arab Emirates",2021,"Male",1018
"SINDHUPALCHOK","United Arab Emirates",2022,"Female",1301
"SINDHUPALCHOK","United Arab Emirates",2022,"Male",1411
"SINDHUPALCHOK","United Arab Emirates",2023,"Female",1404
"SINDHUPALCHOK","United Arab Emirates",2023,"Male",1757
"SINDHUPALCHOK","United Arab Emirates",2024,"Female",548
"SINDHUPALCHOK","United Arab Emirates",2024,"Male",980
"SINDHUPALCHOK","United Kingdom",2012,"Female",1
"SINDHUPALCHOK","United Kingdom",2012,"Male",3
"SINDHUPALCHOK","United Kingdom",2013,"Female",2
"SINDHUPALCHOK","United Kingdom",2013,"Male",3
"SINDHUPALCHOK","United Kingdom",2014,"Female",1
"SINDHUPALCHOK","United Kingdom",2014,"Male",2
"SINDHUPALCHOK","United Kingdom",2015,"Female",2
"SINDHUPALCHOK","United Kingdom",2015,"Male",1
"SINDHUPALCHOK","United Kingdom",2017,"Female",1
"SINDHUPALCHOK","United Kingdom",2018,"Female",1
"SINDHUPALCHOK","United Kingdom",2020,"Female",1
"SINDHUPALCHOK","United Kingdom",2021,"Female",5
"SINDHUPALCHOK","United Kingdom",2021,"Male",2
"SINDHUPALCHOK","United Kingdom",2022,"Female",16
"SINDHUPALCHOK","United Kingdom",2022,"Male",64
"SINDHUPALCHOK","United Kingdom",2023,"Female",14
"SINDHUPALCHOK","United Kingdom",2023,"Male",14
"SINDHUPALCHOK","United Kingdom",2024,"Female",3
"SINDHUPALCHOK","United Kingdom",2024,"Male",14
"SINDHUPALCHOK","United States",2011,"Female",1
"SINDHUPALCHOK","United States",2011,"Male",2
"SINDHUPALCHOK","United States",2012,"Female",1
"SINDHUPALCHOK","United States",2012,"Male",3
"SINDHUPALCHOK","United States",2013,"Male",3
"SINDHUPALCHOK","United States",2014,"Female",1
"SINDHUPALCHOK","United States",2014,"Male",3
"SINDHUPALCHOK","United States",2015,"Female",1
"SINDHUPALCHOK","United States",2015,"Male",8
"SINDHUPALCHOK","United States",2016,"Male",1
"SINDHUPALCHOK","United States",2017,"Female",1
"SINDHUPALCHOK","United States",2017,"Male",1
"SINDHUPALCHOK","United States",2018,"Female",1
"SINDHUPALCHOK","United States",2018,"Male",1
"SINDHUPALCHOK","United States",2019,"Male",4
"SINDHUPALCHOK","United States",2020,"Female",1
"SINDHUPALCHOK","United States",2020,"Male",1
"SINDHUPALCHOK","United States",2021,"Female",2
"SINDHUPALCHOK","United States",2021,"Male",2
"SINDHUPALCHOK","United States",2022,"Female",1
"SINDHUPALCHOK","United States",2022,"Male",5
"SINDHUPALCHOK","United States",2023,"Female",2
"SINDHUPALCHOK","United States",2023,"Male",6
"SINDHUPALCHOK","United States",2024,"Female",1
"SINDHUPALCHOK","United States",2024,"Male",2
"SINDHUPALCHOK","Uzbekistan",2014,"Male",3
"SINDHUPALCHOK","Uzbekistan",2015,"Male",4
"SINDHUPALCHOK","Uzbekistan",2023,"Male",2
"SINDHUPALCHOK","Uzbekistan",2024,"Male",2
"SINDHUPALCHOK","Yemen",2012,"Male",1
"SINDHUPALCHOK","Zambia",2022,"Male",1
"SIRAHA","Afghanistan",2012,"Male",3
"SIRAHA","Afghanistan",2014,"Male",3
"SIRAHA","Afghanistan",2015,"Male",1
"SIRAHA","Afghanistan",2016,"Male",2
"SIRAHA","Afghanistan",2017,"Male",1
"SIRAHA","Afghanistan",2019,"Male",2
"SIRAHA","Afghanistan",2021,"Male",2
"SIRAHA","Albania",2023,"Male",1
"SIRAHA","Albania",2024,"Male",1
"SIRAHA","Algeria",2010,"Male",1
"SIRAHA","Algeria",2011,"Male",4
"SIRAHA","Algeria",2017,"Male",10
"SIRAHA","Algeria",2019,"Male",1
"SIRAHA","Antigua & Barbuda",2015,"Male",1
"SIRAHA","Antigua & Barbuda",2016,"Male",1
"SIRAHA","Antigua & Barbuda",2017,"Male",1
"SIRAHA","Antigua & Barbuda",2019,"Male",2
"SIRAHA","Antigua & Barbuda",2023,"Male",1
"SIRAHA","Australia",2012,"Male",1
"SIRAHA","Australia",2013,"Male",1
"SIRAHA","Australia",2016,"Male",2
"SIRAHA","Australia",2018,"Male",1
"SIRAHA","Australia",2022,"Male",1
"SIRAHA","Australia",2024,"Female",1
"SIRAHA","Azerbaijan",2019,"Male",2
"SIRAHA","Bahrain",2009,"Male",7
"SIRAHA","Bahrain",2010,"Male",16
"SIRAHA","Bahrain",2011,"Female",1
"SIRAHA","Bahrain",2011,"Male",28
"SIRAHA","Bahrain",2012,"Female",1
"SIRAHA","Bahrain",2012,"Male",57
"SIRAHA","Bahrain",2013,"Male",56
"SIRAHA","Bahrain",2014,"Female",2
"SIRAHA","Bahrain",2014,"Male",57
"SIRAHA","Bahrain",2015,"Male",35
"SIRAHA","Bahrain",2016,"Male",81
"SIRAHA","Bahrain",2017,"Male",67
"SIRAHA","Bahrain",2018,"Female",1
"SIRAHA","Bahrain",2018,"Male",128
"SIRAHA","Bahrain",2019,"Male",134
"SIRAHA","Bahrain",2020,"Male",21
"SIRAHA","Bahrain",2021,"Male",245
"SIRAHA","Bahrain",2022,"Male",217
"SIRAHA","Bahrain",2023,"Female",2
"SIRAHA","Bahrain",2023,"Male",76
"SIRAHA","Bahrain",2024,"Female",1
"SIRAHA","Bahrain",2024,"Male",77
"SIRAHA","Bermuda",2014,"Male",2
"SIRAHA","Bermuda",2016,"Male",2
"SIRAHA","Bermuda",2018,"Male",1
"SIRAHA","Bermuda",2019,"Male",1
"SIRAHA","Bermuda",2020,"Male",1
"SIRAHA","Bermuda",2022,"Male",1
"SIRAHA","Bosnia & Herzegovina",2024,"Male",1
"SIRAHA","Brazil",2015,"Female",1
"SIRAHA","Brunei",2012,"Male",1
"SIRAHA","Brunei",2014,"Male",1
"SIRAHA","Brunei",2015,"Male",1
"SIRAHA","Brunei",2017,"Male",4
"SIRAHA","Brunei",2019,"Male",2
"SIRAHA","Brunei",2020,"Male",1
"SIRAHA","Brunei",2021,"Male",1
"SIRAHA","Brunei",2022,"Male",7
