hhid,year,member_id,wt_hh,vmun_code,lgname,district77,district_name,is_internal,is_international,dest_india,dest_gulf,dest_malaysia,dest_other_country,s11q02b_raw,s11q02d_raw,s11q02a_raw,migrant_male,migrant_female,migrant_third_gender,migrant_age,months_away,long_term_migrant,reason_work,reason_education,reason_family,reason_disaster,earning_primary_rs,earning_secondary_rs,earning_total_rs,has_secondary_job,remit_sent_flag,remit_amount_rs,remit_freq_per_year,remit_via_formal,remit_via_informal,remit_via_bank_ime,remit_via_friends,remit_via_hundi,remit_via_other,remit_use_consumption,remit_use_human_capital,remit_use_business_investment,remit_use_land_housing,remit_use_investment_any,remit_use_debt,mig_cost_any,mig_cost_rs,mig_cost_loan_flag,cost_to_monthly_earning_ratio
5666,2016,32679,618.27056884765625,61008,Panchapuri Municipality,Surkhet,Surkhet,0,1,1,0,0,0,India,,,1,0,0,23,9,0,1,0,0,0,998,0,998,,1,10000,1,0,1,0,1,0,0,0,1,0,0,0,0,1,5000,1,5.01002004008016
5666,2016,32678,618.27056884765625,61008,Panchapuri Municipality,Surkhet,Surkhet,0,1,1,0,0,0,India,,,1,0,0,30,150,1,1,0,0,0,998,0,998,,1,100000,3,1,1,1,1,0,0,1,0,0,0,0,0,1,3000,1,3.006012024048096
5666,2017,32678,618.27056884765625,61008,Panchapuri Municipality,Surkhet,Surkhet,0,1,1,0,0,0,India,,,1,0,0,31,10,0,1,0,0,0,15000,0,15000,,0,0,,,,,,,,,,,,,,1,5000,0,0.3333333333333333
5666,2017,32679,618.27056884765625,61008,Panchapuri Municipality,Surkhet,Surkhet,0,1,1,0,0,0,India,,,1,0,0,24,22,0,1,0,0,0,25000,0,25000,,1,30000,2,1,0,1,0,0,0,1,0,0,0,0,1,1,5000,0,0.2
5666,2018,32679,618.27056884765625,61008,Panchapuri Municipality,Surkhet,Surkhet,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5666,2018,32678,618.27056884765625,61008,Panchapuri Municipality,Surkhet,Surkhet,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5667,2016,27497,898.64581298828125,20105,Shambhunath Municipality,Saptari,Saptari,1,0,0,0,0,0,,,Parsa,1,0,0,27,2,0,1,0,0,0,15000,0,15000,,1,15000,1,0,1,0,1,0,0,1,0,0,0,0,0,1,700,0,0.04666666666666667
5667,2016,27498,898.64581298828125,20105,Shambhunath Municipality,Saptari,Saptari,1,0,0,0,0,0,,,Parsa,1,0,0,25,2,0,1,0,0,0,15000,0,15000,,1,15000,1,0,1,0,1,0,0,1,0,0,0,0,0,1,700,0,0.04666666666666667
5667,2017,27497,898.64581298828125,20105,Shambhunath Municipality,Saptari,Saptari,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5667,2017,27498,898.64581298828125,20105,Shambhunath Municipality,Saptari,Saptari,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5668,2018,27505,585.5533447265625,30206,Indrawoti Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Kathmandu,0,1,0,73,48,1,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1200,0,
5668,2018,27504,585.5533447265625,30206,Indrawoti Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Kathmandu,1,0,0,18,48,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2000,0,
5668,2018,27503,585.5533447265625,30206,Indrawoti Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Kathmandu,1,0,0,20,48,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2500,0,
5671,2016,27515,898.64581298828125,20101,Saptakoshi Municipality,Saptari,Saptari,0,1,0,0,1,0,Malayasia,,,1,0,0,20,6,0,1,0,0,0,35000,0,35000,,1,140000,2,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,1,2.857142857142857
5671,2017,27515,898.64581298828125,20101,Saptakoshi Municipality,Saptari,Saptari,0,1,0,0,1,0,Malayasia,,,1,0,0,25,19,0,1,0,0,0,35000,0,35000,,1,110000,3,1,0,1,0,0,0,1,0,0,0,0,1,1,100000,1,2.857142857142857
5671,2018,34075,898.64581298828125,20101,Saptakoshi Municipality,Saptari,Saptari,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5672,2016,32683,898.64581298828125,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,0,1,0,1,0,0,Qatar,,,1,0,0,38,24,0,1,0,0,0,35000,0,35000,,1,120000,4,1,0,1,0,0,0,1,1,0,0,0,0,1,80000,0,2.2857142857142856
5672,2017,32683,898.64581298828125,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,0,1,0,1,0,0,Qatar,,,1,0,0,39,18,0,1,0,0,0,30000,0,30000,,1,300000,6,1,0,1,0,0,0,1,1,0,0,0,1,1,135000,1,4.5
5672,2018,32683,898.64581298828125,11306,Itahari Sub-Metropolitian City,Sunsari,Sunsari,0,1,0,1,0,0,Qatar,,,1,0,0,40,30,1,1,0,0,0,30000,0,30000,,1,225000,5,1,0,1,0,0,0,1,1,0,0,0,1,1,150000,1,5
5674,2016,32684,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,0,1,0,1,0,0,Qatar,,,1,0,0,24,16,0,1,0,0,0,28000,0,28000,,1,170000,3,1,0,1,0,0,0,1,0,0,0,0,1,1,100000,1,3.5714285714285716
5674,2017,32684,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,0,1,0,1,0,0,Qatar,,,1,0,0,25,29,1,1,0,0,0,36000,0,36000,,1,140000,3,1,0,1,0,0,0,1,0,0,0,0,1,1,80000,1,2.2222222222222223
5674,2018,32684,631.615234375,50807,Siyari Gaunpalika,Rupandehi,Rupandehi,0,1,0,1,0,0,Qatar,,,1,0,0,26,41,1,1,0,0,0,45000,0,45000,,1,150000,3,1,0,1,0,0,0,1,0,0,0,0,1,1,100000,1,2.2222222222222223
5675,2017,27528,754.5958251953125,40108,Palungtar Municipality,Gorkha,Gorkha,0,1,0,1,0,0,Qatar,,,1,0,0,31,8,0,1,0,0,0,998,0,998,,1,100000,1,1,0,1,0,0,0,1,0,0,0,0,1,1,120000,1,120.24048096192385
5675,2018,27528,754.5958251953125,40108,Palungtar Municipality,Gorkha,Gorkha,0,1,0,1,0,0,Qatar,,,1,0,0,32,20,0,1,0,0,0,35000,0,35000,,1,60000,2,1,0,1,0,0,0,1,0,0,1,1,0,1,120000,1,3.4285714285714284
5676,2016,32685,618.27056884765625,50102,Sisne Gaupalika,Rukum East,Rukum,0,1,0,1,0,0,Qatar,,,1,0,0,32,6,0,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,10000,1,
5676,2017,32685,618.27056884765625,50102,Sisne Gaupalika,Rukum East,Rukum,0,1,0,1,0,0,Qatar,,,1,0,0,33,19,0,1,0,0,0,35000,0,35000,,1,250000,4,1,0,1,0,0,0,1,1,0,0,0,1,1,150000,1,4.285714285714286
5676,2018,32685,618.27056884765625,50102,Sisne Gaupalika,Rukum East,Rukum,0,1,0,1,0,0,Qatar,,,1,0,0,34,31,1,1,0,0,0,35000,0,35000,,1,200000,3,1,0,1,0,0,0,1,0,0,0,0,1,1,100000,1,2.857142857142857
5677,2016,32686,754.5958251953125,40108,Palungtar Municipality,Gorkha,Gorkha,0,1,0,0,1,0,Malayasia,,,1,0,0,33,12,0,1,0,0,0,27000,0,27000,,1,130000,4,1,0,1,0,0,0,1,1,0,0,0,1,1,190000,1,7.037037037037037
5677,2017,32686,754.5958251953125,40108,Palungtar Municipality,Gorkha,Gorkha,0,1,0,0,1,0,Malayasia,,,1,0,0,34,25,1,1,0,0,0,30000,0,30000,,1,85000,1,1,0,1,0,0,0,1,1,0,0,0,0,1,80000,0,2.6666666666666665
5677,2018,32686,754.5958251953125,40108,Palungtar Municipality,Gorkha,Gorkha,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5679,2017,27541,585.5533447265625,30106,Tamakoshi Gaunpalika,Dolakha,Dolakha,0,1,1,0,0,0,India,,,1,0,0,27,6,0,1,0,0,0,20000,0,20000,,0,0,,,,,,,,,,,,,,1,4000,1,0.2
5679,2018,27541,585.5533447265625,30106,Tamakoshi Gaunpalika,Dolakha,Dolakha,0,1,1,0,0,0,India,,,1,0,0,28,18,0,1,0,0,0,16000,0,16000,,1,60000,3,1,0,1,0,0,0,1,1,0,1,1,0,1,7000,1,0.4375
5680,2016,32689,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,1,0,0,2,8,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
5680,2016,32688,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,0,1,0,20,8,0,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
5680,2016,32687,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,1,0,0,21,8,0,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
5680,2017,32688,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,0,1,0,21,21,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,650,0,
5680,2017,32687,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,1,0,0,22,21,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1500,0,
5680,2017,32689,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,1,0,0,3,21,0,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
5680,2018,32687,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,1,0,0,23,33,1,1,0,0,0,22000,0,22000,,1,30000,2,0,1,0,1,0,0,1,0,0,0,0,0,1,5000,1,0.22727272727272727
5680,2018,32688,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,0,1,0,22,33,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2000,1,
5680,2018,32689,585.5533447265625,30212,Sunkoshi Gaunpalika,Sindhupalchok,Sindhupalchok,1,0,0,0,0,0,,,Bhaktapur,1,0,0,4,33,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
5683,2017,27563,585.5533447265625,70308,Malikarjun Gaunpalika,Darchula,Darchula,0,1,1,0,0,0,India,,,1,0,0,15,3,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
5683,2017,27564,585.5533447265625,70308,Malikarjun Gaunpalika,Darchula,Darchula,0,1,1,0,0,0,India,,,1,0,0,11,4,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,6000,0,
5683,2018,27563,585.5533447265625,70308,Malikarjun Gaunpalika,Darchula,Darchula,0,1,1,0,0,0,India,,,1,0,0,16,15,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,15000,0,
5683,2018,27564,585.5533447265625,70308,Malikarjun Gaunpalika,Darchula,Darchula,0,1,1,0,0,0,India,,,1,0,0,12,16,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,15000,0,
5686,2016,32691,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,0,1,1,0,0,0,India,,,1,0,0,19,1,0,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,3000,1,
5686,2016,32690,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,0,1,1,0,0,0,India,,,1,0,0,20,5,0,1,0,0,0,5000,0,5000,,0,0,,,,,,,,,,,,,,1,4000,1,0.8
5686,2016,32692,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,1,0,0,0,0,0,,,Achham,0,1,0,20,24,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1000,0,
5686,2017,32692,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,1,0,0,0,0,0,,,Achham,0,1,0,21,37,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,0,0,,
5686,2017,32690,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5686,2017,32691,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,1,0,0,0,0,0,,,Kathmandu,1,0,0,20,14,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,1,
5686,2018,32692,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,1,0,0,0,0,0,,,Achham,0,1,0,21,11,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1000,0,
5686,2018,32691,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5690,2016,32693,990.53192138671875,20406,Loharpatti Municipality,Mahottari,Mahottari,0,1,0,1,0,0,Qatar,,,1,0,0,35,10,0,1,0,0,0,30000,0,30000,,1,200000,5,1,0,1,0,0,0,1,1,0,0,0,0,1,30000,0,1
5690,2017,32693,990.53192138671875,20406,Loharpatti Municipality,Mahottari,Mahottari,0,1,0,1,0,0,Qatar,,,1,0,0,36,23,0,1,0,0,0,20000,0,20000,,1,150000,2,1,0,1,0,0,0,1,1,1,0,1,1,1,125000,1,6.25
5690,2018,32693,990.53192138671875,20406,Loharpatti Municipality,Mahottari,Mahottari,0,1,0,1,0,0,Qatar,,,1,0,0,37,35,1,1,0,0,0,25000,0,25000,,1,150000,3,1,0,1,0,0,0,1,1,0,0,0,1,1,120000,1,4.8
5692,2018,27601,754.5958251953125,40703,Myagde Gaunpalika,Tanahun,Tanahun,1,0,0,0,0,0,,,Kaski,0,1,0,17,11,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1000,0,
5693,2016,32695,544.4632568359375,10502,Aiselukharka Gaunpalika,Khotang,Khotang,0,1,0,0,0,1,Japan,,,0,1,0,26,36,1,1,0,0,0,998,0,998,,1,100000,1,1,0,1,0,0,0,0,0,1,0,1,0,1,750000,0,751.503006012024
5693,2016,32694,544.4632568359375,10502,Aiselukharka Gaunpalika,Khotang,Khotang,1,0,0,0,0,0,,,Kathmandu,1,0,0,28,60,1,1,0,0,0,998,0,998,,0,0,,,,,,,,,,,,,,1,15000,0,15.030060120240481
5693,2017,32695,544.4632568359375,10502,Aiselukharka Gaunpalika,Khotang,Khotang,1,0,0,0,0,0,,,Kathmandu,0,1,0,27,49,1,1,0,0,0,998,0,998,,0,0,,,,,,,,,,,,,,0,0,,0
5693,2017,32694,544.4632568359375,10502,Aiselukharka Gaunpalika,Khotang,Khotang,1,0,0,0,0,0,,,Kathmandu,1,0,0,29,73,1,1,0,0,0,998,0,998,,0,0,,,,,,,,,,,,,,0,0,,0
5693,2018,27606,544.4632568359375,10502,Aiselukharka Gaunpalika,Khotang,Khotang,1,0,0,0,0,0,,,Kathmandu,0,1,0,58,12,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,10000,0,
5693,2018,32695,544.4632568359375,10502,Aiselukharka Gaunpalika,Khotang,Khotang,1,0,0,0,0,0,,,Kathmandu,0,1,0,28,61,1,0,0,1,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
5693,2018,32694,544.4632568359375,10502,Aiselukharka Gaunpalika,Khotang,Khotang,1,0,0,0,0,0,,,Kathmandu,1,0,0,30,85,1,0,1,0,0,40000,0,40000,,0,0,,,,,,,,,,,,,,1,5000,0,0.125
5697,2017,27629,666.9111328125,51010,Rajpur Gaunpalika,Dang,Dang,0,1,1,0,0,0,India,,,1,0,0,17,7,0,1,0,0,0,12000,0,12000,,0,0,,,,,,,,,,,,,,1,3200,0,0.26666666666666666
5697,2017,27627,666.9111328125,51010,Rajpur Gaunpalika,Dang,Dang,0,1,0,0,1,0,Malayasia,,,1,0,0,23,11,0,1,0,0,0,30000,0,30000,,1,215000,3,1,0,1,0,0,0,0,0,0,1,1,1,1,182000,1,6.066666666666666
5697,2018,27629,666.9111328125,51010,Rajpur Gaunpalika,Dang,Dang,0,1,1,0,0,0,India,,,1,0,0,18,19,0,1,0,0,0,16000,0,16000,,1,20000,1,1,0,1,0,0,0,1,0,0,0,0,0,1,10000,1,0.625
5697,2018,27627,666.9111328125,51010,Rajpur Gaunpalika,Dang,Dang,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5698,2016,27632,487.4611206054687,31101,Dudhouli Municipality,Sindhuli,Sindhuli,1,0,0,0,0,0,,,Sindhuli,1,0,0,28,2,0,1,0,0,0,8000,0,8000,,1,6000,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,0
5698,2017,27632,487.4611206054687,31101,Dudhouli Municipality,Sindhuli,Sindhuli,0,0,0,0,0,0,,,,0,0,0,,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,
5699,2016,37300,544.4632568359375,11403,Triyuga Municipality,Udayapur,Udayapur,1,0,0,0,0,0,,,Kathmandu,1,0,0,25,9,0,1,0,0,0,30000,0,30000,,1,60000,2,1,1,1,1,0,0,1,0,0,0,0,1,1,2000,1,0.06666666666666667
5700,2016,32697,631.615234375,40807,Madhyabindu Nagarpalika,Nawalparasi East,Nawalparasi,1,0,0,0,0,0,,,Kathmandu,1,0,0,32,36,1,1,0,0,0,30000,0,30000,,0,0,,,,,,,,,,,,,,1,1750,0,0.058333333333333334
5700,2017,32697,631.615234375,40807,Madhyabindu Nagarpalika,Nawalparasi East,Nawalparasi,1,0,0,0,0,0,,,Kathmandu,1,0,0,33,49,1,1,0,0,0,30000,0,30000,,1,100000,5,1,0,1,0,0,0,1,0,0,0,0,0,1,1500,0,0.05
5700,2018,32697,631.615234375,40807,Madhyabindu Nagarpalika,Nawalparasi East,Nawalparasi,1,0,0,0,0,0,,,Kathmandu,1,0,0,34,61,1,1,0,0,0,30000,0,30000,,1,120000,4,1,1,1,1,0,0,1,1,0,0,0,0,1,2000,0,0.06666666666666667
5701,2016,32698,585.5533447265625,30106,Tamakoshi Gaunpalika,Dolakha,Dolakha,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,32,8,0,1,0,0,0,998,0,998,,1,50000,1,1,0,1,0,0,0,1,1,0,0,0,1,1,35000,1,35.07014028056112
5701,2017,32698,585.5533447265625,30106,Tamakoshi Gaunpalika,Dolakha,Dolakha,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,33,21,0,1,0,0,0,30000,0,30000,,1,120000,2,1,0,1,0,0,0,1,1,0,0,0,0,1,120000,1,4
5701,2018,32698,585.5533447265625,30106,Tamakoshi Gaunpalika,Dolakha,Dolakha,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,34,33,1,1,0,0,0,23000,0,23000,,1,80000,2,1,0,1,0,0,0,1,0,0,1,1,0,1,130000,1,5.6521739130434785
5702,2016,27646,631.615234375,40805,Devchuli Nagarpalika,Nawalparasi East,Nawalparasi,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,28,5,0,1,0,0,0,30000,0,30000,,1,50000,1,1,0,1,0,0,0,1,0,0,0,0,0,1,120000,1,4
5702,2017,27646,631.615234375,40805,Devchuli Nagarpalika,Nawalparasi East,Nawalparasi,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,22,18,0,1,0,0,0,32000,0,32000,,1,420000,3,1,0,1,0,0,0,1,1,0,0,0,0,1,60000,1,1.875
5702,2018,27646,631.615234375,40805,Devchuli Nagarpalika,Nawalparasi East,Nawalparasi,0,1,0,1,0,0,United Arab Emirates,,,1,0,0,23,30,1,1,0,0,0,40000,0,40000,,1,200000,6,1,0,1,0,0,0,1,1,0,0,0,1,1,120000,1,3
5703,2016,32700,898.64581298828125,11209,Ratuwamai Municipality,Morang,Morang,0,1,0,1,0,0,Qatar,,,1,0,0,32,29,1,1,0,0,0,998,0,998,,1,123000,2,1,0,1,0,0,0,1,0,0,0,0,0,1,110000,1,110.22044088176352
5703,2017,32700,898.64581298828125,11209,Ratuwamai Municipality,Morang,Morang,0,1,0,1,0,0,Qatar,,,1,0,0,33,42,1,1,0,0,0,35000,0,35000,,1,200000,2,1,0,1,0,0,0,1,1,0,0,0,0,1,100000,0,2.857142857142857
5703,2018,32700,898.64581298828125,11209,Ratuwamai Municipality,Morang,Morang,0,1,0,1,0,0,Qatar,,,1,0,0,34,54,1,1,0,0,0,30000,0,30000,,1,80000,3,1,0,1,0,0,0,1,1,0,0,0,0,1,80000,1,2.6666666666666665
5706,2016,32701,585.5533447265625,30106,Tamakoshi Gaunpalika,Dolakha,Dolakha,1,0,0,0,0,0,,,Kathmandu,1,0,0,19,10,0,1,0,0,0,998,0,998,,1,25000,2,0,1,0,1,0,0,1,0,0,0,0,0,1,2000,1,2.004008016032064
5706,2017,32701,585.5533447265625,30106,Tamakoshi Gaunpalika,Dolakha,Dolakha,1,0,0,0,0,0,,,Kathmandu,1,0,0,20,23,0,1,0,0,0,988,0,988,,1,15000,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1500,1,1.5182186234817814
5706,2018,32701,585.5533447265625,30106,Tamakoshi Gaunpalika,Dolakha,Dolakha,1,0,0,0,0,0,,,Kathmandu,1,0,0,21,35,1,1,0,0,0,18000,0,18000,,1,30000,1,1,0,1,0,0,0,1,0,0,1,1,0,1,3500,1,0.19444444444444445
5707,2018,27668,547.52593994140625,70604,Shikhar Municipality,Doti,Doti,1,0,0,0,0,0,,,Kailali,1,0,0,15,10,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,1500,0,
5708,2018,27674,990.53192138671875,20814,Bindabasini Gaunpalika,Parsa,Parsa,1,0,0,0,0,0,,,Makwanpur,1,0,0,20,7,0,1,0,0,0,18000,0,18000,,1,50000,3,0,1,0,1,0,0,1,0,0,0,0,0,1,1000,0,0.05555555555555555
5709,2016,32702,754.5958251953125,40111,Gandaki Gaunpalika,Gorkha,Gorkha,1,0,0,0,0,0,,,Kathmandu,1,0,0,18,10,0,1,0,0,0,998,0,998,,1,25000,1,0,1,0,1,0,0,1,0,0,0,0,1,1,2000,0,2.004008016032064
5709,2017,32702,754.5958251953125,40111,Gandaki Gaunpalika,Gorkha,Gorkha,1,0,0,0,0,0,,,Kathmandu,1,0,0,19,23,0,1,0,0,0,998,0,998,,1,15000,2,0,1,0,1,0,0,1,0,0,0,0,0,1,1500,0,1.503006012024048
5709,2018,32702,754.5958251953125,40111,Gandaki Gaunpalika,Gorkha,Gorkha,0,1,0,0,1,0,Malayasia,,,1,0,0,31,9,0,1,0,0,0,30000,0,30000,,1,160000,2,1,0,1,0,0,0,1,0,0,0,0,1,1,150000,1,5
5712,2016,32703,990.53192138671875,20309,Sabaila Municipality,Dhanusha,Dhanusha,0,1,0,1,0,0,Qatar,,,1,0,0,32,14,0,1,0,0,0,25000,0,25000,,1,200000,4,1,0,1,0,0,0,1,1,0,0,0,0,1,85000,0,3.4
5712,2017,32703,990.53192138671875,20309,Sabaila Municipality,Dhanusha,Dhanusha,0,1,0,1,0,0,Qatar,,,1,0,0,33,27,1,1,0,0,0,26000,0,26000,,1,100000,3,1,0,1,0,0,0,0,1,0,0,0,0,1,110000,1,4.230769230769231
5712,2018,32703,990.53192138671875,20309,Sabaila Municipality,Dhanusha,Dhanusha,0,1,0,1,0,0,Qatar,,,1,0,0,34,39,1,1,0,0,0,40000,0,40000,,1,180000,5,1,0,1,0,0,0,1,1,0,0,0,0,1,80000,0,2
5713,2016,32704,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,0,1,1,0,0,0,India,,,1,0,0,30,120,1,1,0,0,0,998,0,998,,1,75000,5,0,1,0,0,0,1,1,1,0,0,0,0,1,3000,1,3.006012024048096
5713,2017,32704,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,0,1,1,0,0,0,India,,,1,0,0,31,133,1,1,0,0,0,12000,0,12000,,1,22000,3,0,1,0,1,0,0,1,0,0,0,0,1,1,5000,1,0.4166666666666667
5713,2018,32704,618.27056884765625,60605,Aathbis Municipality,Dailekh,Dailekh,0,1,1,0,0,0,India,,,1,0,0,32,145,1,1,0,0,0,25000,0,25000,,1,250000,4,1,1,1,1,0,0,1,1,1,1,1,0,1,5000,0,0.2
5714,2017,27695,666.9111328125,51003,Tulsipur Sub-Metropolitian City,Dang,Dang,1,0,0,0,0,0,,,Kathmandu,1,0,0,18,4,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,5000,0,
5714,2018,27695,666.9111328125,51003,Tulsipur Sub-Metropolitian City,Dang,Dang,1,0,0,0,0,0,,,Kathmandu,1,0,0,19,16,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,2500,0,
5715,2016,32705,898.64581298828125,11102,Buddhashanti Gaunpalika,Jhapa,Jhapa,0,1,0,1,0,0,Qatar,,,1,0,0,22,8,0,1,0,0,0,50000,0,50000,,1,75000,1,1,0,1,0,0,0,1,0,0,0,0,1,1,150000,1,3
5715,2017,32705,898.64581298828125,11102,Buddhashanti Gaunpalika,Jhapa,Jhapa,0,1,0,1,0,0,Qatar,,,1,0,0,23,21,0,1,0,0,0,998,0,998,,1,70000,1,1,0,1,0,0,0,1,0,0,0,0,0,1,150000,1,150.3006012024048
5715,2018,32705,898.64581298828125,11102,Buddhashanti Gaunpalika,Jhapa,Jhapa,0,1,0,1,0,0,Qatar,,,1,0,0,24,33,1,1,0,0,0,998,0,998,,1,75000,2,1,0,1,0,0,0,1,0,0,0,0,0,1,85000,0,85.17034068136273
5718,2016,32706,487.4611206054687,31205,Manahari Gaunpalika,Makwanpur,Makwanpur,0,1,1,0,0,0,India,,,1,0,0,22,15,0,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,30000,1,
5718,2017,32706,487.4611206054687,31205,Manahari Gaunpalika,Makwanpur,Makwanpur,0,1,1,0,0,0,India,,,1,0,0,23,28,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,45000,0,
5718,2018,32706,487.4611206054687,31205,Manahari Gaunpalika,Makwanpur,Makwanpur,0,1,1,0,0,0,India,,,1,0,0,24,40,1,0,1,0,0,0,0,0,,0,0,,,,,,,,,,,,,,1,6000,0,
5719,2016,27714,990.53192138671875,20801,Thori Gaunpalika,Parsa,Parsa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,39,10,0,1,0,0,0,30000,0,30000,,1,150000,4,1,0,1,0,0,0,1,1,1,0,1,0,1,110000,1,3.6666666666666665
5719,2017,27714,990.53192138671875,20801,Thori Gaunpalika,Parsa,Parsa,0,1,0,1,0,0,Saudi Arabia,,,1,0,0,21,23,0,1,0,0,0,30000,0,30000,,1,250000,2,1,0,1,0,0,0,1,1,1,0,1,0,1,105000,1,3.5
